 
(Cantidad de reviews, Score, Titulo)
(67, 4.5, 'The Canterbury Tales ', '019283360')
(67, 4.5, 'Just a Couple of Days', '0970141947')
(67, 4.5, 'The Canterbury Tales ', '0553210823')
(67, 4.5, 'The Gospel According to Jesus Christ', '0156001411')
(67, 4.5, 'Canterbury Tales ', '0679409890')
(66, 4.5, 'Sittin', '0375757058')
(66, 4.5, 'CAUGHT UP IN THE RAPTURE: A NOVEL', '0684831538')
(66, 4.5, 'Casino Royale: A James Bond Novel', '014200202')
(66, 4.5, 'A Prayer for the Dying', '0805061479')
(65, 4.5, 'The Caine Mutiny: A Novel', '0316955108')
(64, 4.5, 'Joy School ', '0345423097')
(63, 4.5, 'Forever', '1575667592')
(63, 4.5, 'Forever', '0758203535')
(62, 4.5, 'Rain Fall', '0399149104')
(62, 4.5, 'Another Roadside Attraction', '0553349481')
(62, 4.5, 'Coffee Will Make You Black', '0380724596')
(61, 4.5, 'Moth Smoke : A Novel', '0312273231')
(61, 4.5, 'And on the Eighth Day She Rested: A Novel', '0312309899')
(59, 4.5, 'The Feast of All Saints', '0345334531')
(59, 4.5, 'Before Women Had Wings ', '0449911446')
(59, 4.5, 'Before Women Had Wings', '0804118906')
(58, 4.5, 'The Shunning ', '0764224735')
(58, 4.5, 'Light in August ', '0679732268')
(58, 4.5, 'Four Letters of Love', '0446674931')
(58, 4.5, 'Revolutionary Road ', '0375708448')
(58, 4.5, 'Delta Of Venus', '0671742493')
(57, 4.5, 'Independent People', '0679767924')
(57, 4.5, 'Big Fish : A Novel of Mythic Proportions', '1565122178')
(57, 4.5, 'And the Ass Saw the Angel', '1880985721')
(57, 4.5, 'Thunderland', '0758202466')
(57, 4.5, 'Sarah : Women of Genesis ', '0765341174')
(56, 4.5, 'The Risk Pool ', '0679753834')
(56, 4.5, 'Threshold: A Novel of Deep Time', '0451458583')
(56, 4.5, 'Fathers and Sons ', '0192833928')
(56, 4.5, 'The Crossing ', '0679760849')
(56, 4.5, 'Hunger Point', '0060989238')
(55, 4.5, 'Three Men in a Boat: To Say Nothing of the Dog', '0765341611')
(55, 4.5, 'The Great Santini', '0553381555')
(55, 4.5, 'Beautiful Bodies : A Novel', '0743434021')
(55, 4.5, 'Beautiful Bodies : A Novel', '0743434013')
(55, 4.5, 'Tempest Rising', '0688166407')
(55, 4.5, 'The Lord of the Rings: Trilogy Gift Set', '1402505205')
(54, 4.5, 'Immortality ', '0060932384')
(54, 4.5, 'ZORBA THE GREEK', '0684825546')
(54, 4.5, 'The Castle ', '0679417354')
(54, 4.5, 'The Castle', '0805210393')
(54, 4.5, 'No Great Mischief : A Novel ', '0375726659')
(54, 4.5, 'The Castle : A new translation based on the restored text', '0805211063')
(53, 4.5, 'The Sorrows of Young Werther ', '0679729518')
(53, 4.5, 'True to Form : A Novel', '074341134')
(53, 4.5, 'True to Form : A Novel', '0743411358')
(53, 4.5, 'A Bend in the River ', '0679722025')
(53, 4.5, 'Waterland', '0679739793')
(53, 4.5, 'The Sorrows of Young Werther ', '014044503')
(52, 4.5, 'Vanity Fair: A Novel Without a Hero ', '0192834436')
(52, 4.5, 'Vanity Fair ', '0679405666')
(52, 4.5, 'The Odd Sea', '0151003602')
(52, 4.5, 'Vanity Fair ', '9626341203')
(52, 4.5, 'Where I', '0679722319')
(52, 4.5, 'Down and Out in Paris and London', '015626224')
(52, 4.5, 'Joy in the Morning ', '0060956860')
(51, 4.5, 'Elsie Dinsmore ', '0966523377')
(51, 4.5, 'A House for Mr', '0375707166')
(51, 4.5, 'Palace Walk ', '0385264666')
(51, 4.5, 'A House for Mr', '0679444580')
(51, 4.5, 'A Town Like Alice', '0345353749')
(50, 4.5, 'Savannah Blues', '006019958')
(50, 4.5, 'The Bridge', '0060505214')
(50, 4.5, 'Triggerfish Twist', '0061031550')
(50, 4.5, 'Triggerfish Twist: A Novel', '0060185716')
(50, 4.5, 'Fifth Business ', '0141186151')
(50, 4.5, 'Of Love and Other Demons ', '0140256369')
(50, 4.5, 'The Bridge', '0060186305')
(50, 4.5, 'The Scandalous Summer of Sissy LeBlanc : A Novel', '0060505885')
(50, 4.5, 'The Moonstone ', '0192833383')
(50, 4.5, 'Savannah Blues', '0060519134')
(49, 4.5, 'The Ice Master', '1565114396')
(49, 4.5, 'Porno', '0393057232')
(49, 4.5, 'The Feast of the Goat: A Novel', '0312420277')
(49, 4.5, 'The Feast of the Goat: A Novel', '0374154767')
(49, 4.5, 'Collected Fictions', '0670849707')
(49, 4.5, 'Babyville', '0767912233')
(49, 4.5, 'PERELANDRA', '0684823829')
(49, 4.5, 'The Ice Master', '156511440')
(49, 4.5, 'Saint Maybe', '0804108749')
(49, 4.5, 'Someone', '0970499515')
(49, 4.5, 'Collected Fictions', '0140286802')
(49, 4.5, 'Island ', '0060085495')
(49, 4.5, 'A History of the World in 10 1', '0679731377')
(48, 4.5, 'Dead Souls ', '0192818376')
(48, 4.5, 'The Book of Laughter and Forgetting', '0060932147')
(48, 4.5, 'The Endless Steppe: Growing Up in Siberia', '0833517546')
(48, 4.5, 'All the Names', '0156010593')
(48, 4.5, 'Divine Comedy', '0192835025')
(47, 4.5, 'When Nietzsche Wept: A Novel of Obsession', '0060975504')
(47, 4.5, 'El amor en los tiempos del Colera', '9681315472')
(47, 4.5, 'All the Names', '0151004218')
(47, 4.5, 'Ella Minnow Pea : A Novel in Letters', '0385722435')
(47, 4.5, 'The Stories of John Cheever ', '0375724427')
(47, 4.5, 'Family Matters', '0375403736')
(47, 4.5, 'Bread Alone', '0060188952')
(47, 4.5, 'The Stories of John Cheever', '0394500873')
(46, 4.5, 'Dance Dance Dance ', '0679753796')
(46, 4.5, 'The Good Soldier : A Tale of Passion ', '0140283315')
(46, 4.5, 'Good Soldier ', '0679722181')
(46, 4.5, 'One', '0525946535')
(46, 4.5, 'The Good Soldier ', '0679406654')
(46, 4.5, 'Heidi', '0786198273')
(46, 4.5, 'The Good Soldier: A Tale of Passion ', '019283620')
(46, 4.5, 'The Good Soldier : A Tale of Passion ', '0140180818')
(46, 4.5, 'The Good Soldier ', '0393966348')
(45, 4.5, 'The Upper Room', '0758200234')
(45, 4.5, 'Oscar and Lucinda : movie tie', '0679777504')
(45, 4.5, 'Spilling Clarence : A Novel', '0786886625')
(45, 4.5, 'Eureka Street : A Novel of Ireland Like No Other', '0345427130')
(44, 4.5, 'Moonlight on the Avenue of Faith', '0671042831')
(44, 4.5, 'The Lover', '0375700528')
(44, 4.5, 'Moonlight on the Avenue of Faith', '0151003882')
(44, 4.5, 'What', '0671038540')
(44, 4.5, 'The Song Reader', '0743464451')
(44, 4.5, 'Big Girls Don', '044900564')
(44, 4.5, 'The Illustrated Alchemist: A Fable About Following Your Dream', '006019250')
(44, 4.5, 'Les Miserables ', '0671504398')
(44, 4.5, 'Marjorie Morningstar ', '0783819935')
(43, 4.5, 'Lord Foulgrin', '1576738612')
(43, 4.5, 'River of Darkness : A Novel of Suspense', '0670885959')
(43, 4.5, 'Eva Moves the Furniture: A Novel', '0312421036')
(43, 4.5, 'Eva Moves the Furniture', '0805068015')
(42, 4.5, 'Pobby and Dingan', '0375411275')
(42, 4.5, 'The Leopard', '0679731210')
(42, 4.5, 'Barney', '067940418')
(42, 4.5, 'Affliction', '0060920076')
(42, 4.5, 'Pobby and Dingan', '1400031885')
(42, 4.5, 'King Solomon', '0192834851')
(42, 4.5, 'So Long', '0679767207')
(42, 4.5, 'The Midwife', '0385335512')
(41, 4.5, 'Howards End ', '0679406689')
(41, 4.5, 'The Tale of Murasaki : A Novel', '0385497946')
(41, 4.5, 'The Tale of Murasaki : A Novel', '0385497954')
(41, 4.5, 'A Hero of Our Time ', '0140447954')
(41, 4.5, 'Howards End ', '0679722556')
(41, 4.5, 'Bob Bridges: An Apocalyptic Fable', '0967230403')
(41, 4.5, 'Peyton Place', '1555534007')
(41, 4.5, 'A Hero of Our Time ', '0679413278')
(41, 4.5, 'The Leopard ', '067940757')
(40, 4.5, 'Reading in the Dark : A Novel', '0375700234')
(40, 4.5, 'The Lost Legends of New Jersey', '0156010941')
(40, 4.5, 'Germinal ', '0192837028')
(40, 4.5, 'Black Light', '044022313')
(40, 4.5, 'The Woman in the Dunes', '0679733787')
(40, 4.5, 'The Keepers of Truth: A Novel', '0743218035')
(40, 4.5, 'The French Lieutenant', '0316291161')
(40, 4.5, 'Misadventures in the ', '0688171281')
(39, 4.5, 'This Bitter Earth', '0525946365')
(39, 4.5, 'The Blue Hour', '0786889691')
(39, 4.5, 'When the Elephants Dance : A Novel', '0609609521')
(39, 4.5, 'The Guardian ', '1576736423')
(39, 4.5, 'The Promise', '0449209105')
(39, 4.5, 'The Warrior', '1886778272')
(39, 4.5, 'The Ugly American', '0393318672')
(39, 4.5, 'The Promise', '0449001164')
(38, 4.5, 'The Book of Lost Tales', '0345375211')
(38, 4.5, 'Fair and Tender Ladies', '034536208')
(38, 4.5, 'Harlot', '0345379659')
(38, 4.5, 'Fair and Tender Ladies ', '0345383990')
(37, 4.5, 'Imani All Mine', '0618056785')
(37, 4.5, 'A Girl of the Limberlost ', '0253133203')
(37, 4.5, 'Beach House', '1551668998')
(37, 4.5, 'All Through the Night', '0440223725')
(37, 4.5, 'The Usual Rules: A Novel', '0312242611')
(37, 4.5, 'Bleak House ', '0192834010')
(37, 4.5, 'A Man Most Worthy', '0525946853')
(37, 4.5, 'Bleak House ', '0679405682')
(36, 4.5, 'Our Mutual Friend ', '0679420282')
(36, 4.5, 'Hole in My Life', '0374399883')
(36, 4.5, 'Some Sunday', '075820003')
(36, 4.5, 'Hullabaloo in the Guava Orchard', '0385493703')
(36, 4.5, 'The Colony of Unrequited Dreams : A Novel', '0385495439')
(36, 4.5, 'Fateless', '0810110490')
(36, 4.5, 'After You', '0670894486')
(36, 4.5, 'Some Sunday', '1575669161')
(36, 4.5, 'The Colony of Unrequited Dreams', '0385495420')
(36, 4.5, 'Rabbit at Rest', '0449911942')
(36, 4.5, 'Another Country ', '0679744711')
(35, 4.5, 'Crescent: A Novel', '039305747')
(35, 4.5, 'ISLANDS IN THE STREAM', '0684837870')
(35, 4.5, 'Ben', '0451528743')
(35, 4.5, 'Green Grass Grace: A Novel', '074322311')
(35, 4.5, 'The Justus Girls', '0060184760')
(35, 4.5, 'The Year of Jubilo : A Novel of the Civil War', '0312280696')
(35, 4.5, 'Hopscotch ', '0394752848')
(35, 4.5, 'A Study in Scarlet ', '0140439080')
(35, 4.5, 'Breaking Rank', '0380732815')
(35, 4.5, 'I', '0786901756')
(35, 4.5, 'Les Liaisons Dangereuses ', '0679413251')
(35, 4.5, 'Bittersweet', '0345445961')
(34, 4.5, 'The Speed of Light', '0345442245')
(34, 4.5, 'Wonder When You', '0688167810')
(34, 4.5, 'The Magnificent Ambersons ', '0375752501')
(34, 4.5, 'Suttree ', '0679736328')
(33, 4.5, 'The Hiding Place: A Novel', '0802138594')
(33, 4.5, 'The Magic Life ', '0966528166')
(33, 4.5, 'The Peculiar Memories of Thomas Penman', '0060955406')
(33, 4.5, 'The Coming of the Night', '0802137423')
(33, 4.5, 'Entering Normal', '0345445724')
(32, 4.5, 'Second Hand', '0385335709')
(32, 4.5, 'Bad Girl Creek : A Novel', '0743217713')
(32, 4.5, 'Goats : A Novel', '0786887133')
(32, 4.5, 'The Rings of Saturn', '0811213781')
(32, 4.5, 'Bad Girl Creek : A Novel', '0743202562')
(32, 4.5, 'Two Old Women', '0060975849')
(32, 4.5, 'Cathedral ', '0679723692')
(32, 4.5, 'Butterfly Revolution', '0345331826')
(31, 4.5, 'Lying on the Couch : A Novel', '0060928514')
(31, 4.5, 'Erasure', '0786888156')
(31, 4.5, 'What We Talk About When We Talk About Love : Stories ', '0679723056')
(31, 4.5, 'JACKIE BY JOSIE: A NOVEL', '0684838907')
(31, 4.5, 'A High Wind in Jamaica ', '0940322153')
(31, 4.5, 'Erasure: A Novel', '1584650907')
(31, 4.5, 'The Protector ', '1576738469')
(31, 4.5, 'Funny Money ', '0345463447')
(31, 4.5, 'Claudius the God : And His Wife Messalina ', '0679725733')
(31, 4.5, 'The Immoralist ', '0142180025')
(30, 4.5, 'The Pickwick Papers ', '0460876643')
(30, 4.5, 'The Man Who Fell in Love With the Moon: A Novel', '080213663')
(30, 4.5, 'The Pickwick Papers : BBC ', '0553525646')
(30, 4.5, 'Gonna Lay Down My Burdens', '1575669110')
(30, 4.5, 'The Pickwick Papers ', '0192834576')
(30, 4.5, 'Set This House in Order: A Romance of Souls', '0060195622')
(30, 4.5, 'The Hunters : A Novel ', '0375703926')
(30, 4.5, 'A Breath of Fresh Air', '0345450280')
(30, 4.5, 'Shadow Baby', '0312275293')
(30, 4.5, 'Warning Signs', '0385336187')
(30, 4.5, 'The Monk ', '0195151364')
(30, 4.5, 'Dreyfus Affair : Love Story', '0060975598')
(30, 4.5, 'The River Midnight', '0684853043')
(30, 4.5, 'The Meadow', '0805027033')
(30, 4.5, 'Flanders: A Novel', '0425172937')
(30, 4.5, 'Starting Out in the Evening', '0425168697')
(30, 4.5, 'Complete Tales ', '0394716787')
(30, 4.5, 'Richard Brautigan', '0395500761')
(30, 4.5, 'The Border Trilogy : All the Pretty Horses', '0375407936')
(30, 4.5, 'Iowa Baseball Confederacy', '0345410246')
(30, 4.5, 'The Untouchable', '0679767479')
(30, 4.5, 'Snow Goose', '0394445937')
(29, 4.5, 'At Swim', '156478181')
(29, 4.5, 'May December Souls: A Novel', '006000732')
(29, 4.5, 'The Oracle Glass : A Novel', '0449910067')
(29, 4.5, 'An Artist of the Floating World ', '0679722661')
(29, 4.5, 'She ', '0192835505')
(29, 4.5, 'Ali and Nino : A Love Story', '0385720408')
(29, 4.5, 'The Autobiography of Foudini M', '0449911454')
(29, 4.5, 'Buddenbrooks : The Decline of a Family ', '0679417370')
(29, 4.5, 'My Life in Dog Years', '0440414717')
(29, 4.5, 'Other Voices', '0679745645')
(29, 4.5, 'After the Quake: Stories', '0375413901')
(29, 4.5, 'Perfect Timing ', '1575669218')
(29, 4.5, 'The Jungle Books ', '0140183167')
(29, 4.5, 'Buddenbrooks : The Decline of a Family ', '0679752609')
(29, 4.5, 'Nervous Conditions 3 Ed', '1580050638')
(29, 4.5, 'Perfect Timing', '0758200110')
(28, 4.5, 'The Notorious Dr', '0688175694')
(28, 4.5, 'Veronika Decide Morir', '0060011939')
(28, 4.5, 'The Makoika Sisters ', '0679424520')
(28, 4.5, 'The Radetzky March ', '0679451005')
(28, 4.5, 'Brighton Rock ', '0679420347')
(28, 4.5, 'Mash: A Novel About Three Army Doctors', '0688149553')
(28, 4.5, 'Arundel', '0892723645')
(28, 4.5, 'Dancer: A Novel', '0805067922')
(28, 4.5, 'Gone to Soldiers', '0449215571')
(28, 4.5, 'The Radetzky March ', '1585673269')
(28, 4.5, 'Bombay Time', '0312277164')
(28, 4.5, 'A Quiet Storm: A Novel', '074322616')
(28, 4.5, 'The Notorious Dr', '0060934972')
(28, 4.5, 'The Well of Loneliness : A 1920s Classic of Lesbian Fiction', '0385416091')
(28, 4.5, 'Blu', '0380731398')
(28, 4.5, 'Homestead', '0395977711')
(28, 4.5, 'The Makioka Sisters', '0679761640')
(27, 4.5, 'Nicholas Nickelby', '1578151228')
(27, 4.5, 'The Grass Crown', '038071082')
(27, 4.5, 'The Covenant ', '0764227173')
(27, 4.5, 'Brave New World Revisited ', '0060955511')
(27, 4.5, 'Cat', '0743205049')
(27, 4.5, 'Money', '0743410327')
(27, 4.5, 'Property : A Novel', '038550408')
(27, 4.5, 'The Covenant ', '0764223305')
(27, 4.5, 'Tangled Webs ', '0786906987')
(27, 4.5, 'Dancing on the Edge of the Roof', '034545930')
(27, 4.5, 'Le Grand Meaulnes ', '0140182829')
(27, 4.5, 'My Life in Heavy Metal', '0802140130')
(27, 4.5, 'Pages for You : A Novel', '0312420048')
(27, 4.5, 'The Miracles of Santo Fico', '0446531030')
(27, 4.5, 'Irish Girls About Town: An Anthology of Short Stories', '0743457463')
(27, 4.5, 'A FEAST OF SNAKES: A NOVEL', '0684842483')
(27, 4.5, 'The Time of Our Singing', '0374277826')
(27, 4.5, 'Shadows of Glory', '0380976439')
(27, 4.5, 'The Tie That Binds', '0375724389')
(27, 4.5, 'The Talented Mr', '0375407928')
(27, 4.5, 'Centaur', '0449912167')
(27, 4.5, 'Santa Evita', '067977629')
(27, 4.5, 'Santa Evita', '0679768149')
(26, 4.5, 'The Tale of Genji', '0394735307')
(26, 4.5, 'Waking Walt', '059525425')
(26, 4.5, 'Point Counter Point ', '0613174453')
(26, 4.5, 'Confessions of a Pagan Nun', '1570627193')
(26, 4.5, 'Confessions of a Pagan Nun : A Novel', '1570629137')
(26, 4.5, 'The Tale of Genji ', '0679417389')
(26, 4.5, 'The Lucky Gourd Shop', '0743437357')
(26, 4.5, 'Dom Casmurro ', '0195103092')
(26, 4.5, 'Studs Lonigan: A Trilogy Comprising Young Lonigan', '0141186739')
(26, 4.5, 'The Tale of Genji ', '0486414159')
(26, 4.5, 'Tom Jones ', '0192834975')
(26, 4.5, 'The Good Men', '157322197')
(26, 4.5, 'Tom Jones ', '0679405690')
(26, 4.5, 'Three Men in a Boat ', '0192880330')
(26, 4.5, 'The Forsyte Saga : The Man of Property and In Chancery', '0743245024')
(26, 4.5, 'Point Counter Point ', '1564781313')
(26, 4.5, 'The Temple of the Golden Pavilion', '0679752706')
(26, 4.5, 'Forsyte Saga', '0684818892')
(26, 4.5, 'Temple of the Golden Pavilion ', '0679433155')
(26, 4.5, 'Prince of Lies ', '1560766263')
(26, 4.5, 'Dogwalker : Stories ', '0375726691')
(26, 4.5, 'The Forsyte Saga ', '0192838628')
(26, 4.5, 'In the Pond', '0375709118')
(25, 4.5, 'Life Isn', '031227856')
(25, 4.5, 'Why Did I Ever', '1582432554')
(25, 4.5, 'The Mushroom Man', '0399149635')
(25, 4.5, 'MARCHLANDS', '0684831651')
(25, 4.5, 'Laughter in the Dark ', '0679724508')
(25, 4.5, 'Clockers', '0060934980')
(25, 4.5, 'MARCHLANDS : A Novel', '0684854449')
(25, 4.5, 'This Earth of Mankind ', '0140256350')
(25, 4.5, 'The Ice Harvest : A Novel', '0345440196')
(25, 4.5, 'Davita', '0449911837')
(25, 4.5, 'Wuthering Heights ', '0375756442')
(25, 4.5, 'Why Did I Ever: A Novel', '1582430608')
(25, 4.5, 'Adam Bede ', '0192834959')
(24, 4.5, 'The THOUGHT GANG', '0684830795')
(24, 4.5, 'Hallucinating Foucault', '0375701850')
(24, 4.5, 'Dictionary of the Khazars ', '067972754')
(24, 4.5, 'Aunt Julia and the Scriptwriter', '0140248927')
(24, 4.5, 'Moon Women : A Novel', '0385335180')
(24, 4.5, 'My Century', '0156011417')
(24, 4.5, 'Greenlanders', '044991089')
(24, 4.5, 'Pears on a Willow Tree', '0380799103')
(24, 4.5, 'The Minotaur Takes a Cigarette Break: A Novel', '0312308922')
(24, 4.5, 'Law of Gravity: A Novel', '0060194413')
(24, 4.5, 'Girl Walking Backwards', '0312194560')
(24, 4.5, 'A Week in Winter : A Novel', '0312287852')
(24, 4.5, 'Life at These Speeds', '0312288085')
(24, 4.5, 'A Nasty Bit of Rough', '1590710002')
(24, 4.5, 'Dictionary of the Khazars ', '0679724613')
(24, 4.5, 'The Book of Fred : A Novel', '0743411935')
(24, 4.5, 'Moon Women', '0385335210')
(24, 4.5, 'The First Man', '0679768165')
(24, 4.5, 'Breathing Water', '0312262892')
(24, 4.5, 'LITTLE BIRDS', '0671680110')
(24, 4.5, 'Heartbreaker', '044021596')
(24, 4.5, 'Prisoner of Zenda ', '0895263092')
(24, 4.5, 'The Minotaur Takes a Cigarette Break', '0895871971')
(24, 4.5, 'Rabbit Is Rich', '0449911829')
(24, 4.5, 'The Book of Fred : A Novel', '0743411943')
(24, 4.5, 'A Season in Purgatory', '0345430557')
(24, 4.5, 'Dalva ', '0671740679')
(24, 4.5, 'My Century: A Novel', '015100496')
(23, 4.5, 'Broken Wings ', '067100395')
(23, 4.5, 'The War of the End of the World', '0140262601')
(23, 4.5, 'The Gathering Dark ', '0786913576')
(23, 4.5, 'Hearts and Bones', '0380788799')
(23, 4.5, 'Up the Down Staircase', '0060973617')
(23, 4.5, 'Shiloh : A Novel', '0679735429')
(23, 4.5, 'Giants in the Earth : A Saga of the Prairie ', '0060931930')
(23, 4.5, 'The Nicomachean Ethics ', '019283407')
(23, 4.5, 'Provinces of Night', '0385499272')
(23, 4.5, 'In the Image: A Novel', '0393051064')
(23, 4.5, 'Vertical Burn', '0345445899')
(23, 4.5, 'Parting Gifts', '155166853')
(23, 4.5, 'Provinces of Night : A Novel', '0385499280')
(23, 4.5, 'The Man Who Planted Trees', '0930031024')
(23, 4.5, 'Colossus of Maroussi', '0811201090')
(23, 4.5, 'Trumpet : A Novel', '0375704639')
(23, 4.5, 'The Defense ', '0679727221')
(23, 4.5, 'Kiss of the Spider Woman', '0679724494')
(22, 4.5, 'Going Solo', '0141303107')
(22, 4.5, 'The Wholeness of a Broken Heart : A Novel', '1573228311')
(22, 4.5, 'Dombey and Son ', '0192836323')
(22, 4.5, 'Sagas of Icelanders', '0141000031')
(22, 4.5, 'All We Know of Heaven', '0618094997')
(22, 4.5, 'Fever', '1583142614')
(22, 4.5, 'Anita and Me', '1565845293')
(22, 4.5, 'Magic the Gathering : Mercadian Masques ', '0786911883')
(22, 4.5, 'Saints and Villains ', '0449004279')
(22, 4.5, 'Cities of the Red Night : A Novel', '0312278462')
(22, 4.5, 'Mysteries ', '0141186186')
(22, 4.5, 'Staircase of a Thousand Steps', '039914725')
(22, 4.5, 'Dombey and Son ', '0812967437')
(22, 4.5, 'The Cyclist: A Novel', '0743249399')
(22, 4.5, 'After Lucy : A Novel', '0060959428')
(22, 4.5, 'Fire from Heaven', '0394722914')
(22, 4.5, 'Nowhere Else on Earth', '0141002069')
(22, 4.5, 'Candle in the Darkness ', '1556614365')
(22, 4.5, 'Dombey and Son ', '0679435913')
(22, 4.5, 'Cities of the Red Night', '0805039554')
(22, 4.5, 'Flaubert', '0679731369')
(22, 4.5, 'Tales Of Passion Tales Of Woe', '0684856077')
(22, 4.5, 'Dork of Cork', '0446670006')
(22, 4.5, 'Crabwalk', '0151007640')
(22, 4.5, 'Laughable Loves', '0060997036')
(22, 4.5, 'Dombey and Son ', '019283990')
(22, 4.5, 'Spider ', '0679736301')
(22, 4.5, 'The Cyclist: A Novel', '0743222830')
(21, 4.5, 'Mr', '0060927542')
(21, 4.5, 'Demons ', '0375411224')
(21, 4.5, 'Cool Gardens', '0743457412')
(21, 4.5, 'The Foreign Student : A Novel', '0060929278')
(21, 4.5, 'The Memory Room', '1582431728')
(21, 4.5, 'Observatory Mansions : A Novel', '0375709231')
(21, 4.5, 'Go Down', '0679732179')
(21, 4.5, 'The Tale of the Unknown Island', '0151005958')
(21, 4.5, 'Child of God ', '0679728740')
(21, 4.5, 'Demons ', '0679734511')
(21, 4.5, 'The Disapparation of James', '0786867795')
(21, 4.5, 'The Martian Child : A Novel About A Single Father Adopting A Son', '0765303116')
(21, 4.5, 'Passing ', '0141180250')
(21, 4.5, 'Dream of the Walled City', '0671042297')
(21, 4.5, 'Observatory Mansions : A Novel', '0609606808')
(21, 4.5, 'A Student of Weather', '1582431817')
(21, 4.5, 'The Clearing', '0375414746')
(21, 4.5, 'The Battle', '0802116620')
(21, 4.5, 'The Trial', '0805209999')
(21, 4.5, 'A Little Piece of Sky', '0767912160')
(21, 4.5, 'Killing Mister Watson', '0679734058')
(21, 4.5, 'Call It Sleep : A Novel', '0374522928')
(21, 4.5, 'Rising', '0312303068')
(21, 4.5, 'L', '0140447539')
(21, 4.5, 'Jernigan ', '0679737138')
(21, 4.5, 'The Portrait of Mrs', '0060936177')
(21, 4.5, 'The Portrait of Mrs', '0066211263')
(21, 4.5, 'L', '019283813')
(21, 4.5, 'Promises Beyond Jordan', '0967300320')
(21, 4.5, 'The Whore', '0375411682')
(20, 4.5, 'The Stones Cry Out', '0151003653')
(20, 4.5, 'Ninety', '1589631986')
(20, 4.5, 'Ten Little Indians', '0802117449')
(20, 4.5, 'The Assistant ', '0060958308')
(20, 4.5, 'The Way to Somewhere', '0743223322')
(20, 4.5, 'Agnes Grey ', '0812967135')
(20, 4.5, 'A Woman of Independent Means', '0140274367')
(20, 4.5, 'The Rotters', '0375713123')
(20, 4.5, 'When Twilight Comes', '1575669196')
(20, 4.5, 'Edgewater Angels : A Novel', '037572561')
(20, 4.5, 'A Gentleman', '080213890')
(20, 4.5, 'Woman Hollering Creek : And Other Stories ', '0679738568')
(20, 4.5, 'A Promising Man and About Time', '0060507845')
(20, 4.5, 'I', '0786907541')
(20, 4.5, 'When Twilight Comes', '0758200099')
(20, 4.5, 'The Assistant', '1893079015')
(20, 4.5, 'Brave New World ', '0060901012')
(20, 4.5, 'The Rotters', '0375413839')
(20, 4.5, 'A Gentleman', '0871137917')
(20, 4.5, 'Agnes Grey ', '1853262161')
(20, 4.5, 'The Sibyl', '0394702409')
(20, 4.5, 'The Catastrophist : A Novel', '0684870363')
(20, 4.5, 'DANCING AT THE RASCAL FAIR', '0684831058')
(20, 4.5, 'Agnes Grey ', '0192834789')
(20, 4.5, 'Billy Bathgate', '0452280028')
(19, 4.5, 'The Cross', '0452283086')
(19, 4.5, 'No Place', '1573222003')
(19, 4.5, 'The Mysteries of Udolpho ', '0192825232')
(19, 4.5, 'Letters to Montgomery Clift', '1931561028')
(19, 4.5, 'BEACHCOMBING FOR A SHIPWRECKED GOD', '068482440')
(19, 4.5, 'The Cornelius Quartet: The Final Program', '1568581831')
(19, 4.5, 'Where River Turns to Sky', '0380788667')
(19, 4.5, 'The Ya', '0060932058')
(19, 4.5, 'Sotah ', '1902881516')
(19, 4.5, 'The Wayward Bus ', '0140187529')
(19, 4.5, 'Them', '0449206920')
(19, 4.5, 'Light Years', '0679740732')
(19, 4.5, 'A Bell for Adano', '0394756959')
(19, 4.5, 'The Book of Evidence ', '0375725237')
(19, 4.5, 'Where River Turns to Sky', '0380805596')
(19, 4.5, '26 Fairmount Avenue', '039923246')
(19, 4.5, '26 Fairmount Avenue ', '0698118642')
(19, 4.5, 'The Man Without Qualities Vol', '0679767878')
(19, 4.5, 'Playtime', '0595170536')
(19, 4.5, '26 Fairmount Avenue ', '0613358929')
(19, 4.5, 'Staggerford ', '0345333756')
(19, 4.5, 'Reavers of the Blood Sea ', '0786913452')
(19, 4.5, 'WINTER BIRDS: A Novel', '0684829916')
(19, 4.5, 'The Mysteries of Udolpho ', '0140437592')
(19, 4.5, 'Ladies in Waiting', '1583142959')
(19, 4.5, 'The Cross Country Quilters : An Elm Creek Quilts Novel', '0743202570')
(19, 4.5, 'Money to Burn', '0399148914')
(19, 4.5, 'The Poet Game : A Novel', '0312209681')
(18, 4.5, 'Walking Through Mirrors', '0671568949')
(18, 4.5, 'Daniel Deronda ', '0375411232')
(18, 4.5, 'The Sea Came in at Midnight', '0380806584')
(18, 4.5, 'Edinburgh', '1566492254')
(18, 4.5, 'Daniel Deronda ', '0192834819')
(18, 4.5, 'Light In August', '007553648')
(18, 4.5, 'Edinburgh: A Novel', '0312305036')
(18, 4.5, 'Thirst', '0671034820')
(18, 4.5, 'Paradise of the Blind : A Novel', '0060505591')
(18, 4.5, 'Zenzele : A Letter for My Daughter', '0385318227')
(18, 4.5, 'Come Up and See Me Sometime : Stories', '0743202449')
(18, 4.5, 'Cloudstreet : A Novel', '0743234413')
(18, 4.5, 'Siddhartha: An Indian Tale ', '0142437182')
(18, 4.5, 'Four Seasons', '1551667894')
(18, 4.5, 'The Gift of Asher Lev', '0449001156')
(18, 4.5, 'By the Lake', '0679744029')
(18, 4.5, 'They Shoot Horses Don', '185242401')
(18, 4.5, 'Heads By Harry', '0380733161')
