 
(Cantidad de reviews, Score, Titulo)
(48, 4.5, 'Parable of the Talents', '0446675784')
(48, 4.5, 'Paladin of Souls: A Novel', '0380979020')
(48, 4.5, 'The Three Stigmata of Palmer Eldritch', '0679736662')
(48, 4.5, 'Shadowrun', '1555603718')
(47, 4.5, 'Ultimate Spider', '078510786')
(47, 4.5, 'The Paradise War ', '031021792')
(47, 4.5, 'The Paradise War: Song of Albion Book 1  ', '0745924662')
(46, 4.5, 'Coyote Moon ', '0671017144')
(46, 4.5, 'The Jesus Thief', '0971869413')
(46, 4.5, 'Star Wars: Tales from Mos Eisley Cantina ', '0553564684')
(46, 4.5, 'A Wizard Abroad: The Fourth Book in the Young Wizards Series', '0152012095')
(46, 4.5, 'Land of Loss ', '0590877518')
(46, 4.5, 'Marvels', '078510061')
(46, 4.5, 'Forward the Foundation ', '0553565079')
(46, 4.5, 'A Wizard Abroad ', '0613360834')
(46, 4.5, 'A Wizard Abroad: The Fourth Book in the Young Wizards Series', '0152162380')
(46, 4.5, 'For Love of Evil : Book Six of Incarnations of Immortality ', '0380752859')
(46, 4.5, 'LEGACY OF HEOROT : LEGACY OF HEOROT', '0671695320')
(46, 4.5, 'Titus Groan ', '0879514256')
(46, 4.5, 'Get a Life', '0671021311')
(46, 4.5, 'The Physics of Star Trek', '0060977108')
(46, 4.5, 'Marvels', '0785100490')
(45, 4.5, 'Queen of Sorcery ', '0345335651')
(45, 4.5, 'The Speed of Dark', '0345447557')
(45, 4.5, 'Soldiers Live ', '0312890575')
(45, 4.5, 'Moreta: Dragonlady of Pern ', '1561004928')
(45, 4.5, 'The Final Reflection ', '0671038532')
(45, 4.5, 'Moreta: Dragonlady of Pern ', '1561001309')
(45, 4.5, 'Dawn ', '0446603775')
(45, 4.5, 'The Extreme ', '0590762583')
(45, 4.5, 'Queen of Sorcery ', '0613293290')
(45, 4.5, 'Moreta: Dragonlady of Pern', '0893662518')
(45, 4.5, 'Soldiers Live ', '0812566556')
(45, 4.5, 'The King', '0553563734')
(45, 4.5, 'Moreta: Dragonlady of Pern', '034529873')
(45, 4.5, 'Rally Cry ', '0451450078')
(45, 4.5, 'The Final Reflection ', '0671743546')
(45, 4.5, 'Cyteen', '0446671274')
(45, 4.5, 'Split Infinity ', '0345354915')
(45, 4.5, 'Judgment Day', '0345430352')
(45, 4.5, 'Of Two Minds ', '0590394681')
(45, 4.5, 'Enemy of God: A Novel of Arthur ', '0312187149')
(44, 4.5, 'Sandman: The Dream Hunters', '1563895730')
(44, 4.5, 'The X', '0061059323')
(44, 4.5, 'Wit', '0345417089')
(44, 4.5, 'King of Shadows', '0689828179')
(44, 4.5, 'The Wizard', '0152024603')
(44, 4.5, 'Magic', '0886774012')
(44, 4.5, 'Book of Enchantments ', '0590972189')
(44, 4.5, 'The Wizard', '0152025510')
(44, 4.5, 'Wit', '0345417070')
(44, 4.5, 'Yon Ill Wind : A Xanth Novel ', '0812555104')
(44, 4.5, 'Book of Enchantments', '0152012559')
(44, 4.5, 'The House of Stairs', '0140345809')
(44, 4.5, 'The Green Book ', '0374428026')
(44, 4.5, 'Ghost in the Shell ', '1569710813')
(44, 4.5, 'Street Magic ', '0590396285')
(44, 4.5, 'The X', '0694519642')
(44, 4.5, 'Sandman: The Dream Hunters', '156389629')
(44, 4.5, 'Elven Star : The Death Gate Cycle', '0553290983')
(44, 4.5, 'The Cleric Quintet Collector', '0786926902')
(43, 4.5, 'Lord Foulgrin', '1576738612')
(43, 4.5, 'Demons Don', '0812534832')
(43, 4.5, 'Jeremy Thatcher', '080727559')
(43, 4.5, 'Issola ', '0312859279')
(43, 4.5, 'Songmaster', '0312876629')
(43, 4.5, 'March to the Sea', '0671318268')
(43, 4.5, 'March to the Sea', '074343580')
(43, 4.5, 'The Children', '0743407393')
(43, 4.5, 'Dragonquest ', '0345335082')
(43, 4.5, 'Jeremy Thatcher', '0152007482')
(43, 4.5, 'The Wolves in the Walls ', '038097827')
(43, 4.5, 'Songmaster', '0812532554')
(43, 4.5, 'Casting Shadows ', '0345427211')
(43, 4.5, 'Issola ', '0812589173')
(43, 4.5, 'Tunnel in the Sky', '0345353730')
(42, 4.5, 'The Faded Sun Trilogy', '0886778697')
(42, 4.5, 'Mairelon the Magician', '078571569')
(42, 4.5, 'Mortalis', '0345430395')
(42, 4.5, 'Fool Moon ', '0451458125')
(42, 4.5, 'Everworld ', '0590877607')
(42, 4.5, 'Mairelon the Magician', '0765342324')
(42, 4.5, 'Triplanetary: A Tale of Cosmic Adventure ', '1882968093')
(42, 4.5, 'Griffin ', '0811832007')
(42, 4.5, 'Siege of Darkness ', '0786901640')
(42, 4.5, 'The Talismans of Shannara ', '0345386744')
(42, 4.5, 'The Sickness ', '0590762621')
(42, 4.5, 'White Gold Wielder ', '0345348702')
(42, 4.5, 'Uhura', '0743403738')
(42, 4.5, 'Mortalis ', '0345430425')
(41, 4.5, 'New Frontier ', '0671019783')
(41, 4.5, 'A King', '0694524603')
(41, 4.5, 'The Fairies: Photographic Evidence of the Existence of Another World', '0060282347')
(41, 4.5, 'The X', '0061056774')
(41, 4.5, 'Robotech: The Macross Saga: Battle Cry ', '034538900')
(41, 4.5, '3 in 1 Giants Omnibus', '0345388852')
(41, 4.5, 'The Lord of the Rings Official Movie Guide', '0618154027')
(41, 4.5, 'Puppet Masters', '0345330145')
(41, 4.5, 'The Power of Three', '0671041622')
(41, 4.5, 'Evermeet: Island of Elves ', '0786913541')
(41, 4.5, 'Sword in the Storm ', '0345432347')
(41, 4.5, 'Ground Zero ', '0694516201')
(41, 4.5, 'Only Forward', '0553579703')
(41, 4.5, 'Demon Diary', '1591821541')
(41, 4.5, 'The Lord of the Rings Official Movie Guide', '0618154035')
(41, 4.5, 'Star Trek: New Frontier', '0671576259')
(41, 4.5, 'Daughters of the Moon: Night Shade ', '0786807083')
(41, 4.5, 'Arena', '0764226312')
(41, 4.5, 'At the Mountains of Madness and Other Tales of Terror', '0345329457')
(41, 4.5, 'Robotech: The Macross Saga: Doomsday ', '0345391454')
(40, 4.5, 'Chobits Vol', '1591820073')
(40, 4.5, 'Chobits Vol', '1591822580')
(40, 4.5, 'Canticle ', '0786916044')
(40, 4.5, 'Mona Lisa Overdrive ', '0553281747')
(40, 4.5, 'X', '0939766965')
(40, 4.5, 'The Dark Side of Nowhere', '0812568788')
(40, 4.5, 'Exodus Road: Twilight of the Clans 1 ', '0451456122')
(40, 4.5, 'Armies of Light and Dark ', '034542719')
(40, 4.5, 'Chobits Vol', '1591822572')
(40, 4.5, 'Earth Hive ', '0553561200')
(40, 4.5, 'The Star Wars Trilogy', '0345384385')
(40, 4.5, 'Stolen', '0670031372')
(40, 4.5, 'The Mayflower Project ', '0590879979')
(40, 4.5, 'Chobits Vol', '1591821533')
(40, 4.5, 'Yuhi ', '1591160405')
(40, 4.5, 'Star Wars: Trilogy ', '0345348060')
(40, 4.5, 'The Star Wars Trilogy', '0345453395')
(40, 4.5, 'The Snow Queen', '0446676640')
(40, 4.5, 'Manual of the Planes ', '0786918500')
(40, 4.5, 'Witch', '0743427998')
(39, 4.5, 'The Darkest Road ', '0451458338')
(39, 4.5, 'ST9: Fallen Heroes ', '0671045032')
(39, 4.5, 'Warrior', '067172066')
(39, 4.5, 'Dark Heart : Book I of Dragon', '0061057916')
(39, 4.5, 'The Sandman Vol', '1563890410')
(39, 4.5, 'Mr', '0689819145')
(39, 4.5, 'The Halfling', '088038901')
(39, 4.5, 'The Darkest Road ', '0451451805')
(39, 4.5, 'Season of Mists ', '1563890356')
(39, 4.5, 'Gravitation', '1591823331')
(39, 4.5, 'This Day All Gods Die ', '0553573284')
(39, 4.5, 'Grave Peril ', '0451458443')
(38, 4.5, 'Sea Fighter', '0515129828')
(38, 4.5, 'The Land of Laughs : A Novel', '0312873115')
(38, 4.5, 'The Book of Lost Tales', '0395354390')
(38, 4.5, 'Changeling: The Dreaming', '1565047168')
(38, 4.5, 'Players Guide for Changeling: The Dreaming', '156504701')
(38, 4.5, 'Beast', '0689835906')
(38, 4.5, 'The Book of Lost Tales', '0345375211')
(38, 4.5, 'Spider', '0345450051')
(38, 4.5, 'The Book of Lost Tales', '083350116')
(38, 4.5, 'Moonheart', '0312890044')
(38, 4.5, 'Beast', '0689835892')
(38, 4.5, 'Jaran ', '0756400953')
(38, 4.5, 'The Last of the Renshai ', '0886775035')
(38, 4.5, 'The Golden Key ', '0886778999')
(38, 4.5, 'Jaran ', '0886775132')
(38, 4.5, 'The King of Elfland', '034543191')
(38, 4.5, 'Oxygen', '0764224425')
(38, 4.5, 'The Book of Lost Tales', '0395409276')
(37, 4.5, 'Heir Apparent', '0152045600')
(37, 4.5, 'Star Wars', '034540078')
(37, 4.5, 'How to Write Science Fiction and Fantasy ', '0898794161')
(37, 4.5, 'Everworld ', '0590877542')
(37, 4.5, 'Spock', '0671667734')
(37, 4.5, 'Section 31: Abyss ', '0671774832')
(37, 4.5, 'Summer Knight ', '0451458923')
(37, 4.5, 'Star Wars', '0345320220')
(37, 4.5, 'The Empire Strikes Back ', '1565110005')
(37, 4.5, 'Animorphs Megamorphs ', '0590036394')
(37, 4.5, 'Last Call', '038072846')
(37, 4.5, 'To Green Angel Tower', '0886776066')
(37, 4.5, 'Spock', '0743403711')
(37, 4.5, 'Star Wars', '1565110072')
(36, 4.5, 'Essential X', '0785102981')
(36, 4.5, 'Sorcerer: Metamorphosis', '0613280806')
(36, 4.5, 'Blade of Tyshalle', '0345421442')
(36, 4.5, 'Pilots Choice', '1892065029')
(36, 4.5, 'Heroes Die', '0345421450')
(36, 4.5, 'Forests of the Heart ', '0312865198')
(36, 4.5, 'The Sorcerer: Metamorphosis ', '0812544196')
(36, 4.5, 'Civilwarland in Bad Decline', '1573225797')
(36, 4.5, 'Forests of the Heart ', '0312875681')
(36, 4.5, 'Dark Allies ', '0671020803')
(36, 4.5, 'I Am Morgan le Fay : A Tale from Camelot', '0399234519')
(36, 4.5, 'The Death of the Necromancer', '0380788144')
(36, 4.5, 'I Am Morgan Le Fay: A Tale from Camelot', '0698119746')
(36, 4.5, 'Blade of Tyshalle', '0345421434')
(35, 4.5, 'Warchild', '0446610771')
(35, 4.5, 'The Cyberiad', '0156235501')
(35, 4.5, 'My Teacher is an Alien ', '0807280437')
(35, 4.5, 'Merlin', '0310205069')
(35, 4.5, 'Welcome to the Ark', '0380733196')
(35, 4.5, 'Sailor Moon Supers ', '1892213397')
(35, 4.5, 'Source of Magic ', '0345350588')
(35, 4.5, 'Tales of the Dying Earth', '0312874561')
(35, 4.5, 'Magician', '0345335457')
(35, 4.5, 'Martian Time', '0679761675')
(35, 4.5, 'Welcome to the Ark', '0613105397')
(35, 4.5, 'Merlin ', '0380708892')
(35, 4.5, 'Vampire Diaries ', '0061059919')
(35, 4.5, 'Crisis at Crystal Reef ', '0425165191')
(35, 4.5, 'Precursor ', '0886779103')
(35, 4.5, 'The Visual Dictionary of Star Wars', '0789434814')
(35, 4.5, 'Protector', '0345353129')
(35, 4.5, 'I', '0786901756')
(35, 4.5, 'Farscape: House of Cards ', '0812561627')
(35, 4.5, 'The Cyberiad', '0156027593')
(34, 4.5, 'The Misenchanted Sword', '1587152827')
(34, 4.5, 'Schrodinger', '0440500702')
(34, 4.5, 'Of Saints and Shadows ', '0441005705')
(34, 4.5, 'How to Write Science Fiction ', '158297103')
(34, 4.5, 'The Essential Guide to Characters ', '0345395352')
(34, 4.5, 'Queen of Camelot', '0345445872')
(34, 4.5, 'Code: Veronica  ', '0671784986')
(34, 4.5, 'The Lives of Dax ', '0743456823')
(34, 4.5, 'The 34th Rule ', '0671007939')
(34, 4.5, 'Mistress of the Empire', '0553561189')
(34, 4.5, 'Transmetropolitan Vol', '1563894459')
(34, 4.5, 'Castle Roogna ', '0345350480')
(34, 4.5, 'Avatar Book One of Two ', '074340050')
(34, 4.5, 'The Lives of Dax ', '0671028405')
(33, 4.5, 'The Worm Ouroboros: A Romance', '0735101396')
(33, 4.5, 'Chaos Mode ', '0441001327')
(33, 4.5, 'She Is The Darkness : Book Two of Glittering Stone: A Novel of the Black Company ', '0812555333')
(33, 4.5, 'Star Wars', '0345400798')
(33, 4.5, 'Strange New Worlds', '0743467531')
(33, 4.5, 'Strange New Worlds I ', '0671014471')
(33, 4.5, 'Stand on Zanzibar', '1857988361')
(33, 4.5, 'Superman for All Seasons', '1563895285')
(33, 4.5, 'Elske', '0689844441')
(33, 4.5, 'Conquerors', '0553568922')
(33, 4.5, 'Superman: Peace on Earth', '1563894645')
(33, 4.5, 'Essential X', '0785102566')
(33, 4.5, 'I Dare ', '1892065037')
(33, 4.5, 'Starfish ', '0812575857')
(33, 4.5, 'Seeker ', '0142301086')
(33, 4.5, 'Endless Night', '0061003344')
(33, 4.5, 'Return of the Jedi: The Original Radio Drama', '1565111575')
(33, 4.5, 'I Dare ', '1892065126')
(33, 4.5, 'Star Wars', '0345307674')
(33, 4.5, 'Strange New Worlds', '0743437780')
(33, 4.5, 'The Healer', '0823417603')
(33, 4.5, 'The Arkadians', '0140380736')
(33, 4.5, 'Star Wars', '1565111583')
(33, 4.5, 'Sam', '0671039423')
(33, 4.5, 'The Marriage of Sticks ', '0312872437')
(32, 4.5, 'In Conquest Born', '0886771986')
(32, 4.5, 'Someplace To Be Flying ', '0812551583')
(32, 4.5, 'This Kind of War: The Classic Korean War History ', '1574881612')
(32, 4.5, 'Dragon Weather ', '0812589556')
(32, 4.5, 'In Conquest Born ', '0756400430')
(32, 4.5, 'Snow', '0689855567')
(32, 4.5, 'The Wood Wife ', '0812549295')
(32, 4.5, 'Threads: The Reincarnation of Anne Boleyn', '074140916')
(32, 4.5, 'Sailor Moon 6', '1892213354')
(32, 4.5, 'The Farseekers ', '0812584236')
(32, 4.5, 'Red Planet', '0345340396')
(32, 4.5, 'Star Trek Star Charts: The Complete Atlas of Star Trek', '0743437705')
(32, 4.5, 'Ascension ', '0064408086')
(32, 4.5, 'Children of the Night: A Diana Tregarde Investigation', '0812522729')
(32, 4.5, 'The Farseekers ', '0312869576')
(32, 4.5, 'The Case of Charles Dexter Ward', '0345354907')
(32, 4.5, 'Circuit of Heaven', '0380790920')
(32, 4.5, 'Vampire Diaries ', '006102001')
(32, 4.5, 'Dragon', '034543529')
(32, 4.5, 'Threads: The Reincarnation of Anne Boleyn', '073886787')
(31, 4.5, 'Aliens Ate My Homework', '0671727125')
(31, 4.5, 'Spellbound ', '0142300462')
(31, 4.5, 'Goose Chase', '0618033777')
(31, 4.5, 'Stories of Your Life and Others', '0765304198')
(31, 4.5, 'Star Wars Episode I:  The Phantom Menace The Illustrated Screenplay', '0345431103')
(31, 4.5, 'The Merlin Effect', '0812551699')
(31, 4.5, 'Stories of Your Life and Others', '076530418')
(31, 4.5, 'Song for the Basilisk', '0441006787')
(31, 4.5, 'Aliens Ate My Homework', '0807278629')
(31, 4.5, 'The Scorpion ', '0786916842')
(31, 4.5, 'The Meeting Place ', '0764221787')
(31, 4.5, 'Star Wars', '0590010891')
(31, 4.5, 'Daughters of the Moon: Moon Demon ', '0786808497')
(31, 4.5, 'The Fall of Terok Nor ', '0671024019')
(31, 4.5, 'Circle Opens ', '0590396552')
(31, 4.5, 'Star Wars Episode 1 : The Phantom Menace Movie Storybook', '0375800093')
(31, 4.5, 'Crystal Singer', '0345327861')
(31, 4.5, 'The Wings of Merlin ', '039923456')
(31, 4.5, 'The Man Who Fell to Earth ', '0345431618')
(31, 4.5, 'The Wings of Merlin ', '0441009883')
(31, 4.5, 'Shards of Honor', '1886778205')
(31, 4.5, 'The Merlin Effect', '0399226893')
(31, 4.5, 'The Meeting Place ', '0764221760')
(31, 4.5, 'The Amazing Maurice and His Educated Rodents', '0060012331')
(31, 4.5, 'Revelation', '0451458427')
(31, 4.5, 'Islandia', '1585671487')
(31, 4.5, 'Her Majesty', '0345274563')
(31, 4.5, 'Hero in the Shadows ', '0345432258')
(31, 4.5, 'SHARDS OF HONOR', '0671720872')
(30, 4.5, 'Jovah', '0441005195')
(30, 4.5, 'Body Bags: A Body of Evidence Thriller ', '0671034928')
(30, 4.5, 'The Sandman Vol', '0930289595')
(30, 4.5, 'Songs of Earth And Power', '0812536037')
(30, 4.5, 'Elfshadow ', '0786916605')
(30, 4.5, 'The Lost King ', '0553286005')
(30, 4.5, 'Grass', '055376246')
(30, 4.5, 'Set This House in Order: A Romance of Souls', '0060195622')
(30, 4.5, 'The Doll', '1563892251')
(30, 4.5, 'First Lensman ', '1882968107')
(30, 4.5, 'The Evil That Men Do ', '0671026356')
(30, 4.5, 'Sword ', '0312890184')
(30, 4.5, 'Flanders: A Novel', '0425172937')
(30, 4.5, 'I Am Mordred: A Tale from Camelot', '0698118413')
(30, 4.5, 'GURPS Basic Set ', '155634127')
(30, 4.5, 'A Band of Brothers ', '0451457056')
(30, 4.5, 'Wizard of the Grove ', '0886778190')
(30, 4.5, 'Elfshadow ', '1560761172')
(30, 4.5, 'J', '061812764')
(30, 4.5, 'Lilith', '0802860613')
(30, 4.5, 'Deadly Relations: Bester Ascendant ', '0345427165')
(30, 4.5, 'Imajica ', '0061094145')
(30, 4.5, 'The Sandman Vol', '1563891050')
(30, 4.5, 'Skybowl ', '0886775957')
(30, 4.5, 'J', '0618257594')
(30, 4.5, 'The Book of Atrix Wolfe', '0441003613')
(30, 4.5, 'Grass', '0553285653')
(30, 4.5, 'A Second Chance at Eden', '0446606715')
(29, 4.5, 'The Book of the Dun Cow', '0062509373')
(29, 4.5, 'Downbelow Station ', '0886774314')
(29, 4.5, 'Violet Eyes', '0743400771')
(29, 4.5, 'The Art of Star Wars', '034543126')
(29, 4.5, 'Ninth Key ', '0671787985')
(29, 4.5, 'The Color of Distance', '0441006329')
(29, 4.5, 'Newton', '0345433785')
(29, 4.5, 'Schismatrix Plus: Includes Schismatrix and Selected Stories from Crystal Express', '0441003702')
(29, 4.5, 'Newton', '0345406052')
(29, 4.5, 'The Dreamthief', '0446611204')
(29, 4.5, 'A Voyage to Arcturus ', '0803280041')
(29, 4.5, 'Devlin', '0553584758')
(29, 4.5, 'Trysts: A Triskaidecollection of Queer and Weird Stories', '159021000')
(29, 4.5, 'Oathblood ', '0886777739')
(29, 4.5, 'The Halloween Tree', '0375803017')
(29, 4.5, 'The Art of Star Wars', '0345431251')
(29, 4.5, 'I', '055356997')
(29, 4.5, 'The Halloween Tree', '0785796126')
(29, 4.5, 'Cyclops ', '0671704648')
(29, 4.5, 'Fortress Draconis ', '0553578499')
(29, 4.5, 'Deep Secret', '0812575725')
(29, 4.5, 'The Ghatti', '0886775507')
(29, 4.5, 'The Dreamthief', '0446526185')
(29, 4.5, 'The Tough Guide to Fantasyland ', '0886778328')
(29, 4.5, 'The Art of Star Wars', '034543109')
(29, 4.5, 'Downbelow Station ', '0756400597')
(29, 4.5, 'The Art of Star Wars', '0345431081')
(29, 4.5, 'Fortress Draconis ', '0553379194')
(29, 4.5, 'PSV CYCLOPS', '067104690')
(28, 4.5, 'Red Branch', '080410591')
(28, 4.5, 'Across Realtime', '1857981472')
(28, 4.5, 'As Sure As the Dawn ', '1886463182')
(28, 4.5, 'Beholder', '0886778182')
(28, 4.5, 'Planetary Vol', '1563896486')
(28, 4.5, 'Winter Warriors ', '0345432304')
(28, 4.5, 'Firebird', '0764222147')
(28, 4.5, 'Tamsin', '0451457633')
(28, 4.5, 'Tamsin', '0451458206')
(28, 4.5, 'Twilight ', '0743445600')
(28, 4.5, 'Time Out of Joint ', '037571927')
(28, 4.5, 'Mutineer', '0671720856')
(28, 4.5, 'Primary Inversion ', '0812550234')
(28, 4.5, 'Black Unicorn ', '0345335287')
(28, 4.5, 'Mixed Signals ', '1576734013')
(28, 4.5, 'Left Behind: An Experience in Sound and Drama ', '0842351817')
(28, 4.5, 'Ogre', '0345354923')
(28, 4.5, 'The Sandman Vol', '1563890895')
(28, 4.5, 'Pavane ', '0345440919')
(28, 4.5, 'Dragon Bones', '0441009166')
(28, 4.5, 'The Church Ladies', '1576737489')
(28, 4.5, 'Challenges : Book Three of The Blending ', '0380788098')
(28, 4.5, 'Slippage : Previously Uncollected', '0395924820')
(28, 4.5, 'A Game of You ', '1563890933')
(28, 4.5, 'Dragondrums ', '0689860064')
(28, 4.5, 'Dragondrums ', '0553258559')
(28, 4.5, 'Dragondrums ', '0808521632')
(28, 4.5, 'Left Behind: An Experience in Sound and Drama ', '0842351469')
(27, 4.5, 'Requiem for the Sun ', '0312878842')
(27, 4.5, 'A Fistful of Sky', '0441009751')
(27, 4.5, 'The Crimson Spell ', '0671041649')
(27, 4.5, 'Perfect Girls ', '0553492411')
(27, 4.5, 'Lady in Gil ', '0441007090')
(27, 4.5, 'Broken Time', '0451457854')
(27, 4.5, 'First ', '0671783750')
(27, 4.5, 'The Elf Queen and the King ', '1575450615')
(27, 4.5, 'Tangled Webs ', '0786929596')
(27, 4.5, 'The Sandman Vol', '156389016')
(27, 4.5, 'Stravaganza : City of Masks ', '1582347913')
(27, 4.5, 'The Endless Knot ', '0310219019')
(27, 4.5, 'Bloodlist ', '0441067956')
(27, 4.5, 'The Cursed Towers ', '0451456912')
(27, 4.5, 'Arthur ', '0380708906')
(27, 4.5, 'The Endless Knot: Song of Albion Book 3  ', '0745927831')
(27, 4.5, 'Phule', '044166251')
(27, 4.5, 'Valor', '0886778964')
(27, 4.5, 'Angel: City of ', '0671041444')
(27, 4.5, 'City of Saints and Madmen', '0966896882')
(27, 4.5, 'The Deadliest Game ', '0425161749')
(27, 4.5, 'Tangled Webs ', '0786906987')
(27, 4.5, 'The Drawing of the Dark ', '0345430816')
(27, 4.5, 'The Oathbound ', '0886774144')
(27, 4.5, 'The Space Merchants', '0312749511')
(27, 4.5, 'Incredible Cross', '0789434806')
(27, 4.5, 'A World Out of Time', '0345336968')
(27, 4.5, 'Dream Country ', '156389226')
(27, 4.5, 'A', '059526882')
(27, 4.5, 'One Foot in the Grave', '0671877216')
(27, 4.5, 'Requiem for the Sun ', '081256541')
(27, 4.5, 'City of Saints and Madmen: The Book of Ambergris', '1587154366')
(27, 4.5, 'Heart', '0152008659')
(27, 4.5, 'Among the Barons ', '0689839065')
(27, 4.5, 'The Named', '1582347794')
(27, 4.5, 'Insurrection ', '0786927860')
(27, 4.5, 'Angry Candy', '0395924812')
(27, 4.5, 'A Tale of Time City', '0064473511')
(27, 4.5, 'Animorphs ', '0439070325')
(26, 4.5, 'Singularity', '0140375988')
(26, 4.5, 'The Promise', '0380790963')
(26, 4.5, 'The Phantom Affair ', '1569712514')
(26, 4.5, 'Storm Warning ', '0886776619')
(26, 4.5, 'Red Planet: A Novel', '0441007627')
(26, 4.5, 'The Goetia the Lesser Key of Solomon the King: Lemegeton', '087728847')
(26, 4.5, 'The Day I Swapped My Dad for 2 Goldfish', '1565041992')
(26, 4.5, 'Star Wars ', '1569714010')
(26, 4.5, 'Aenir ', '0613322479')
(26, 4.5, 'The War of the Prophets ', '0671024027')
(26, 4.5, 'Waylander ', '0345379071')
(26, 4.5, 'Roverandom', '0395898714')
(26, 4.5, 'Star Wars: The Action Figure Archive', '0811822796')
(26, 4.5, 'Lady of the Glen: A Novel of 17Th', '1575661292')
(26, 4.5, 'The Shape', '0441002617')
(26, 4.5, 'Invoking Darkness ', '0345438337')
(26, 4.5, 'The Book of Water ', '0886776880')
(26, 4.5, 'Blood and Honor ', '1569713871')
(26, 4.5, 'Red Prophet', '1574534866')
(26, 4.5, 'The Promise', '0380974509')
(26, 4.5, 'Roverandom', '0618127658')
(26, 4.5, 'Red Prophet ', '0812524268')
(26, 4.5, 'The Initiate Brother Book One', '0886774667')
(26, 4.5, 'The Wanting Seed ', '0393315088')
(26, 4.5, 'Through The Ice', '0671721135')
(26, 4.5, 'Ronin', '0930289218')
(26, 4.5, 'Mandatory Retirement ', '1569714924')
(26, 4.5, 'The Second Summoning ', '0886779758')
(26, 4.5, 'The Wounded Sky ', '067174352')
(26, 4.5, 'Batman: War on Crime', '1563895765')
(26, 4.5, 'Into the Labyrinth ', '0553567713')
(26, 4.5, 'Roverandom', '0395957990')
(26, 4.5, 'Prince of Lies ', '1560766263')
(26, 4.5, 'Knights of Dark Renown', '034537908')
(26, 4.5, 'The Callahan Chronicals', '0812539370')
(26, 4.5, 'The Road to Madness', '0345384229')
(26, 4.5, 'A College of Magics ', '0765342456')
(25, 4.5, 'Silver Shadows ', '0786904984')
(25, 4.5, 'The Essential Chronology ', '0345434390')
(25, 4.5, 'The Puppet King ', '078691324')
(25, 4.5, 'Miracle and Other Christmas Stories', '0553580485')
(25, 4.5, 'Dark Angel: Before the Dawn', '0345451821')
(25, 4.5, 'Silver Shadows ', '0786917997')
(25, 4.5, 'The Letters of J', '0618056998')
(25, 4.5, 'Ascendance ', '0345430409')
(25, 4.5, 'Wit', '0345417097')
(25, 4.5, 'The Essential Guide to Weapons and Technology ', '0345414136')
(25, 4.5, 'Redemption Ark', '044101058')
(25, 4.5, 'Star Wars', '0345400771')
(25, 4.5, 'Ascendance ', '0345430433')
(25, 4.5, 'Once Burned ', '0671020781')
(25, 4.5, 'The Face in the Frost', '158754105')
(25, 4.5, 'The Keeper Of The Isis Light', '0689833903')
(25, 4.5, 'Downsiders', '0689839693')
(25, 4.5, 'This Place Has No Atmosphere', '069811695')
(25, 4.5, 'Legacies ', '0765305615')
(25, 4.5, 'Zombie Lover ', '0812555120')
(25, 4.5, 'City of Bones', '0812567080')
(25, 4.5, 'The Black Cloud', '0899683444')
(25, 4.5, 'Wit', '0345417100')
(25, 4.5, 'Gideon', '1586607251')
(25, 4.5, 'Prince Ombra', '0765342448')
(25, 4.5, 'The Annotated Hobbit', '0618134700')
(25, 4.5, 'The Fellowship of the Ring Visual Companion ', '0618154019')
(25, 4.5, 'Preacher Vol', '1563897156')
(24, 4.5, 'A Maze of Death', '0679752986')
(24, 4.5, 'A Whisper of Wings ', '1887038043')
(24, 4.5, 'Restoree', '0345351878')
(24, 4.5, 'Transfer : The end of the beginning', '0967532205')
(24, 4.5, 'Bones of the Moon', '0312873123')
(24, 4.5, 'Time', '0671541501')
(24, 4.5, 'Daredevil Visionaries ', '0785107711')
(24, 4.5, 'Dragon and the George', '0345350502')
(24, 4.5, 'Tomorrow and Tomorrow', '0553578898')
(24, 4.5, 'Faiths ', '0786903848')
(24, 4.5, 'Honor Among Enemies ', '0671877836')
(24, 4.5, 'The Futurological Congress: From the Memoirs of Ijon Tichy', '0156340402')
(24, 4.5, 'Valiant', '0671047868')
(24, 4.5, 'With a Tangled Skein ', '0345318854')
(24, 4.5, 'Restoration', '0451458907')
(24, 4.5, 'The Ellimist Chronicles ', '0439217989')
(24, 4.5, 'The Rock', '0440220726')
(24, 4.5, 'Ravyn', '050552516')
(24, 4.5, 'The Exposed ', '0590762605')
(24, 4.5, 'The Valiant ', '0671775227')
(24, 4.5, 'Oath of Swords', '0671876422')
(24, 4.5, 'The War God', '0671577921')
(24, 4.5, 'The Wild Swans', '0446608475')
(24, 4.5, 'Reunion', '0671788124')
(24, 4.5, 'The Valiant ', '0671775235')
(24, 4.5, 'The Urth of the New Sun : The sequel to ', '0312863942')
(24, 4.5, 'The War God', '0671878735')
(24, 4.5, 'Honor Among Enemies ', '0671877232')
(24, 4.5, 'The Coven ', '0141310472')
(24, 4.5, 'Omon Ra', '0811213641')
(24, 4.5, 'Cloned Love', '0970833288')
(23, 4.5, 'Spock Vs Q Cd', '0671045830')
(23, 4.5, 'Treason', '0312921098')
(23, 4.5, 'Starswarm: A Jupiter Novel', '0812538935')
(23, 4.5, 'Dawnflight ', '0671020412')
(23, 4.5, 'Rules of Ascension ', '0312878079')
(23, 4.5, 'Silver on the Tree ', '0689500882')
(23, 4.5, 'Haunted by Desire', '0671041673')
(23, 4.5, 'The Fall of Neskaya ', '0756400538')
