 
(Cantidad de reviews, Score, Titulo)
(258, 4.5, 'Little Women ', '0439101360')
(258, 4.5, 'Little Women', '0553525433')
(257, 4.5, 'The BFG', '0060091150')
(254, 4.5, 'The World According to Garp ', '0679603069')
(251, 4.5, 'From the Mixed', '0689853548')
(251, 4.5, 'From the Mixed', '0689711816')
(251, 4.5, 'From the Mixed', '0807275565')
(251, 4.5, 'From the Mixed', '0807208736')
(251, 4.5, 'From the Mixed', '068985322')
(249, 4.5, 'War and Peace ', '0140444173')
(249, 4.5, 'War and Peace ', '962634542')
(249, 4.5, 'Invisible Man : A novel', '0375407170')
(249, 4.5, 'War and Peace ', '0192833987')
(249, 4.5, 'War and Peace ', '9626340428')
(249, 4.5, 'Invisible Man ', '0679601392')
(249, 4.5, 'War ', '3895086908')
(249, 4.5, 'Invisible Man : A Novel', '0375507914')
(249, 4.5, 'Invisible Man', '0679732764')
(249, 4.5, 'War and Peace ', '0451523261')
(249, 4.5, 'War and Peace: The Maude Translation', '039396647')
(249, 4.5, 'War and Peace ', '0833508113')
(249, 4.5, 'War and Peace ', '0679600841')
(246, 4.5, 'Mere Christianity', '0060652926')
(246, 4.5, 'C', '0805493476')
(239, 4.5, 'Shiloh', '0553471163')
(239, 4.5, 'Shiloh ', '0689316143')
(231, 4.5, 'The Return of the King ', '0618260285')
(231, 4.5, 'The Return of the King ', '1565116690')
(231, 4.5, 'The Return of the King ', '039548930')
(231, 4.5, 'The Return of the King ', '0618002243')
(231, 4.5, 'The Return of the King ', '0345339738')
(231, 4.5, 'The Return of the King ', '0618129111')
(231, 4.5, 'The Return of the King ', '0618154000')
(225, 4.5, 'In Cold Blood : A True Account of a Multiple Murder and Its Consequences ', '067960023')
(225, 4.5, 'Love in the Time of Cholera ', '0375400699')
(222, 4.5, '2001: A Space Odyssey', '0451457994')
(221, 4.5, '2001 ', '0451198492')
(219, 4.5, 'Anna Karenina ', '0192100351')
(219, 4.5, 'Anna Karenina ', '067978330')
(219, 4.5, 'Anna Karenina ', '0679410007')
(219, 4.5, 'Anna Karenina ', '0451528611')
(219, 4.5, 'Anna Karenina ', '0192833812')
(219, 4.5, 'Anna Karenina', '0553213466')
(219, 4.5, 'Anna Karenina ', '0140440410')
(219, 4.5, 'East of Eden ', '0808514121')
(219, 4.5, 'Anna Karenina : BBC ', '055352559')
(219, 4.5, 'East of Eden', '0142000655')
(219, 4.5, 'Anna Karenina ', '1853262714')
(219, 4.5, 'Anna Karenina', '0075536323')
(219, 4.5, 'Anna Karenina ', '0451524497')
(219, 4.5, 'Anna Karenina', '0670894788')
(219, 4.5, 'Anna Karenina', '0142000272')
(219, 4.5, 'Anna Karenina', '1565111915')
(219, 4.5, 'Anna Karenina: The Maude Translation : Backgrounds nd Sources Criticism ', '0393966429')
(218, 4.5, 'Alas', '0060931396')
(218, 4.5, 'Alas', '0613291816')
(218, 4.5, 'Alas', '0899667449')
(215, 4.5, 'The Hero and the Crown', '0688025935')
(214, 4.5, 'The Witches', '1559949902')
(212, 4.5, 'The Prince ', '0486272745')
(212, 4.5, 'The Prince ', '0140449159')
(212, 4.5, 'The Prince', '0553212788')
(212, 4.5, 'The Prince ', '0140447520')
(212, 4.5, 'The Prince', '0881334448')
(208, 4.5, 'Mrs', '0689206518')
(205, 4.5, 'For Whom the Bell Tolls', '0736644296')
(205, 4.5, 'For Whom the Bell Tolls ', '0684830485')
(205, 4.5, 'For Whom the Bell Tolls', '0736657010')
(205, 4.5, 'For Whom the Bell Tolls', '0684803356')
(197, 4.5, 'Beowulf', '1565114264')
(196, 4.5, 'Beowulf', '1565114272')
(194, 4.5, 'Franny and Zooey', '0316769495')
(194, 4.5, 'Franny and Zooey', '0316769541')
(194, 4.5, 'Franny and Zooey', '080851900')
(193, 4.5, 'That Was Then', '0140389660')
(192, 4.5, 'The Brothers Karamazov: The Constance Garnett Translation Revised by Ralph E', '0393092143')
(192, 4.5, 'The Brothers Karamazov ', '0140445277')
(192, 4.5, 'The Brothers Karamazov ', '0451527348')
(192, 4.5, 'The Brothers Karamazov ', '0679601813')
(192, 4.5, 'The Brothers Karamazov ', '1578151155')
(192, 4.5, 'The Brothers Karamazov ', '0679410031')
(192, 4.5, 'The Brothers Karamazov', '0553212168')
(190, 4.5, 'The Unbearable Lightness of Being ', '0060932139')
(189, 4.5, 'I Capture the Castle', '0312181108')
(188, 4.5, 'Cannery Row ', '0140187375')
(188, 4.5, 'Cannery Row', '014200068')
(188, 4.5, 'Cannery Row', '0140177388')
(188, 4.5, 'Cannery Row ', '0783895208')
(188, 4.5, 'Cannery Row', '0808519220')
(184, 4.5, 'A Canticle for Leibowitz ', '0553379267')
(180, 4.5, 'Alice', '0553213458')
(180, 4.5, 'Alice', '015202199')
(180, 4.5, 'Alice in Wonderland and Alice Through the Looking Glass ', '0679417958')
(180, 4.5, 'Alice', '0486275434')
(180, 4.5, 'Alice Box Set', '0688120504')
(180, 4.5, 'Alice', '014036675')
(180, 4.5, 'Alice', '188518347')
(180, 4.5, 'Alice', '0763608041')
(180, 4.5, 'Alice', '0460873598')
(180, 4.5, 'Alice', '9626341378')
(180, 4.5, 'Alice', '1883049407')
(180, 4.5, 'Alice', '019283374')
(180, 4.5, 'Alice in Wonderland', '0735811660')
(180, 4.5, 'Alice', '0140383514')
(180, 4.5, 'Alice in Wonderland ', '0590420356')
(180, 4.5, 'Alice', '0688110878')
(180, 4.5, 'Alice in Wonderland ', '0393958043')
(180, 4.5, 'Alice in Wonderland ', '0486403459')
(180, 4.5, 'Alice in Wonderland', '0553478125')
(180, 4.5, 'Alice', '0451523202')
(180, 4.5, 'Alice in Wonderland and Through the Looking Glass ', '0448060043')
(180, 4.5, 'Alice', '0140433171')
(174, 4.5, 'The Three Musketeers ', '0140440259')
(174, 4.5, 'The Three Musketeers ', '1567400531')
(174, 4.5, 'The Three Musketeers ', '9626340894')
(174, 4.5, 'The Three Musketeers ', '0808509845')
(174, 4.5, 'The Three Musketeers : An Abridgement by Lord Sudley ', '0140367470')
(174, 4.5, 'The Three Musketeers ', '0192835750')
(174, 4.5, 'The Three Musketeers ', '0679603328')
(165, 4.5, 'Murder on the Orient Express ', '1559277572')
(164, 4.5, 'The Phantom of the Opera: The Original Novel', '0060809248')
(158, 4.5, 'Madame Bovary ', '0486292576')
(158, 4.5, 'Madame Bovary: Life in a Country Town ', '0192100254')
(158, 4.5, 'The Last Unicorn', '0451450523')
(158, 4.5, 'Madame Bovary ', '0679420312')
(158, 4.5, 'Madame Bovary ', '0553213415')
(158, 4.5, 'Madame Bovary ', '9626341785')
(158, 4.5, 'Madame Bovary ', '0679736360')
(158, 4.5, 'Madame Bovary: Provincial Lives ', '0140445269')
(149, 4.5, 'Till We Have Faces: A Myth Retold', '0156904365')
(148, 4.5, 'Green Eggs and Ham ', '0394892208')
(144, 4.5, 'James and the Giant Peach', '0898458838')
(144, 4.5, 'The Great Divorce', '0060652950')
(140, 4.5, 'The Trial ', '0679409947')
(139, 4.5, 'The Trial', '0805210407')
(139, 4.5, 'Exodus ', '0517207982')
(137, 4.5, 'Nine Stories', '0316769568')
(137, 4.5, 'Fried Green Tomatoes at the Whistlestop Cafe', '0804115613')
(137, 4.5, 'Nine Stories', '0316769509')
(137, 4.5, 'Nine Stories', '0316767727')
(134, 4.5, 'Magician', '0694526207')
(134, 4.5, 'The Chronicles of Narnia: Magician', '0553477684')
(134, 4.5, 'Magician', '0694526193')
(134, 4.5, 'Magician', '1561797022')
(133, 4.5, 'The Outlandish Companion', '0385324138')
(133, 4.5, 'I', '067972477')
(133, 4.5, 'I', '0736623892')
(133, 4.5, 'I', '0848805119')
(133, 4.5, 'I', '0613172973')
(129, 4.5, 'The Boy Next Door', '0060096195')
(127, 4.5, 'The Dark Is Rising ', '080728274')
(125, 4.5, 'Scarlet Pimpernel', '1567406785')
(125, 4.5, 'The Scarlet Pimpernel ', '0553214020')
(125, 4.5, 'The Scarlet Pimpernel ', '0486421228')
(125, 4.5, 'The Scarlet Pimpernel : ', '0451527623')
(124, 4.5, 'A Christmas Carol ', '1561795313')
(124, 4.5, 'Flatland', '0691025258')
(124, 4.5, 'Flatland', '0062732765')
(124, 4.5, 'A Christmas Carol ', '0486268659')
(124, 4.5, 'Scarlet Pimpernel', '089966508')
(124, 4.5, 'Flatland', '0899665764')
(124, 4.5, 'A Christmas Carol : And Other Christmas Stories ', '0451522834')
(124, 4.5, 'A Christmas Carol ', '0679436391')
(124, 4.5, 'A Christmas Carol ', '0553212443')
(124, 4.5, 'Flatland : A Romance of Many Dimensions ', '048627263')
(124, 4.5, 'Flatland: A Romance of Many Dimensions ', '014043531')
(124, 4.5, 'A CHRISTMAS CAROL A ', '0671769324')
(124, 4.5, 'DK Classics: Christmas Carol', '0789420708')
(123, 4.5, 'One Day in the Life of Ivan Denisovich ', '0451527097')
(123, 4.5, 'One Day in the Life of Ivan Denisovich ', '0679444645')
(123, 4.5, 'Harriet the Spy', '0807280968')
(123, 4.5, 'One Day in the Life of Ivan Denisovich', '0553247778')
(120, 4.5, 'The Age of Innocence ', '0393967948')
(120, 4.5, 'The Age of Innocence ', '014018970')
(120, 4.5, 'The Age of Innocence ', '0812567102')
(120, 4.5, 'Of Human Bondage ', '0451525566')
(120, 4.5, 'Of Human Bondage ', '037575315')
(120, 4.5, 'The Age of Innocence ', '0375753206')
(120, 4.5, 'The Age of Innocence ', '0486298035')
(120, 4.5, 'Of Human Bondage ', '0808563319')
(120, 4.5, 'Age Of Innocence', '0060955686')
(120, 4.5, 'Of Human Bondage ', '055321392')
(119, 4.5, 'Angle of Repose ', '0141185473')
(119, 4.5, 'Angle of Repose ', '0679603387')
(119, 4.5, 'Angle of Repose ', '014016930')
(115, 4.5, 'The Lord of the Rings ', '0553456539')
(115, 4.5, 'The Lord of the Rings ', '0553472283')
(114, 4.5, 'All the King', '0151006105')
(113, 4.5, 'All the King', '0156004801')
(113, 4.5, 'All the King', '0151047723')
(113, 4.5, 'All the King', '0156012952')
(110, 4.5, 'Ham on Rye', '0876855575')
(109, 4.5, 'The Plague', '0075536498')
(109, 4.5, 'The Plague ', '0679720219')
(108, 4.5, 'A Moveable Feast', '068482499')
(108, 4.5, 'The Midwife', '0395692296')
(108, 4.5, 'A Swiftly Tilting Planet', '0807209163')
(108, 4.5, 'A Swiftly Tilting Planet ', '0440401585')
(108, 4.5, 'The Complete Sherlock Holmes: All 4 Novels and 56 Short Stories', '0553328255')
(108, 4.5, 'A Swiftly Tilting Planet', '0440901588')
(108, 4.5, 'Demian ', '0486414132')
(108, 4.5, 'Demian: The Story of Emil Sinclair', '0060931914')
(108, 4.5, 'Demian', '9681501233')
(108, 4.5, 'A MOVEABLE FEAST', '0684833638')
(108, 4.5, 'Demian ', '9686769005')
(108, 4.5, 'Complete Sherlock Holmes', '0385006896')
(108, 4.5, 'The Complete Sherlock Holmes', '0517220784')
(108, 4.5, 'A Swiftly Tilting Planet', '0374373620')
(107, 4.5, 'Candide ', '1853260630')
(107, 4.5, 'Candide ', '0808509551')
(107, 4.5, 'The End of the Affair ', '0140184953')
(107, 4.5, 'The End of the Affair : ', '0140291091')
(107, 4.5, 'Candide ', '0553211668')
(107, 4.5, 'Candide ', '0679642587')
(107, 4.5, 'Candide ', '0140440046')
(107, 4.5, 'Candide ', '0486276252')
(106, 4.5, 'Absalom', '0075536579')
(106, 4.5, 'Absalom', '0679600728')
(106, 4.5, 'Absalom', '0679732187')
(105, 4.5, 'The Razor', '0140185232')
(105, 4.5, 'Razor', '1590867505')
(105, 4.5, 'Out of the Silent Planet ', '0684833646')
(104, 4.5, 'Half Magic', '0807261882')
(103, 4.5, 'Sophie', '0679640290')
(102, 4.5, 'We the Living', '0451187849')
(101, 4.5, 'We the Living', '0525940545')
(101, 4.5, 'David Copperfield ', '0140434941')
(101, 4.5, 'David Copperfield ', '0192835785')
(101, 4.5, 'David Copperfield ', '0679405712')
(101, 4.5, 'David Copperfield ', '0812544048')
(101, 4.5, 'David Copperfield ', '185326024')
(101, 4.5, 'David Copperfield ', '0553211897')
(101, 4.5, 'David Copperfield ', '9626341513')
(101, 4.5, 'David Copperfield', '0899663702')
(101, 4.5, 'The Iliad', '0670835102')
(101, 4.5, 'Iliad', '0140275363')
(101, 4.5, 'David Copperfield : BBC ', '0553473530')
(101, 4.5, 'David Copperfield ', '0192100432')
(101, 4.5, 'David Copperfield ', '0393958280')
(101, 4.5, 'The Iliad ', '0453007740')
(101, 4.5, 'A Little Princess : The Story of Sara Crewe ', '0140366881')
(101, 4.5, 'David Copperfield ', '9626346515')
(100, 4.5, 'Steppenwolf', '0805012478')
(100, 4.5, 'Steppenwolf: A Novel', '0312278675')
(99, 4.5, 'Journey to the Center of the Earth', '1561001414')
(99, 4.5, 'Journey to the Center of the Earth', '0140022651')
(99, 4.5, 'Journey to the Center of the Earth ', '0812504712')
(99, 4.5, 'The Lord of the Rings', '0618260587')
(99, 4.5, 'Alien Voices : Journey to the Center of the Earth ', '0671575562')
(98, 4.5, 'Notes from Underground and The Grand Inquisitor', '0452010934')
(98, 4.5, 'The Hound of the Baskervilles ', '0140366997')
(98, 4.5, 'Notes from Underground ', '067973452')
(98, 4.5, 'Notes from the Underground ', '048627053')
(98, 4.5, 'Hound of the Baskervilles ', '068983571')
(98, 4.5, 'Notes From Underground ', '0553211447')
(98, 4.5, 'Notes From Underground', '0393976122')
(98, 4.5, 'The Hound of the Baskervilles ', '0486282147')
(98, 4.5, 'The Hound of the Baskervilles ', '014043786')
(98, 4.5, 'Notes from Underground White Nights the Dream of a Ridiculous Man and Selections from the House of the Dead', '0451523768')
(97, 4.5, 'The Wind in the Willows : BBC ', '0553476548')
(97, 4.5, 'The Wind in the Willows', '1590071476')
(97, 4.5, 'Much Ado About Nothing', '0671722808')
(97, 4.5, 'Much Ado About Nothing ', '0192834185')
(97, 4.5, 'Much Ado About Nothing ', '0140707093')
(97, 4.5, 'Much Ado About Nothing ', '190343646')
(97, 4.5, 'Much Ado about Nothing ', '0521293677')
(97, 4.5, 'Much Ado about Nothing ', '0521426103')
(97, 4.5, 'Much Ado About Nothing ', '0486282724')
(97, 4.5, 'The Wind in the Willows ', '0812505107')
(95, 4.5, 'Lily', '0553525298')
(95, 4.5, 'The Twits', '0060091266')
(95, 4.5, 'Alexander and the Terrible', '0898458676')
(94, 4.5, 'Alexander And The Terrible', '0689300727')
(94, 4.5, 'Alexander and the Terrible', '0808524062')
(94, 4.5, 'Alexander and the Terrible', '0689711735')
(93, 4.5, 'Sister Carrie ', '0140188282')
(93, 4.5, 'Sister Carrie ', '0451527607')
(93, 4.5, 'Sister Carrie ', '0375753214')
(93, 4.5, 'Sister Carrie', '0451522737')
(92, 4.5, 'Desert Solitaire', '0671695886')
(92, 4.5, 'Streetcar Named Desire', '1559943750')
(92, 4.5, 'A Streetcar Named Desire', '081120765')
(92, 4.5, 'A Streetcar Named Desire', '0451167783')
(90, 4.5, 'Don Quixote De LA Mancha ', '0192834835')
(90, 4.5, 'Dubliners', '0553213806')
(90, 4.5, 'Don Quixote ', '037575699')
(90, 4.5, 'Dubliners ', '0679405747')
(90, 4.5, 'HOUSE OF MIRTH', '068480123')
(90, 4.5, 'Dubliners', '9626346833')
(90, 4.5, 'Dubliners ', '0679600493')
(90, 4.5, 'The House of Mirth ', '0312062346')
(90, 4.5, 'Don Quixote ', '0451527860')
(90, 4.5, 'The House of Mirth', '1572701196')
(90, 4.5, 'Don Quixote De LA Mancha ', '0192100327')
(90, 4.5, 'Dubliners', '0451525434')
(90, 4.5, 'The House of Mirth ', '0375753753')
(90, 4.5, 'The House of Mirth ', '0192835793')
(90, 4.5, 'Dubliners ', '0486268705')
(90, 4.5, 'The House of Mirth: Authoritative Text Backgrounds and Contexts Criticism ', '0393959015')
(90, 4.5, 'The House of Mirth ', '0684842203')
(90, 4.5, 'Don Quixote ', '1931056765')
(90, 4.5, 'Don Quixote de La Mancha ', '0679602860')
(90, 4.5, 'Dubliners ', '0192839993')
(90, 4.5, 'The House of Mirth : 100th Anniversary Edition ', '0451527569')
(90, 4.5, 'Don Quixote ', '9626340223')
(90, 4.5, 'The Adventures of Don Quixote ', '0140440100')
(90, 4.5, 'Don Quixote ', '0679407588')
(90, 4.5, 'Don Quixote of LA Mancha', '0451626842')
(90, 4.5, 'Don Quixote De LA Mancha ', '8408018825')
(90, 4.5, 'Dubliners ', '9626341734')
(90, 4.5, 'The House of Mirth', '0553213202')
(90, 4.5, 'House of Mirth ', '1570421102')
(90, 4.5, 'Dubliners', '0679739904')
(90, 4.5, 'Dubliners ', '0140186476')
(90, 4.5, 'House of Mirth : A Novel', '0743217179')
(90, 4.5, 'The House of Mirth ', '0140187294')
(90, 4.5, 'Dubliners', '0694523003')
(89, 4.5, 'Macbeth ', '0486278026')
(89, 4.5, 'Macbeth ', '052129455')
(89, 4.5, 'The Tragedie of Macbeth : Applause First Folio Editions ', '1557832900')
(89, 4.5, 'Macbeth ', '9626346620')
(89, 4.5, 'The Tragedy of Macbeth: With New and Updated Critical Essays and a Revised Bibliography ', '0451526775')
(89, 4.5, 'The Tragedy of Macbeth ', '0192834177')
(89, 4.5, 'Macbeth ', '0694515841')
(89, 4.5, 'Augustine Confessions: Books I', '0674990293')
(89, 4.5, 'Macbeth', '0671722751')
(88, 4.5, 'Gulliver', '1565111974')
(88, 4.5, 'Gulliver', '0783897359')
(88, 4.5, 'Gulliver', '0140430229')
(88, 4.5, 'Gullivers Travels', '0395051460')
(88, 4.5, 'The Basic Writings of Jonathan Swift ', '0375757953')
(88, 4.5, 'A Wind in the Door ', '0440487617')
(88, 4.5, 'Gulliver', '9626340770')
(88, 4.5, 'The Woman in White', '1855499185')
(88, 4.5, 'The Woman in White ', '0375759069')
(88, 4.5, 'Woman In White ', '0679405631')
(88, 4.5, 'The Woman in White ', '0192834290')
(88, 4.5, 'Gulliver', '0192100378')
(88, 4.5, 'Gulliver', '0140437347')
(88, 4.5, 'Gulliver', '0679405453')
(88, 4.5, 'Gulliver', '0486292738')
(88, 4.5, 'Gulliver', '055321232')
(88, 4.5, 'Gullivers Travels ', '3895080977')
(88, 4.5, 'A Wind in the Door', '0374384436')
(88, 4.5, 'Gulliver', '0393957241')
(88, 4.5, 'The Woman in White ', '0140437312')
(88, 4.5, 'The Woman in White ', '055321263')
(88, 4.5, 'Gulliver', '0451527321')
(88, 4.5, 'Gulliver', '0192833774')
(88, 4.5, 'A Wind in the Door', '0807206946')
(87, 4.5, 'A Room with a View ', '0141183292')
(87, 4.5, 'Inferno ', '0553213393')
(87, 4.5, 'A Room with a View ', '0679724761')
(87, 4.5, 'A Room With a View', '1404327541')
(87, 4.5, 'The Horse and His Boy ', '1561797855')
(87, 4.5, 'A Room with a View ', '0486284670')
(87, 4.5, 'The Horse and His Boy ', '1561797847')
(87, 4.5, 'The Inferno', '0451628047')
(87, 4.5, 'Dante', '086554543')
(87, 4.5, 'The Divine Comedy of Dante Alighieri: Inferno ', '0195004124')
(87, 4.5, 'The Inferno', '0451527984')
(87, 4.5, 'The Horse and His Boy ', '0553478842')
(87, 4.5, 'A Room with a View ', '0553213237')
(87, 4.5, 'Dante', '0865545847')
(86, 4.5, 'The Cricket in Times Square', '0807282855')
(86, 4.5, 'The Cricket in Times Square', '0553474065')
(85, 4.5, 'Rilla of Ingleside ', '0848805925')
(85, 4.5, 'Rilla of Ingleside ', '0553269224')
(84, 4.5, 'The Trumpet of the Swan ', '055345532')
(84, 4.5, 'Persuasion ', '0679409866')
(84, 4.5, 'Persuasion ', '0486295559')
(84, 4.5, 'The Trumpet of the Swan', '0553470507')
(84, 4.5, 'Persuasion ', '1561007455')
(84, 4.5, 'Little House In The Big Woods ', '0060012412')
(84, 4.5, 'Persuasion ', '0140434674')
(84, 4.5, 'Persuasion', '0451526384')
(83, 4.5, 'The Fall ', '0679720227')
(82, 4.5, 'Persuasion ', '9626341076')
(82, 4.5, 'Persuasion ', '1572701056')
(82, 4.5, 'The Quiet American ', '0679600140')
(82, 4.5, 'The Quiet American ', '0140185003')
(82, 4.5, 'The Quiet American', '0142001384')
(81, 4.5, 'Darkness at Noon', '0553265954')
(81, 4.5, 'Darkness at Noon', '0808576364')
(80, 4.5, 'Middlemarch ', '1853262374')
(80, 4.5, 'Middlemarch ', '0141439548')
(80, 4.5, 'Middlemarch : BBC', '0553473425')
(80, 4.5, 'Middlemarch ', '0140433880')
(80, 4.5, 'Middlemarch ', '0460875612')
(80, 4.5, 'We ', '1560004770')
(80, 4.5, 'Middlemarch: A Study of Provincial Life ', '0192100297')
(80, 4.5, 'Mbi ', '2877142671')
(80, 4.5, 'Middlemarch: An Authoritative Text', '0393974529')
(80, 4.5, 'Middlemarch ', '067960118')
(80, 4.5, 'We ', '0140185852')
(80, 4.5, 'Middlemarch ', '0679783318')
(80, 4.5, 'Middlemarch ', '0192834029')
(79, 4.5, 'Tarzan of the Apes ', '0899660460')
(79, 4.5, 'The Hunchback of Notre', '0451527887')
(79, 4.5, 'The Wonderful Wizard of Oz ', '0192839306')
(79, 4.5, 'Tarzan of the Apes ', '034531977')
(79, 4.5, 'The Wonderful Wizard of Oz ', '0451518640')
(79, 4.5, 'The Hunchback of Notre Dame', '0812563123')
(79, 4.5, 'The Hunchback of Notre Dame ', '0553213709')
(79, 4.5, 'Tarzan of the Apes ', '0486295702')
(79, 4.5, 'Tarzan of the Apes ', '0812967062')
(79, 4.5, 'Tarzan of the Apes ', '0812572386')
(79, 4.5, 'Wizard of Oz ', '0689831420')
(79, 4.5, 'The Wizard of Oz', '0812523350')
(79, 4.5, 'Tarzan of the Apes ', '0451524233')
(78, 4.5, 'Junky: The Definitive Text of ', '0142003166')
(77, 4.5, 'The Silver Chair ', '1561797928')
(77, 4.5, 'The Chronicles of Narnia: The Silver Chair : BBC ', '0553525700')
(76, 4.5, 'Ex Libris : Confessions of a Common Reader', '0374148600')
(75, 4.5, 'Idiot ', '1853261750')
(75, 4.5, 'Remembrance of Things Past : Swann', '0394711823')
(75, 4.5, 'The Power and the Glory ', '0140184996')
(75, 4.5, 'The Idiot ', '9626340592')
(75, 4.5, 'Danny', '1559949449')
(75, 4.5, 'The Idiot', '0451528387')
(75, 4.5, 'The Idiot ', '0553213520')
(75, 4.5, 'The Idiot ', '0192834118')
(75, 4.5, 'The Power and the Glory ', '0142437301')
(75, 4.5, 'The Idiot ', '0375413928')
(75, 4.5, 'The Power and the Glory ', '0822010712')
(75, 4.5, 'The Power and the Glory', '0785758429')
(75, 4.5, 'The Idiot ', '0140440542')
(75, 4.5, 'Remembrance of Things Past: Within a Budding Grove ', '1561633240')
(75, 4.5, 'The Idiot', '0451524926')
(75, 4.5, 'The Big Sleep', '0394758285')
(75, 4.5, 'The Captive ', '9626346906')
(75, 4.5, 'The Idiot ', '9626345594')
(74, 4.5, 'A Single Shard ', '0395978270')
(74, 4.5, 'Last Battle: Chronicles of Narnia ', '0553525506')
(73, 4.5, 'The Tin Drum', '0375420576')
(72, 4.5, 'Lost Horizon: A Novel', '0688146562')
(72, 4.5, 'Lost Horizon', '0671664271')
(72, 4.5, 'Breakfast at Tiffany', '0679745653')
(72, 4.5, 'Meditations ', '048629823')
(72, 4.5, 'Meditations ', '0679412719')
(72, 4.5, 'Breakfast at Tiffany', '067960085')
(71, 4.5, 'Pale Fire ', '0679410775')
(71, 4.5, 'Planet of the Apes ', '0517209489')
(71, 4.5, 'Embers', '0375407561')
(71, 4.5, 'Pale Fire ', '0679723420')
(71, 4.5, 'Cien A', '843760494')
(71, 4.5, 'Embers ', '0375707425')
(69, 4.5, 'GARDEN OF EDEN', '0684804522')
(69, 4.5, 'The Thin Red Line', '0385324081')
(69, 4.5, 'The Man Who Was Thursday : A Nightmare ', '0140183884')
(68, 4.5, 'The Lottery and Other Stories ', '0679640398')
(68, 4.5, 'The Man Who Was Thursday', '0899684955')
(68, 4.5, 'Prince Caspian: The Return to Narnia ', '1561797871')
(68, 4.5, 'Prince Caspian ', '1561797863')
(68, 4.5, 'The Man Who Was Thursday : A Nightmare ', '0375757910')
(68, 4.5, 'Prince Caspian ', '0553479172')
(68, 4.5, 'Giovanni', '0679642196')
(68, 4.5, 'The Lottery : And Other Stories', '0374516812')
(68, 4.5, 'Prince Caspian', '089845090')
(68, 4.5, 'Giovanni', '0385334583')
(68, 4.5, 'The Man Who Was Thursday: A Nightmare', '0486251217')
(68, 4.5, 'Three Kingdoms ', '7119024086')
(68, 4.5, 'The Glass Bead Game', '080501246')
(68, 4.5, 'Lottery', '0808576682')
(68, 4.5, 'Invisible Cities ', '0156453800')
(67, 4.5, 'Canterbury Tales ', '0460870270')
(67, 4.5, 'Three Kingdoms: Chinese Classics ', '7119005901')
(67, 4.5, 'The Mysterious Island', '0679642366')
(67, 4.5, 'The Canterbury Tales ', '019283360')
(67, 4.5, 'The Mysterious Island ', '0684189577')
(67, 4.5, 'Three Kingdoms: A Historical Novel', '0520215842')
(67, 4.5, 'Three Kingdoms: A Historical Novel', '0520215850')
(67, 4.5, 'The Mysterious Island ', '0812966422')
(67, 4.5, 'The Canterbury Tales ', '0553210823')
(67, 4.5, 'The Canterbury Tales ', '0679601252')
(67, 4.5, 'The Mysterious Island ', '0819564753')
(67, 4.5, 'The Mysterious Island', '0451524918')
(67, 4.5, 'The Canterbury Tales ', '9626340444')
(67, 4.5, 'The Canterbury Tales', '0140440224')
(67, 4.5, 'Canterbury Tales', '039470293')
(67, 4.5, 'The Winds of War', '0316952664')
(67, 4.5, 'The Canterbury Tales ', '9626345446')
(67, 4.5, 'Canterbury Tales ', '0679409890')
(67, 4.5, 'The Canterbury Tales', '0886463556')
(67, 4.5, 'Canterbury Tales ', '0671727699')
(66, 4.5, 'Hunger', '0374525285')
(66, 4.5, 'Hunger ', '0141180641')
(65, 4.5, 'Welcome to the Monkey House', '0385333501')
(64, 4.5, 'Inherit the Wind', '080850889')
(64, 4.5, 'Inherit the Wind', '0553269151')
(63, 4.5, 'The Phantom of the Opera ', '0375761136')
(63, 4.5, 'The Phantom of the Opera ', '0553213768')
(63, 4.5, 'The Winter of Our Discontent ', '0140187537')
(63, 4.5, 'The Phantom of the Opera', '0440227747')
(62, 4.5, 'The First Time', '0743407059')
(60, 4.5, 'Moon Is Down', '0670002925')
(60, 4.5, 'Little House On The Prairie ', '0060012420')
(60, 4.5, 'Mike Mulligan y su m', '0618011366')
(60, 4.5, 'The Republic ', '0486411214')
(60, 4.5, 'The Moon Is Down', '0140187464')
(60, 4.5, 'Republic ', '0192833707')
(60, 4.5, 'The Republic ', '0460873822')
(60, 4.5, 'Lucky Jim ', '0140186301')
(60, 4.5, 'Lucky Jim ', '0142180149')
(59, 4.5, 'The Republic ', '0679413308')
(59, 4.5, 'The Boys of My Youth', '0316085251')
(58, 4.5, 'Light in August ', '0679732268')
(58, 4.5, 'Heart of the Matter', '0140283323')
(58, 4.5, 'The Outlaws of Sherwood', '0688071783')
(58, 4.5, 'Revolutionary Road ', '0375708448')
(58, 4.5, 'The Annotated Lolita : Revised and Updated', '0679727299')
(58, 4.5, 'The Outlaws of Sherwood', '0441644511')
(58, 4.5, 'The Heart of the Matter ', '0140184961')
(57, 4.5, 'Beyond Good and Evil: Prelude to a Philosophy of the Future ', '0140445137')
(57, 4.5, 'The Lost World ', '0812564839')
(57, 4.5, 'Beyond Good and Evil : Prelude to a Philosophy of the Future ', '048629868')
(57, 4.5, 'The Lost World', '0812967259')
(57, 4.5, 'Alien Voices : Lost World ', '0671577204')
(57, 4.5, 'Lost World ', '0671577212')
(57, 4.5, 'The Lost World ', '0486400603')
(57, 4.5, 'The Velveteen Rabbit: Or', '0762401745')
(56, 4.5, 'Fathers and Sons', '0451523822')
(56, 4.5, 'Malory', '0451528166')
