 
(Cantidad de reviews, Score, Titulo)
(24, 4.5, 'Jefferson Davis', '0375725423')
(24, 4.5, 'The Measure of All Things', '0743526678')
(24, 4.5, 'The WHEEL OF LIFE: MEMOIR OF LIVING ', '067157664')
(24, 4.5, 'Sailors to the End : The Deadly Fire on the USS Forrestal and the Heroes Who Fought It', '0060507306')
(24, 4.5, 'The Annals of Imperial Rome ', '0140440607')
(24, 4.5, 'Guests of the Sheik : An Ethnography of an Iraqi Village', '0385014856')
(24, 4.5, 'The Good Rain: Across Time and Terrain in the Pacific Northwest ', '0679734856')
(24, 4.5, 'Jefferson Davis', '0394569164')
(24, 4.5, 'One Day in September: The Full Story of the 1972 Munich Olympics Massacre and the Israeli Revenge Operation ', '1559706031')
(24, 4.5, 'Shadows and Wind: A View of Modern Vietnam', '0140285970')
(24, 4.5, 'The Measure of All Things: The Seven', '')
(23, 4.5, 'Ho Chi Minh : A Life', '078688701')
(23, 4.5, 'Pharaohs and Kings', '0609801309')
(23, 4.5, 'Alexander the Great', '0140088784')
(23, 4.5, 'Bridge at Andau', '0449210502')
(23, 4.5, 'The Wretched of the Earth', '0802150837')
(23, 4.5, 'Great Plains', '0312278500')
(23, 4.5, 'To the Best of My Ability: The American Presidents ', '0789481561')
(23, 4.5, 'The Right Thing', '1591450365')
(23, 4.5, 'The Blood Runs Like a River Through My Dreams', '0618048928')
(23, 4.5, 'The Wrong Stuff : The Adventures and Misadventures of an 8th Air Force Aviator', '0806134224')
(23, 4.5, 'Great Plains', '0140131701')
(23, 4.5, 'Welcome to Junior', '0688159001')
(23, 4.5, 'Air Disaster ', '1875671110')
(23, 4.5, 'Anne Frank', '055356983')
(23, 4.5, 'Byzantium: The Early Centuries', '0394537785')
(23, 4.5, 'War', '0380788748')
(23, 4.5, 'A Little Matter of Genocide: Holocaust and Denial in the Americas', '0872863239')
(23, 4.5, 'His Song: The Musical Journey of Elton John', '0823088936')
(23, 4.5, 'Left Back : A Century of Failed School Reforms', '0684844176')
(23, 4.5, 'Freedom Tide: Now You Can Make a Difference', '0937539686')
(23, 4.5, 'Shiloh : A Novel', '0679735429')
(23, 4.5, 'Living Terrors: What America Needs to Know to Survive the Coming Bioterrorist Catastrophe', '0385334818')
(23, 4.5, 'The Tunnels of Cu Chi', '0425089517')
(23, 4.5, 'Living Terrors: What America Needs to Know to Survive the Coming Bioterrorist Catastrophe', '038533480')
(23, 4.5, 'Ho Chi Minh', '0786863870')
(23, 4.5, 'Air Warriors : The Inside Story of the Making of a Navy Pilot', '0440235316')
(23, 4.5, 'Requiem: By the Photographers Who Died in Vietnam and Indochina', '0679456570')
(23, 4.5, 'Human Action: A Treatise on Economics ', '0945466242')
(23, 4.5, 'BORN ON THE FOURTH OF JULY', '067173914')
(23, 4.5, 'Cairo : The City Victorious', '0679767274')
(23, 4.5, 'The Mathematical Universe : An Alphabetical Journey Through the Great Proofs', '0471176613')
(23, 4.5, 'City of Djinns: A Year in Delhi', '0142001007')
(23, 4.5, 'To the Best of My Ability: The American Presidents', '0789450739')
(23, 4.5, 'Ripples of Battle : How Wars of the Past Still Determine How We Fight', '0385504004')
(23, 4.5, 'The Age of Gold : The California Gold Rush and the New American Dream', '0385502168')
(23, 4.5, 'I Was Saddam', '1559703733')
(22, 4.5, 'The Wit ', '0060925779')
(22, 4.5, 'The Head Game: Baseball Seen from the Pitcher', '0151004412')
(22, 4.5, 'The Burning of Washington: The British Invasion of 1814 ', '1557504253')
(22, 4.5, 'The First Measured Century : An Illustrated Guide to Trends in America', '0844741388')
(22, 4.5, 'Statecraft: Strategies for a Changing World', '0060199733')
(22, 4.5, 'The Mask of Command', '0140114068')
(22, 4.5, 'American Catholic : The Saints and Sinners Who Built America', '0679742212')
(22, 4.5, 'Saving the Savior : Did Christ Survive the Crucifixion', '0970828012')
(22, 4.5, 'If You Can Stand the Heat : Tales from Chefs and Restaurateurs', '0140281584')
(22, 4.5, 'Henry Iv', '0812035852')
(22, 4.5, 'The Eternal Frontier: An Ecological History of North America and Its Peoples', '0871137895')
(22, 4.5, 'You Can', '0807070599')
(22, 4.5, 'Eye of the Storm: A Civil War Odyssey', '0684863669')
(22, 4.5, 'To The Gates of Richmond : The Peninsula Campaign', '0618127135')
(22, 4.5, 'At the Edge of Space: The X', '1560981075')
(22, 4.5, 'The Conquest of Gaul ', '0140444335')
(22, 4.5, 'Jackie: The Clothes of Camelot', '0312281978')
(22, 4.5, 'Inside 9', '031298748')
(22, 4.5, 'You Can', '0807071277')
(22, 4.5, 'The Bill of Rights: Creation and Reconstruction', '0300082770')
(22, 4.5, 'The Blond Knight of Germany', '0830681892')
(22, 4.5, 'One Man', '0882405136')
(22, 4.5, 'Take Me Out to the Ballpark: An Illustrated Guide to Baseball Parks Past ', '1579121128')
(22, 4.5, 'The Head Game: Baseball Seen from the Pitcher', '0156013045')
(22, 4.5, 'Everyday Life During the Civil War ', '0898799228')
(22, 4.5, 'The Secret History of the Sword', '1892515040')
(22, 4.5, 'Shoes : A Celebration of Pumps', '0761101144')
(22, 4.5, 'The Eternal Frontier: An Ecological History of North America and Its Peoples', '0802138888')
(22, 4.5, 'Clearing The Bases : The Greatest Baseball Debates of the Last Century', '0312265565')
(22, 4.5, 'The Art of Maneuver : Maneuver Warfare Theory and Airland Battle', '0891415327')
(22, 4.5, 'Arco Gre Gmat Math Review ', '0028632478')
(22, 4.5, 'Empire: A Tale of Obsession', '0471238651')
(22, 4.5, 'In Search of Ancient Ireland: From Neolithic Times to the Coming of the English', '1561310727')
(22, 4.5, 'Empire: A Tale of Obsession', '0471403946')
(22, 4.5, 'Shackleton', '0786705442')
(22, 4.5, 'The Burning of Washington: The British Invasion of 1814', '1557506922')
(22, 4.5, 'Statecraft : Strategies for a Changing World', '0060959126')
(22, 4.5, 'Eye Of The Storm : A Civil War Odyssey', '0684863650')
(21, 4.5, 'Red Sox Century', '0395884179')
(21, 4.5, 'Secrets of the Samurai: A Survey of the Martial Arts of Feudal Japan', '0785810730')
(21, 4.5, 'To Conquer the Air : The Wright Brothers and the Great Race for Flight', '0743528697')
(21, 4.5, 'Michael Collins: The Man Who Made Ireland', '0312295111')
(21, 4.5, 'Mutual Contempt: Lyndon Johnson', '0393318559')
(21, 4.5, 'Down the Great Unknown: John Wesley Powell', '0060955864')
(21, 4.5, 'Anti', '0394703170')
(21, 4.5, 'Down the Great Unknown: John Wesley Powell', '006019619')
(21, 4.5, 'Asimov', '0517268256')
(21, 4.5, 'Sunnyvale : The Rise and Fall of a Silicon Valley Family ', '0679776389')
(21, 4.5, 'Rites of Spring : The Great War and the Birth of the Modern Age', '0395937582')
(21, 4.5, 'Boer War', '0380720019')
(21, 4.5, 'Patterns for Theatrical Costumes: Garments', '0896761258')
(21, 4.5, 'One Hell of a Gamble: Khrushchev', '0393317900')
(21, 4.5, 'Grand Strategy of the Roman Empire : From the First Century A', '0801821584')
(21, 4.5, 'Byzantium ', '0394537793')
(21, 4.5, 'Notes from the Hyena', '0312269889')
(21, 4.5, 'The INTRUDERS', '0671870610')
(21, 4.5, 'Beyond the Beachhead: The 29th Division in Normandy', '0811726827')
(21, 4.5, 'Victory: The Reagan Administration', '0871136333')
(21, 4.5, 'Swords Around a Throne: Napoleon', '0306807572')
(21, 4.5, 'The Price of Admiralty : The Evolution of Naval Warfare', '0140096507')
(21, 4.5, 'Left to Die', '0671748742')
(21, 4.5, 'The Great War and Modern Memory', '0195133323')
(21, 4.5, 'Dream of the Walled City', '0671042297')
(21, 4.5, 'The Day the Universe Changed : How Galileo', '0316117048')
(21, 4.5, 'Six Silent Men ', '0804115664')
(21, 4.5, 'Notes from the Hyena', '0312289146')
(21, 4.5, 'Mental Hygiene: Classroom Films 1945', '0922233217')
(21, 4.5, 'Expedient Homemade Firearms : The 9mm Submachine Gun', '0873649834')
(21, 4.5, 'Down The Great Unknown: John Wesley Powell', '0060002034')
(21, 4.5, 'Mawson', '1586420003')
(21, 4.5, 'The Battle of the Wilderness May 5', '0807118737')
(21, 4.5, 'Chronicle of the Roman Emperors: The Reign', '0500050775')
(21, 4.5, 'To Conquer the Air : The Wright Brothers and the Great Race for Flight', '0684856883')
(21, 4.5, 'Men In Green Faces', '0312950527')
(21, 4.5, 'Man Who Flew the Memphis Belle', '0525946101')
(21, 4.5, 'Sunnyvale: The Rise and Fall of a Silicon Valley Family', '0679456988')
(21, 4.5, 'The Good Soldier: From Austrian Social Democracy to Communist Captivity with a Soldier of Panzer', '0966638999')
(21, 4.5, 'The Autobiography of Saint Therese of Lisieux: The Story of a Soul', '0385029039')
(21, 4.5, 'The Enigma of Japanese Power : People and Politics in a Stateless Nation', '0679728023')
(21, 4.5, 'Deep Time: How Humanity Communicates Across Millennia', '0380793466')
(21, 4.5, 'The Wives of Henry VIII', '067973001')
(20, 4.5, 'The Road to Ubar: Finding the Atlantis of the Sands', '0395957869')
(20, 4.5, 'In the Hands of Providence: Joshua L', '0807820202')
(20, 4.5, 'The American Revolution: A History ', '0679640576')
(20, 4.5, 'Lenin: A Biography', '0674008286')
(20, 4.5, 'Throwim', '0802136656')
(20, 4.5, 'The USS Essex: and the Birth of the American Navy', '1580621120')
(20, 4.5, 'Lenin: A Biography', '0674003306')
(20, 4.5, 'From Classrooms to Claymores : A Teacher at War in Vietnam', '080411871')
(20, 4.5, 'Boss: Richard J', '0452261678')
(20, 4.5, 'Compromised: Clinton', '1561712493')
(20, 4.5, 'Day Lincoln Was Shot', '0517446499')
(20, 4.5, 'Eye', '0801839475')
(20, 4.5, 'Ghosts of Cape Sabine: The Harrowing True Story of the Greely Expedition', '0425176541')
(20, 4.5, 'The Great Terror: A Reassessment', '0195071328')
(20, 4.5, 'Ranger School', '0967829208')
(20, 4.5, 'At Home in the Heart of Appalachia', '0394564510')
(20, 4.5, 'The German Shepherd Today', '0876051549')
(20, 4.5, 'Lord Hornblower ', '0316289434')
(20, 4.5, 'The Road to Ubar : Finding the Atlantis of the Sands', '039587596')
(20, 4.5, 'How To Run A Traditional Jewish Household', '0671602705')
(20, 4.5, 'The Little Red ', '1572435275')
(20, 4.5, 'Too Close to the Falls', '014200040')
(20, 4.5, 'Modern Physics and Ancient Faith', '0268034710')
(20, 4.5, 'At Home in France', '0345407873')
(20, 4.5, 'Roll Me Over', '0804116059')
(20, 4.5, 'If I Die in a Combat Zone : Box Me Up and Ship Me Home', '0767904435')
(20, 4.5, 'The Brother: The Untold Story of Atomic Spy David Greenglass and How He Sent His Sister', '0375500138')
(20, 4.5, 'Africana: The Encyclopedia of the African and African American Experience', '0465000711')
(20, 4.5, 'Gateway to Atlantis: The Search for the Source of a Lost Civilization', '0786709634')
(20, 4.5, 'Throwim Way Leg: Tree', '0871137313')
(20, 4.5, 'Treblinka', '0452011248')
(20, 4.5, 'West Point: Thomas Jefferson: Character Leadership Education', '0967487919')
(20, 4.5, 'Zimmermann Telegram', '0345324250')
(20, 4.5, 'Sony : The Private Life', '0395893275')
(20, 4.5, 'Battle: The Story of the Bulge', '0803294379')
(20, 4.5, 'The Battle for the Falklands', '0393301982')
(20, 4.5, 'The Days of the French Revolution', '0688169783')
(20, 4.5, 'Chariots for Apollo: Untold Story Behind the Race to the Moon', '0380802619')
(20, 4.5, 'Midway: The Battle that Doomed Japan', '1557504288')
(20, 4.5, 'Give Me My Father', '1883642531')
(20, 4.5, 'Treblinka', '1567311423')
(20, 4.5, 'Sorcerer', '1559705809')
(20, 4.5, 'Gateway to Atlantis: The Search for the Source of a Lost Civilization', '0786708107')
(20, 4.5, 'Half a Wing', '0071341455')
(20, 4.5, 'Behind Deep Blue : Building the Computer that Defeated the World Chess Champion', '0691090653')
(20, 4.5, 'The Seashell on the Mountaintop: A Story of Science', '0525947086')
(20, 4.5, 'Reelecting Lincoln: The Battle for the 1864 Presidency', '0306810220')
(20, 4.5, 'Give Me My Father', '074341005')
(20, 4.5, 'In the Hands of Providence: Joshua L', '0807849804')
(20, 4.5, 'Southern by the Grace of God', '0882897616')
(20, 4.5, 'A Time for Trumpets : The Untold Story of the Battle of the Bulge', '0688151574')
(20, 4.5, 'Bruculinu', '0395913748')
(20, 4.5, 'And Die in the West: The Story of the O', '0806128887')
(20, 4.5, 'Ordeal by Hunger', '0395611598')
(19, 4.5, 'The Greatest Stories Never Told : 100 Tales from History to Astonish', '0060014016')
(19, 4.5, 'Tsar : The Lost World of Nicholas and Alexandra', '0316557889')
(19, 4.5, 'A Patriot', '1401396658')
(19, 4.5, 'Hereditary Witchcraft: Secrets of the Old Religion', '1567182569')
(19, 4.5, 'Montcalm and Wolfe : The Riveting Story of the Heroes of the French ', '0375754202')
(19, 4.5, 'Barren Lands: An Epic Search for Diamonds in the North American Arctic', '0805071857')
(19, 4.5, 'Run Silent', '0870215574')
(19, 4.5, 'Alan Turing: The Enigma', '0802775802')
(19, 4.5, 'Unwise Passions : A True Story of a Remarkable Woman and the First Great Scandal of 18th Century America', '068483474')
(19, 4.5, 'My First Presidentiary : A Scrapbook by George W', '0609808184')
(19, 4.5, 'Life in the French Foreign Legion : How to Join and What to Expect When You Get There', '155571532')
(19, 4.5, 'A Patriot', '0786869186')
(19, 4.5, 'Riding The Rails', '1575000377')
(19, 4.5, 'The First Elizabeth', '031216842')
(19, 4.5, 'Shipmates : A Personal Journal Aboard a World War II Destroyer ', '1882127021')
(19, 4.5, 'O JERUSALEM', '0671662414')
(19, 4.5, 'The US Armed Forces Nuclear', '046500797')
(19, 4.5, 'Riding the Rails: Teenagers on the Move During the Great Depression', '0415945755')
(19, 4.5, 'Berlin Diaries', '0394757777')
(19, 4.5, 'The Final Season : Fathers', '031227288')
(19, 4.5, 'O Jerusalem', '1590072979')
(19, 4.5, 'The Washing of the Spears: A History of the Rise of the Zulu Nation Under Shaka and Its Fall in the Zulu War of 1879', '0306808668')
(19, 4.5, 'Montcalm and Wolfe: The French and Indian War', '0306806215')
(19, 4.5, 'Tokyo Underworld : The Fast Times and Hard Life of an American Gangster in Japan ', '0375724893')
(19, 4.5, 'Medieval Combat: A Fifteenth', '1853674184')
(19, 4.5, 'The Black Sheep', '0891417117')
(19, 4.5, 'The Secret History ', '0140441824')
(19, 4.5, 'Nisa: The Life and Words of a ', '0674004329')
(19, 4.5, 'So Far from God: The U', '0806132795')
(19, 4.5, 'Barren Lands: An Epic Search for Diamonds in the North American Arctic', '0716740265')
(19, 4.5, 'Berlin Diary : The Journal of a Foreign Correspondent', '0801870569')
(19, 4.5, 'The Mummies of Urumchi', '0393320197')
(19, 4.5, 'United States', '0767908066')
(19, 4.5, 'Into That Darkness : An Examination of Conscience', '0394710355')
(19, 4.5, 'Expedition Whydah: The Story of the World', '0060929715')
(19, 4.5, 'The Greeks ', '0140135219')
(19, 4.5, 'Apollo: The Epic Journey to the Moon', '0151009643')
(19, 4.5, 'History As Mystery', '0872863573')
(19, 4.5, 'Rolex Wristwatches: An Unauthorized History', '0764300113')
(19, 4.5, 'Obituary Cocktail: The Great Saloons of New Orleans ', '0970933606')
(19, 4.5, 'Winston Churchill: A Penguin Life ', '0670030791')
(19, 4.5, 'Life in the French Foreign Legion: How to Join and What to Expect When You Get There', '1555716334')
(19, 4.5, 'Tortured for Christ', '0882643266')
(19, 4.5, 'The Mummies of Urumchi', '0393045218')
(19, 4.5, 'The Fortune of War ', '0393308138')
(19, 4.5, 'Leadership Lessons from the Civil War : Winning Strategies for Today', '0385495188')
(19, 4.5, 'The Mysteries of Isis: Her Worship and Magick ', '1567185606')
(19, 4.5, 'KEYS OF THIS BLOOD: POPE JOHN PAUL II VERSUS RUSSIA AND THE WEST FOR CONTROL OF THE NEW WORLD ORDER', '0671747231')
(18, 4.5, 'Memoirs of General W', '0140437983')
(18, 4.5, 'Street Without Joy', '0811717003')
(18, 4.5, 'You Gotta Have Wa ', '067972947')
(18, 4.5, 'Chronicle of the Pharaohs: The Reign', '0500050740')
(18, 4.5, 'The Yard: Building a Destroyer at the Bath Iron Works', '0060192461')
(18, 4.5, 'Deliver Us from Evil: Peacekeepers', '0743200284')
(18, 4.5, 'Japan', '1550223488')
(18, 4.5, 'The Civil War: A Narrative', '0394419480')
(18, 4.5, 'Space Shuttle: The First 20 Years ', '0789484250')
(18, 4.5, 'Memoirs of General William T', '0306802139')
(18, 4.5, 'La biograf', '950511205')
(18, 4.5, 'Safe Area Gorazde: The War in Eastern Bosnia 1992', '1560974702')
(18, 4.5, 'A Devil of a Whipping: The Battle of Cowpens', '080784926')
(18, 4.5, 'Platoon: Bravo Company', '0312976577')
(18, 4.5, 'The Music of the Primes : Searching to Solve the Greatest Mystery in Mathematics', '0066210704')
(18, 4.5, 'Ether Day: The Strange Tale of America', '0060195231')
(18, 4.5, 'The Civil War: A Narrative', '0394746236')
(18, 4.5, 'The Approaching Fury : Voices of the Storm', '0060928859')
(18, 4.5, 'Travels with Samantha', '1588750019')
(18, 4.5, 'Silent Running: My Years on a World War II Attack Submarine', '0471127787')
(18, 4.5, 'CONQUEST: CORTES', '0671511041')
(18, 4.5, 'Mexico : Biography of Power', '0060929170')
(18, 4.5, 'Rembrandt', '067940256')
(18, 4.5, 'The Yard : Building a Destroyer at the Bath Iron Works', '0060929634')
(18, 4.5, 'Scramble for Africa', '0380719991')
(18, 4.5, 'Neutral Buoyancy: Adventures in a Liquid World', '0802139078')
(18, 4.5, 'Plague Wars : The Terrifying Reality Of Biological Warfare', '0312203535')
(18, 4.5, 'Totally Awesome 80s : A Lexicon of the Music', '0312144369')
(18, 4.5, 'The Unbroken Chain ', '189652284')
(18, 4.5, 'A Devil of a Whipping: The Battle of Cowpens', '0807824348')
(18, 4.5, 'Neutral Buoyancy: Adventures in a Liquid World', '0871137941')
(18, 4.5, 'Silent Running : My Years on a World War II Attack Submarine', '047119705')
(18, 4.5, 'Deliver Us from Evil: Peacekeepers', '068483233')
(18, 4.5, 'The Western Way of War: Infantry Battle in Classical Greece', '0520219112')
(18, 4.5, 'Shackleton', '1560253061')
(18, 4.5, 'The End of Education: Redefining the Value of School', '0679750312')
(18, 4.5, 'Lincoln', '0743212983')
(18, 4.5, 'Shackleton', '1560252561')
(18, 4.5, 'Extra Life: Coming of Age in Cyberspace', '0465012361')
(18, 4.5, 'A Leaf in the Bitter Wind', '1886913536')
(18, 4.5, 'Eva Peron', '0312168276')
(18, 4.5, 'Texian Iliad: A Military History of the Texas Revolution', '0292731027')
(18, 4.5, 'The Photo Book', '0714836346')
(18, 4.5, 'The Story of the Titanic as Told by Its Survivors', '0486206106')
(18, 4.5, 'Christ Stopped at Eboli : The Story of a Year', '0374503168')
(18, 4.5, 'Plague Wars: The Terrifying Reality of Biological Warfare', '0312263791')
(18, 4.5, 'The Emperor', '0679722033')
(18, 4.5, 'Leaf in the Bitter Wind', '1886913307')
(18, 4.5, 'Stilwell and the American Experience in China', '0802138527')
(18, 4.5, 'A Clearing in the Distance : Frederick Law Olmsted and America in the 19th Century', '0684824639')
(18, 4.5, 'Safe Area Gorazde : The War in Eastern Bosnia 1992', '1560973927')
(18, 4.5, 'Flying Tigers: Claire Chennault and the American Volunteer Group ', '1560985410')
(18, 4.5, 'Autumn Cloud: From Vietnamese War Widow to American Activist', '1892123525')
(18, 4.5, 'Younger Than That Now : A Shared Passage from the Sixties', '0553380486')
(18, 4.5, 'Platoon ', '1887901256')
(18, 4.5, 'The Two O', '0312273037')
(18, 4.5, 'A Clearing In The Distance: Frederick Law Olmsted and America in the 19th Century', '0684865750')
(18, 4.5, 'The Photography Book', '071483937')
(18, 4.5, 'Walking to Canterbury : A Modern Journey Through Chaucer', '0345447069')
(18, 4.5, 'The Muqaddimah', '0691017549')
(18, 4.5, 'Sea of Glory: A Novel Based on the True WWII Story of the Four Chaplains and the U', '0805450009')
(17, 4.5, 'The Great Shame : And the Triumph of the Irish in the English', '0385720262')
(17, 4.5, 'Eleanor Roosevelt', '0140094601')
(17, 4.5, 'Once Upon a Distant War : David Halberstam', '0679772650')
(17, 4.5, 'Pox Americana: The Great Smallpox Epidemic of 1775', '080907821')
(17, 4.5, 'The Schools We Need : And Why We Don', '0385495242')
(17, 4.5, 'The Punic Wars', '0304352845')
(17, 4.5, 'Pox Americana: The Great Smallpox Epidemic of 1775', '0809078201')
(17, 4.5, 'Pakistan: In the Shadow of Jihad and Afghanistan', '0374228949')
(17, 4.5, 'Hi Fi Days: The Future of Australian Rock', '186448232')
(17, 4.5, 'Submerged: Adventures of America', '1557045054')
(17, 4.5, 'The Road to Stalingrad : Stalin', '0300078129')
(17, 4.5, 'Neither East Nor West : One Woman', '0671027557')
(17, 4.5, 'Humanity: A Moral History of the Twentieth Century', '0300087152')
(17, 4.5, 'On Gold Mountain : The One', '0679768521')
(17, 4.5, 'Five Years', '0966638921')
(17, 4.5, 'Five Years', '096663893')
(17, 4.5, 'Humanity : A Moral History of the Twentieth Century', '0300087004')
(17, 4.5, 'Patterns of Fashion: The Cut and Construction of Clothes for Men and Women C1560', '0896760839')
(17, 4.5, 'Goodbye to a River', '0394426908')
(17, 4.5, 'Nature', '0393308731')
(17, 4.5, 'The Road to Berlin : Stalin', '0300078137')
(17, 4.5, 'Wild Heart', '0066213657')
(17, 4.5, 'The Muqaddimah', '0691097976')
(17, 4.5, 'Sleeper Cars and Flannel Uniforms: A Lifetime of Memories from Striking Out the Babe to Teeing It Up With the President', '1892049252')
(17, 4.5, 'Cabeza De Vaca', '082630656')
(17, 4.5, 'Eagle Against the Sun : The American War With Japan', '0394741013')
(17, 4.5, 'In Tuscany', '0767905350')
(17, 4.5, 'This Cold Heaven : Seven Seasons in Greenland', '0679442006')
(17, 4.5, 'The Turk: The Life and Times of the Famous Eighteenth', '0802713912')
(17, 4.5, 'Johannes Brahms : A Biography', '0679745823')
(17, 4.5, 'The Book of Tea', '4770015429')
(17, 4.5, 'Borderland: A Journey Through the History of Ukraine', '0813337925')
(17, 4.5, 'Book of Tea', '0486200701')
(17, 4.5, 'Xenophon: Anabasis ', '067499101')
(17, 4.5, 'The Mighty Eighth : The Air War in Europe as Told by the Men Who Fought It', '0440226481')
(17, 4.5, 'Operation Tuscaloosa', '0804115656')
(17, 4.5, 'Playing the Moldovans at Tennis', '0312280106')
(17, 4.5, 'The Greatest Threat: Iraq', '1586480391')
(17, 4.5, 'The Book of Tea', '0804832196')
(17, 4.5, 'Book of Tea', '0804800693')
(17, 4.5, 'The Devil Knows How to Ride: The True Story of William Clarke Quantrill and His Confederate Raiders', '030680865')
(17, 4.5, 'Reggae Routes: The Story of Jamaican Music', '1566396298')
(17, 4.5, 'Operation Drumbeat : Germany', '0060920882')
(17, 4.5, 'The Greatest Threat: Iraq', '1891620533')
(17, 4.5, 'The Ghosts of the Highlands', '0804115974')
(17, 4.5, 'Saddam: King of Terror', '0060505419')
(17, 4.5, 'Silent Victory: The U', '155750217')
(17, 4.5, 'Gettysburg: The First Day ', '0807826243')
(17, 4.5, 'The Punic Wars', '030435967')
(17, 4.5, 'The Great Shame : And The Triumph Of The Irish In The English ', '0385476973')
(17, 4.5, 'The Element of Surprise', '0804105812')
(17, 4.5, 'IN SEARCH OF THE OLD ONES', '0684832127')
(17, 4.5, 'Soldiers of Destruction', '0691008531')
(17, 4.5, 'Scalp Dance: Indian Warfare on the High Plains 1865', '081171523')
(17, 4.5, 'Arab and Jew: Wounded Spirits in a Promised Land', '0142002291')
(17, 4.5, 'Into Africa : The Epic Adventures of Stanley and Livingstone', '0385504519')
(17, 4.5, 'The Book of Tea ', '1570628289')
(17, 4.5, 'A Military History and Atlas of the Napoleonic Wars', '1853673463')
(16, 4.5, 'Gettysburg', '0807821187')
(16, 4.5, 'Vanilla Beans ', '0743234618')
(16, 4.5, 'A Different Kind of Teacher: Solving the Crisis of American Schooling', '1893163407')
(16, 4.5, 'Only Yesterday : An Informal History of the 1920', '0471189529')
(16, 4.5, 'Hell', '0965758435')
(16, 4.5, 'Siberia Bound: Chasing the American Dream on Russia', '1570719446')
(16, 4.5, 'Roosevelt', '0375502467')
(16, 4.5, 'Henry Ford and the Jews: The Mass Production of Hate', '1586481630')
(16, 4.5, 'King Philip', '0881504831')
(16, 4.5, 'The Challenger Launch Decision : Risky Technology', '0226851753')
(16, 4.5, 'Outlaws in Vietnam', '0914339974')
(16, 4.5, 'A History of the Twentieth Century: Volume 2', '0380713942')
(16, 4.5, 'Michael and Natasha : The Life And Love Of Michael Ii', '0380731916')
(16, 4.5, 'The Lives of the Kings ', '0520224604')
(16, 4.5, 'Omaha Beach: A Flawed Victory', '080782609')
(16, 4.5, 'The Titanic Disaster Hearings', '0671025538')
(16, 4.5, 'Breaking Windows: How Bill Gates Fumbled the Future of Microsoft', '')
(16, 4.5, 'Six Characters in Search of an Author ', '0451526880')
(16, 4.5, 'Changes in the Land: Indians', '0809001586')
(16, 4.5, 'Sharpe', '0060530464')
(16, 4.5, 'Late Victorian Holocausts: El Ni', '1859843824')
(16, 4.5, 'Nicholas and Alexandra', '0810936879')
(16, 4.5, 'The Sokal Hoax: The Sham That Shook the Academy', '0803279957')
(16, 4.5, 'Josephus: The Jewish War Books I', '0674995686')
(16, 4.5, 'Measuring America: How an Untamed Wilderness Shaped the United States and Fulfilled the Promise of Democracy ', '0786253703')
(16, 4.5, 'Point Man', '038071986')
(16, 4.5, 'World of Yesterday', '0803252242')
(16, 4.5, 'Bad Bet on the Bayou: The Rise of Gambling in Louisiana and the Fall of Governor Edwin Edwards', '0374108307')
(16, 4.5, 'A Different Kind of Teacher: Solving the Crisis of American Schooling', '1893163210')
(16, 4.5, 'Why the Cocks Fight : Dominicans', '0809097133')
(16, 4.5, 'Soong Dynasty', '0060913185')
(16, 4.5, 'The Land Where the Blues Began', '1565847393')
(16, 4.5, 'Kaigun : Strategy', '0870211927')
(16, 4.5, 'The Jewish War : Revised Edition ', '0140444203')
(16, 4.5, 'Founding Of Christendom : History Of Christendom Vol 1 ', '0931888212')
(16, 4.5, 'Due South : Dispatches from Down Home', '0375757678')
(16, 4.5, 'Absinthe: History in a Bottle', '0811816508')
(16, 4.5, 'Late Victorian Holocausts: El Nino Famines and the Making of the Third World', '1859847390')
(16, 4.5, 'Measuring America: How an Untamed Wilderness Shaped the United States and Fulfilled the Promise of Democracy', '0802713963')
(16, 4.5, 'Lakota Noon: The Indian Narrative of Custer', '0878423494')
(16, 4.5, 'Hidden Gospels: How the Search for Jesus Lost Its Way', '0195135091')
(16, 4.5, 'A History of the Twentieth Century', '0688100651')
(16, 4.5, 'The High Cost of Peace: How Washington', '0761535799')
(16, 4.5, 'Birth of the Messiah', '0385494475')
(16, 4.5, 'The Great Game: The Emergence of Wall Street as a World Power: 1653', '0743200438')
(16, 4.5, 'Istanbul : The Imperial City', '0140244611')
(16, 4.5, 'The World of Caffeine: The Science and Culture of the World', '0415927234')
(16, 4.5, 'King Philip', '0881504343')
(16, 4.5, 'The Challenger Launch Decision : Risky Technology', '0226851761')
(16, 4.5, 'Vanilla Beans and Brodo: Real Life in the Hills of Tuscany', '0743404114')
(16, 4.5, 'The World of Caffeine: The Science and Culture of the World', '0415927226')
(16, 4.5, 'All Aboard', '0761510877')
(16, 4.5, 'A Concise History of the Crusades', '0847694291')
(16, 4.5, 'The Lives of the Kings and Queens of England ', '1572701013')
(16, 4.5, 'Critical Path', '0312174918')
(16, 4.5, 'Race and Reunion: The Civil War in American Memory', '0674008197')
(16, 4.5, 'Vipers in the Storm: Diary of a Gulf War Fighter Pilot', '0071400400')
(16, 4.5, 'Gettysburg', '0807849960')
(16, 4.5, 'Henry Ford and the Jews', '1891620525')
(16, 4.5, 'Roosevelt', '0375761268')
(16, 4.5, 'A Concise History of the Crusades ', '0847694305')
(16, 4.5, 'Vipers in the Storm: Diary of a Gulf War Fighter Pilot', '0071346708')
