 
(Cantidad de reviews, Score, Titulo)
(107, 4.5, 'The First Man in Rome', '0380710811')
(106, 4.5, 'Absalom', '0075536579')
(106, 4.5, 'Absalom', '0679600728')
(106, 4.5, 'Absalom', '0679732187')
(106, 4.5, 'Crazy in Alabama', '0345432479')
(105, 4.5, 'The Source', '0449211479')
(105, 4.5, 'Forever Amber', '1556524048')
(105, 4.5, 'Fingersmith', '1573222038')
(105, 4.5, 'The Source : A Novel', '0375760385')
(105, 4.5, 'The Great Train Robbery : A Novel', '0679448950')
(105, 4.5, 'Fingersmith', '1573229725')
(105, 4.5, 'The Great Train Robbery', '0060502304')
(105, 4.5, 'The Great Train Robbery', '034539092')
(105, 4.5, 'One True Thing', '0385319207')
(103, 4.5, 'Petals on the Wind ', '0671729470')
(102, 4.5, 'Heaven ', '0671729446')
(102, 4.5, 'Hart', '0345426258')
(102, 4.5, 'Hart', '0613347609')
(100, 4.5, 'Never Change', '0743423097')
(99, 4.5, 'Inner Harbor ', '0515124214')
(99, 4.5, 'The Samurai', '0312144075')
(99, 4.5, 'The Game of Kings ', '0679777431')
(98, 4.5, 'The Game of Kings ', '0899663184')
(97, 4.5, 'The Lady', '1568958730')
(97, 4.5, 'L', '0446674249')
(97, 4.5, 'Threesome: Where Seduction', '0970380313')
(94, 4.5, 'Once an Eagle', '0061030864')
(94, 4.5, 'The Great Pretender', '0741412780')
(94, 4.5, 'Once an Eagle', '0060196963')
(94, 4.5, 'Once An Eagle', '0060084359')
(94, 4.5, 'The Crystal Cave ', '0060548258')
(93, 4.5, 'Island of the Sequined Love Nun', '0380816547')
(92, 4.5, 'The Agony and the Ecstasy : A Biographical Novel of Michelangelo', '0451171357')
(92, 4.5, 'This Present Darkness and Piercing the Darkness', '1581342144')
(92, 4.5, '4 Guys and Trouble', '0525945687')
(92, 4.5, 'Dawn ', '0671670689')
(90, 4.5, 'My Sweet Audrina', '0671729462')
(90, 4.5, 'Don Quixote ', '0451527860')
(90, 4.5, 'Don Quixote De LA Mancha ', '0192100327')
(90, 4.5, 'The Monkey Wrench Gang', '094268818')
(90, 4.5, 'Don Quixote ', '9626340223')
(90, 4.5, 'Don Quixote ', '0679407588')
(90, 4.5, 'House of Mirth : A Novel', '0743217179')
(89, 4.5, 'My Name Is Asher Lev', '0808598635')
(89, 4.5, 'Wiseguy', '0671723227')
(89, 4.5, 'My Name Is Asher Lev', '0449207145')
(89, 4.5, 'Monsoon ', '0312971540')
(88, 4.5, 'Gulliver', '9626340770')
(88, 4.5, 'Gulliver', '0192100378')
(88, 4.5, 'Gulliver', '0140437347')
(88, 4.5, 'Gullivers Travels ', '3895080977')
(88, 4.5, 'At Swim', '0743222946')
(88, 4.5, 'Gulliver', '0451527321')
(86, 4.5, 'Speaks the Nightbird', '1880216620')
(86, 4.5, 'AMERICAN SKIN: A Novel', '0684862220')
(86, 4.5, 'The Black Flower : A Novel of the Civil War', '0312265077')
(84, 4.5, 'Purple Cane Road ', '0375430555')
(84, 4.5, 'The Gates of the Alamo', '0679447172')
(84, 4.5, 'The Gates of the Alamo', '0141000023')
(83, 4.5, 'Follow the River', '0345338545')
(82, 4.5, 'Schindler', '0671516884')
(82, 4.5, 'The Wake of the Wind : A Novel', '0385487053')
(82, 4.5, 'Rose', '034542252')
(82, 4.5, 'Schindler', '0671880314')
(82, 4.5, 'The Quiet American ', '0679600140')
(82, 4.5, 'The Quiet American ', '0140185003')
(82, 4.5, 'Schindler', '0785733280')
(82, 4.5, 'Piercing the Darkness', '0891075275')
(82, 4.5, 'Rose', '034539044')
(82, 4.5, 'The Quiet American', '0142001384')
(81, 4.5, 'Cloudsplitter : A Novel', '0060930861')
(80, 4.5, 'Middlemarch: A Study of Provincial Life ', '0192100297')
(79, 4.5, 'Behind the Scenes at the Museum : A Novel', '0312150601')
(79, 4.5, 'Tarzan of the Apes ', '0899660460')
(79, 4.5, 'God on a Harley', '0671002783')
(79, 4.5, 'Tarzan of the Apes ', '034531977')
(79, 4.5, 'The Wonderful Wizard of Oz ', '0451518640')
(79, 4.5, 'Tarzan of the Apes ', '0486295702')
(79, 4.5, 'Tarzan of the Apes ', '0812967062')
(79, 4.5, 'Tarzan of the Apes ', '0812572386')
(79, 4.5, 'Tarzan of the Apes ', '0451524233')
(78, 4.5, 'Quincunx', '0345371135')
(78, 4.5, 'English Passengers : A Novel', '0385497431')
(78, 4.5, 'English Passengers : A Novel', '038549744')
(78, 4.5, 'Ruby ', '0671759345')
(77, 4.5, 'Eye of the Needle', '0380733358')
(77, 4.5, 'Private Parts', '0671009443')
(76, 4.5, 'Birds of Prey ', '0312963815')
(76, 4.5, 'Rock', '0684823438')
(76, 4.5, 'Keeping Faith: A Novel', '0688177743')
(76, 4.5, 'Garden of Shadows ', '067172942')
(76, 4.5, 'Far From the Tree', '0312977859')
(76, 4.5, 'The Tea Rose: A Novel', '0312288352')
(75, 4.5, 'Idiot ', '1853261750')
(75, 4.5, 'Hidden Passions: Secrets from the Diaries of Tabitha Lenox', '0061076058')
(75, 4.5, 'Hidden Passions : Secrets from the Diaries of Tabitha Lenox', '0061020842')
(75, 4.5, 'Lucia', '1400060052')
(74, 4.5, 'Hawaii', '0449213358')
(74, 4.5, 'Tending Roses', '0451205790')
(74, 4.5, 'Hawaii', '0785728473')
(73, 4.5, 'The Angel Chronicles', '0671021338')
(73, 4.5, 'The Angel Chronicles', '0671026313')
(72, 4.5, 'Lost Horizon: A Novel', '0688146562')
(71, 4.5, 'Planet of the Apes ', '0517209489')
(71, 4.5, 'The Bottoms', '0892967048')
(71, 4.5, 'The Crow', '074344647')
(71, 4.5, 'King Rat', '0736646000')
(71, 4.5, 'King Rat', '0440145465')
(71, 4.5, 'Through a Glass Darkly', '0380704161')
(71, 4.5, 'The Bottoms', '0446677922')
(70, 4.5, 'Coming Back to Me', '0312269374')
(70, 4.5, 'The Seventh Scroll', '0312287569')
(70, 4.5, 'The Seventh Scroll', '0312957572')
(69, 4.5, 'The Magical Worlds of Harry Potter: A Treasury of Myths', '0613495772')
(69, 4.5, 'Antibodies ', '0694517623')
(69, 4.5, 'The Magical Worlds of Harry Potter: A Treasury of Myths', '0425187012')
(69, 4.5, 'The Thin Red Line', '0385324081')
(69, 4.5, 'The Magical Worlds of Harry Potter', '0970844204')
(69, 4.5, 'Antibodies ', '0061056243')
(69, 4.5, 'The Passion', '0802135226')
(69, 4.5, 'A Very Long Engagement', '0452272971')
(69, 4.5, 'Presumed Innocent', '0446359866')
(68, 4.5, 'Silk ', '0375703829')
(68, 4.5, 'Solaris', '0156027607')
(68, 4.5, 'Three Kingdoms ', '7119024086')
(68, 4.5, 'Out of the Madhouse  ', '0671024345')
(68, 4.5, 'Silk', '1860462588')
(67, 4.5, 'Three Kingdoms: A Historical Novel', '0520215842')
(67, 4.5, 'Three Kingdoms: A Historical Novel', '0520215850')
(67, 4.5, 'Tai', '0440184622')
(67, 4.5, 'The Mysterious Island', '0451524918')
(67, 4.5, 'The Winds of War', '0316952664')
(67, 4.5, 'A Dangerous Fortune', '0440217490')
(67, 4.5, 'When Christ and His Saints Slept', '0345396685')
(66, 4.5, 'A Prayer for the Dying', '0312255012')
(66, 4.5, 'A Prayer for the Dying', '0805061479')
(65, 4.5, 'Battle Angel Alita : Rusty Angel ', '1569310033')
(65, 4.5, 'The Caine Mutiny: A Novel', '0316955108')
(65, 4.5, 'The Walking Drum', '0553280406')
(65, 4.5, 'Exclusive', '0446604232')
(65, 4.5, 'The Shell Seekers ', '0312961324')
(65, 4.5, 'The Shell Seekers ', '0312170238')
(65, 4.5, 'Cold Zero : Inside the FBI  Hostage Rescue Team', '1586211811')
(65, 4.5, 'Jean M', '0517564866')
(65, 4.5, 'The Shell Seekers', '0553451839')
(64, 4.5, 'Standing at the Scratch Line : A Novel', '0375501584')
(64, 4.5, 'Mr', '0316289124')
(64, 4.5, 'Black Cross ', '1590861213')
(64, 4.5, 'Mr', '0745159400')
(64, 4.5, 'Standing at the Scratch Line : A Novel', '0375756671')
(64, 4.5, 'Black Cross', '0451185196')
(63, 4.5, 'Sharpe', '0060932309')
(63, 4.5, 'Sharpe', '0786117311')
(63, 4.5, 'Dark Shadows : Ang', '0061057517')
(63, 4.5, 'The Robe', '0395957753')
(63, 4.5, 'Ruins ', '0061057363')
(62, 4.5, 'Faded Coat of Blue : A Novel ', '0060937661')
(62, 4.5, 'Faded Coat of Blue', '0787120065')
(62, 4.5, 'Underworld  ', '0671024426')
(62, 4.5, 'Nemesis ', '067178496')
(62, 4.5, 'Faded Coat of Blue ', '0380797399')
(62, 4.5, 'Saving Private Ryan: A Novel', '0451197275')
(61, 4.5, 'Snapshots : is Love Picture Perfect', '0967664624')
(61, 4.5, 'The Many Lives ', '0684856069')
(61, 4.5, 'Lord of Emperors ', '0061020028')
(60, 4.5, 'Noble House', '0440164842')
(60, 4.5, 'Deliverance', '038531387')
(60, 4.5, 'Lucky Jim ', '0142180149')
(59, 4.5, 'The Feast of All Saints', '0345334531')
(59, 4.5, 'Last of the Breed', '0553280422')
(59, 4.5, 'Before Women Had Wings', '0804118906')
(59, 4.5, 'Last of the Breed', '0833508024')
(59, 4.5, 'Feast of All Saints', '0345376048')
(58, 4.5, 'The Persian Boy ', '0394751019')
(58, 4.5, 'Delta Of Venus', '0671742493')
(58, 4.5, 'Valentine', '0451409787')
(58, 4.5, 'Menage ', '035233231')
(57, 4.5, 'Big Fish: A Novel of Mythic Proportions', '0140282777')
(57, 4.5, 'The Lost World ', '0486400603')
(57, 4.5, 'Dangerous Kiss ', '0671020951')
(57, 4.5, 'Sarah : Women of Genesis ', '0765341174')
(56, 4.5, 'Le Morte Darthur: The Winchester Manuscript ', '0192824201')
(56, 4.5, 'Buffy the Vampire Slayer : Immortal ', '0671046551')
(56, 4.5, 'Morte d', '014043044')
(56, 4.5, 'Immortal  ', '0671041754')
(56, 4.5, 'Le Morte D', '0140430431')
(55, 4.5, 'Three Men in a Boat: To Say Nothing of the Dog', '0765341611')
(55, 4.5, 'Affinity', '1573228737')
(55, 4.5, 'Affinity', '1573221562')
(55, 4.5, 'Three Men in a Boat ', '1556851693')
(55, 4.5, 'The Big Nowhere', '0446674370')
(55, 4.5, 'Coyote Blue', '0380725231')
(55, 4.5, 'The Long Night of Centauri Prime ', '0345427181')
(54, 4.5, 'The Fix', '158776119')
(54, 4.5, 'Batman: No Man', '0671038281')
(54, 4.5, 'No Great Mischief : A Novel ', '0375726659')
(54, 4.5, 'No Great Mischief', '0393049701')
(54, 4.5, 'Apt Pupil : A Novella in Different Seasons', '0451197127')
(54, 4.5, 'An Execution of Honor', '0843949570')
(54, 4.5, 'Blooded ', '0671021346')
(53, 4.5, 'As Meat Loves Salt ', '015601226')
(53, 4.5, 'Donnie Brasco: My Undercover Life in the Mafia', '0451192575')
(53, 4.5, 'Proud Legions', '0515127841')
(52, 4.5, 'Betrayal in Death ', '0425178579')
(52, 4.5, 'Spandau Phoenix', '0451179803')
(52, 4.5, 'Halloween Rain  ', '0671017136')
(52, 4.5, 'PHYSICIAN', '067147748')
(52, 4.5, 'The Physician', '0751503894')
(52, 4.5, 'Dark Angel ', '067172939')
(51, 4.5, 'Palace Walk ', '0385264666')
(51, 4.5, 'Elsie Dinsmore ', '158182064')
(51, 4.5, 'Princess : ', '0449002462')
(50, 4.5, 'The Farming of Bones', '0140280499')
(50, 4.5, 'The King of Vinland', '0738801526')
(50, 4.5, 'The Diary of Mattie Spenser', '0312187106')
(49, 4.5, 'Leota', '084233498')
(49, 4.5, 'All Together in One Place ', '1578562325')
(49, 4.5, 'TREASURE', '0671668633')
(49, 4.5, 'The Glorious Cause', '0345427564')
(49, 4.5, 'Treasure ', '0671704656')
(49, 4.5, 'The Feast of the Goat: A Novel', '0312420277')
(49, 4.5, 'The Glorious Cause', '0345427580')
(49, 4.5, 'The Feast of the Goat: A Novel', '0374154767')
(49, 4.5, 'The Golden One', '0380978857')
(49, 4.5, 'Goliath', '0765300648')
(49, 4.5, 'The Golden One : A Novel of Suspense', '0380817152')
(49, 4.5, 'The Glorious Cause', '055371399')
(49, 4.5, 'Balance of Power : A Novel', '0380731592')
(48, 4.5, 'The Vintner', '0374283923')
(48, 4.5, 'Druids', '0804108447')
(48, 4.5, 'The Sixth Fleet ', '0425180093')
(48, 4.5, 'The Emperor', '0767900766')
(48, 4.5, 'The Emperor', '0553578545')
(48, 4.5, 'The Vintner', '0312264100')
(47, 4.5, 'From Here to Eternity', '0385333641')
(47, 4.5, 'The October Horse : A Novel of Caesar and Cleopatra', '0684853310')
(47, 4.5, 'The October Horse : A Novel of Caesar and Cleopatra', '0743528174')
(47, 4.5, 'War and Remembrance', '0316954993')
(47, 4.5, 'Mountain Windsong: A Novel of the Trail of Tears', '0806127465')
(47, 4.5, 'Alice', '0451527747')
(47, 4.5, 'Ghost Roads  ', '0671027492')
(47, 4.5, 'Lincoln: A Novel', '0375708766')
(46, 4.5, 'Coyote Moon ', '0671017144')
(46, 4.5, 'Winnetou', '087422179')
(46, 4.5, 'Caravans', '0449213803')
(46, 4.5, 'Regeneration ', '0452270073')
(46, 4.5, 'The Eagle Has Landed', '0425177181')
(45, 4.5, 'The Heart of the Witch', '0451197224')
(45, 4.5, 'The 13th Valley', '0312200811')
(45, 4.5, 'By the Rivers of Babylon', '0446358592')
(45, 4.5, 'Burr : A Novel ', '0375708731')
(45, 4.5, 'Post Captain ', '0393037029')
(45, 4.5, 'By the Rivers of Babylon', '037541908')
(45, 4.5, 'Moonraker', '0142002062')
(45, 4.5, 'Burr ', '0676546455')
(45, 4.5, 'Drifters', '0449213536')
(45, 4.5, 'Oscar and Lucinda : movie tie', '0679777504')
(45, 4.5, 'Post Captain ', '0393307069')
(45, 4.5, 'Enemy of God: A Novel of Arthur ', '0312187149')
(45, 4.5, 'Post Captain ', '0375405232')
(44, 4.5, 'Moonlight on the Avenue of Faith', '0671042831')
(44, 4.5, 'A Place Called Wiregrass', '1589199669')
(44, 4.5, 'The Lover', '0375700528')
(44, 4.5, 'Darkest Hour ', '0671759329')
(44, 4.5, 'The X', '0061059323')
(44, 4.5, 'What', '0671038540')
(44, 4.5, 'Good Will Hunting : A Screenplay', '0786883448')
(44, 4.5, 'Chesapeake', '0449211584')
(44, 4.5, 'Web of Dreams ', '0671729497')
(43, 4.5, 'River of Darkness', '0140291962')
(43, 4.5, 'Falls the Shadow', '0345360338')
(43, 4.5, 'The Children', '0743407393')
(43, 4.5, 'Red Azalea : Berkley Trade Signature Edition', '0425166872')
(42, 4.5, 'Milk Glass Moon', '0553756877')
(42, 4.5, 'Milk Glass Moon ', '0345445856')
(42, 4.5, 'King Solomon', '0812966295')
(42, 4.5, 'Burning Words', '0965692930')
(42, 4.5, 'Quo Vadis', '0781805503')
(42, 4.5, 'Tarnished Gold ', '0671873210')
(42, 4.5, 'Quo Vadis', '0781807638')
(42, 4.5, '300', '1569714029')
(42, 4.5, 'King Solomon', '0192834851')
(42, 4.5, 'Milk Glass Moon : A Big Stone Gap Novel ', '0375506187')
(42, 4.5, 'King Solomon', '0895263297')
(41, 4.5, 'Conquest Of Paradise: An End', '0595264549')
(41, 4.5, 'Berlin Noir: March Violets', '0140231706')
(41, 4.5, 'The Greatest Player Who Never Lived: A Golf Story', '1886947899')
(41, 4.5, 'Pipe Dream : A Novel', '0375756604')
(41, 4.5, 'The X', '0061056774')
(41, 4.5, 'RED CELL ROGUE WARRIOR PROMOTION', '0671019775')
(41, 4.5, 'The Tale of Murasaki : A Novel', '0385497946')
(41, 4.5, 'The Tale of Murasaki : A Novel', '0385497954')
(41, 4.5, 'Ground Zero ', '0694516201')
(41, 4.5, 'Kon', '0671726528')
(41, 4.5, 'Treason ', '1403348693')
(41, 4.5, 'Rogue Warrior II: Red Cell', '0671799576')
(41, 4.5, 'The Greatest Player Who Never Lived : A Golf Story', '0767907167')
(41, 4.5, 'The Gravel Drive', '0971614512')
(41, 4.5, 'The Odyssey', '0671015486')
(41, 4.5, 'Centennial', '0449214192')
(40, 4.5, 'Pillar of Light: A Historical Novel ', '088494770')
(40, 4.5, 'A Long Way from Home', '006103021')
(40, 4.5, 'Reading in the Dark : A Novel', '0375700234')
(40, 4.5, 'The Lost Legends of New Jersey', '0156010941')
(40, 4.5, 'Pillar of Light ', '1573458708')
(40, 4.5, 'The Lost Legends of New Jersey', '0151005079')
(40, 4.5, 'The French Lieutenant', '0316291161')
(40, 4.5, 'The Star Wars Trilogy', '0345453395')
(39, 4.5, 'The Darkest Road ', '0451458338')
(39, 4.5, 'Sea Strike', '0425166163')
(39, 4.5, 'When the Elephants Dance : A Novel', '0609609521')
(39, 4.5, 'Russka : The Novel of Russia', '0804109729')
(39, 4.5, 'Skipped Parts', '1573228397')
(39, 4.5, 'The Harvest ', '0671017128')
(39, 4.5, 'Critical Judgment', '0553574086')
(39, 4.5, 'The Christmas Box Collection : The Christmas Box Timepiece The Letter', '0671027646')
(38, 4.5, 'Sea Fighter', '0515129828')
(38, 4.5, 'Night Soldiers : A Novel', '0375760008')
(38, 4.5, 'Spider', '0345450051')
(38, 4.5, 'The End of War', '0553581384')
(38, 4.5, 'Baltasar and Blimunda', '0156005204')
(38, 4.5, 'Fools Crow ', '0140089373')
(37, 4.5, 'How to Write Science Fiction and Fantasy ', '0898794161')
(37, 4.5, 'The Songcatcher: A Ballad Novel', '0525944885')
(37, 4.5, 'True Crime : The Novel', '0440224039')
(37, 4.5, 'Dark Star', '0006511317')
(37, 4.5, 'Joan of Arc', '0898702682')
(37, 4.5, 'The Songcatcher: A Ballad Novel ', '1587240475')
(37, 4.5, 'Heart Song ', '0671534726')
(37, 4.5, 'Section 31: Abyss ', '0671774832')
(37, 4.5, 'PINS', '096723820')
(37, 4.5, 'Marching Through Culpeper : A Novel of Culpeper', '0615116426')
(37, 4.5, 'Miracle on the 17th Green: A Novel', '0316693316')
(37, 4.5, 'Star Wars', '0345320220')
(37, 4.5, 'Miracle on the 17th Green : A Novel about Life', '0316693359')
(36, 4.5, 'Night Probe', '0553277405')
(36, 4.5, 'She Who Remembers', '0451160533')
(36, 4.5, 'Juventud en Extasis', '9687277017')
(36, 4.5, 'The Colony of Unrequited Dreams : A Novel', '0385495439')
(36, 4.5, 'The Carousel', '0743428706')
(36, 4.5, 'After You', '0142000329')
(36, 4.5, 'CIRCLE WILLIAM : A Novel', '0684850397')
(36, 4.5, 'Poland', '0449205878')
(36, 4.5, 'Apollo 13 : Lost Moon', '0671534645')
(35, 4.5, 'The Looking Glass', '0743430999')
(35, 4.5, 'Child of the Morning ', '0939149850')
(35, 4.5, 'The Year of Jubilo: A Novel of the Civil War', '0805059725')
(35, 4.5, 'The Year of Jubilo : A Novel of the Civil War', '0312280696')
(35, 4.5, 'Sympathy for the Devil', '0553580876')
(35, 4.5, 'Bittersweet', '0345445961')
(35, 4.5, 'Sacajawea ', '0380842939')
(34, 4.5, 'Corps 07: Behind the Lines ', '0515119385')
(34, 4.5, 'Lieutenant Hornblower', '0316290637')
(34, 4.5, 'H', '0393307611')
(34, 4.5, 'How to Write Science Fiction ', '158297103')
(34, 4.5, 'Code: Veronica  ', '0671784986')
(34, 4.5, 'H', '0375405240')
(34, 4.5, 'Ramses Volume II: The Eternal Temple', '0446673579')
(34, 4.5, 'Avatar Book One of Two ', '074340050')
(34, 4.5, 'Secrets of the Morning ', '0671695126')
(34, 4.5, 'H', '0393037037')
(34, 4.5, 'The Lives of Dax ', '0671028405')
(33, 4.5, 'West to a Land of Plenty: The Diary of Teresa Angelino Viscardi', '0590738887')
(33, 4.5, 'Strange New Worlds I ', '0671014471')
(33, 4.5, 'The Dog of the South', '0879519312')
(33, 4.5, 'Crash Dive', '0451408853')
(33, 4.5, 'Strip Tease', '0446600660')
(33, 4.5, 'The Hiding Place: A Novel', '0802138594')
(33, 4.5, 'The End of Enemies ', '0425179567')
(33, 4.5, 'Rhythms', '0312272995')
(33, 4.5, 'Into the Crucible', '0891417079')
(33, 4.5, 'Sex and the City: Kiss and Tell', '0743456815')
(33, 4.5, 'Autumn Leaves: A Novel', '0312286767')
(33, 4.5, 'Blood of a Thousand ', '1569712395')
(33, 4.5, 'Entering Normal', '0345445724')
(33, 4.5, 'Hornblower : Beat to Quarters', '0316289329')
(32, 4.5, 'The Magic of Ordinary Days', '0142000906')
(32, 4.5, '1812 ', '0812524713')
(32, 4.5, 'This Side of Brightness: A Novel', '0312421974')
(32, 4.5, 'This Side of Brightness', '0805054537')
(32, 4.5, 'That Dark and Bloody River ', '0553378651')
(32, 4.5, 'Sharpe', '006101270')
(32, 4.5, 'Magic of Ordinary Days', '0670910279')
(32, 4.5, 'Star Trek Star Charts: The Complete Atlas of Star Trek', '0743437705')
(32, 4.5, 'Kingdom of Make', '0966189906')
(32, 4.5, 'Sharpe', '0060951974')
(32, 4.5, 'Portofino', '0425166945')
(31, 4.5, 'Moby', '0142000086')
(31, 4.5, 'Star Wars Episode I:  The Phantom Menace The Illustrated Screenplay', '0345431103')
(31, 4.5, 'Lucky Wander Boy', '0452283949')
(31, 4.5, 'Anything Goes', '0972299009')
(31, 4.5, 'Rebel', '1588513009')
(31, 4.5, 'The Last of the Wine ', '0375726810')
(31, 4.5, 'Tea and Spices', '0786707186')
(31, 4.5, 'A High Wind in Jamaica ', '0940322153')
(31, 4.5, 'Father Found', '074341246')
(31, 4.5, 'FATHER FOUND : A Novel', '0684844710')
(31, 4.5, 'Jubilee', '0395924952')
(31, 4.5, 'The Angel Chronicles', '0671026275')
(30, 4.5, 'Stonewall', '0312254229')
(30, 4.5, 'Six of One', '0553380370')
(30, 4.5, 'Mother Earth Father Sky', '0380715929')
(30, 4.5, 'The RIVER MIDNIGHT : A NOVEL', '0684853035')
(30, 4.5, 'The Hunters : A Novel ', '0375703926')
(30, 4.5, 'Stonewall', '0783892888')
(30, 4.5, 'The General ', '1567400639')
(30, 4.5, 'The Fortunate Pilgrim', '1578155053')
(30, 4.5, 'The River Midnight', '0684853043')
(30, 4.5, 'Flanders: A Novel', '0425172937')
(30, 4.5, 'Death Rides a Chestnut Mare ', '0451197615')
(30, 4.5, 'North and South ', '0451200810')
(30, 4.5, 'The Fortunate Pilgrim', '0449003582')
(30, 4.5, 'Deadly Relations: Bester Ascendant ', '0345427165')
(30, 4.5, 'Eden Express', '0440613930')
(30, 4.5, 'Dark Shadows ', '0061057525')
(30, 4.5, 'The Iowa Baseball Confederacy : A Novel', '0618340807')
(30, 4.5, 'Snow Goose', '0394445937')
(30, 4.5, 'The Shadowy Horses', '0515124648')
(29, 4.5, 'Road to Perdition', '0451410297')
(29, 4.5, 'The Oracle Glass : A Novel', '0449910067')
(29, 4.5, 'She ', '0192835505')
(29, 4.5, 'Nostromo a Tale of the Seaboard ', '014018371')
(29, 4.5, 'Ali and Nino : A Love Story', '0385720408')
(29, 4.5, 'Ali and Nino', '0879516682')
(29, 4.5, 'Nostromo ', '3829008872')
(29, 4.5, 'Lake in the Clouds', '0553582798')
(29, 4.5, 'The Autobiography of Joseph Stalin: A Novel', '0306809974')
(29, 4.5, 'Lake in the Clouds', '0553801406')
(29, 4.5, 'Erotique Noire', '0385423098')
(29, 4.5, 'The Jungle Books ', '0140183167')
(29, 4.5, 'The Road to Perdition', '0743442245')
(29, 4.5, 'Forwards ', '1881524639')
(29, 4.5, 'A Free Man of Color ', '0553575260')
(28, 4.5, 'Red Branch', '080410591')
(28, 4.5, 'Sons of Entropy  ', '0671027506')
(28, 4.5, 'The Notorious Dr', '0688175694')
(28, 4.5, 'Mortal Allies', '0446612588')
(28, 4.5, 'Corps 01: Semper Fi ', '0515087491')
(28, 4.5, 'Eye of the Tiger ', '0333782682')
(28, 4.5, 'The Price of Power', '0380731606')
(28, 4.5, 'Mortal Allies', '0446530263')
(28, 4.5, 'Human Croquet : A Novel', '0312186886')
(28, 4.5, 'Peter Benchley', '0312965737')
(28, 4.5, 'Mash: A Novel About Three Army Doctors', '0688149553')
(28, 4.5, 'Arundel', '0892723645')
(28, 4.5, 'The Year of the Death of Ricardo Reis', '0156996936')
(28, 4.5, 'Covenant', '0449214206')
(28, 4.5, 'Dancer: A Novel', '0805067922')
(28, 4.5, 'Sharkman Six', '0743205421')
(28, 4.5, 'A Quiet Storm: A Novel', '074322616')
(28, 4.5, 'The Notorious Dr', '0060934972')
(28, 4.5, 'The Eye of the Tiger', '0312979398')
(28, 4.5, 'A Morbid Taste for Bones: The First Chronicle of Brother Cadfael', '0446400157')
(27, 4.5, 'All the Rage: A Repairman Jack Novel', '0312867964')
(27, 4.5, 'The Grass Crown', '038071082')
(27, 4.5, 'War With the Newts', '0945774109')
(27, 4.5, 'The Kitchen Boy', '067003178')
(27, 4.5, 'Andersonville', '0452269563')
(27, 4.5, 'Double Dealer : Crime Scene Investigation', '0743444043')
(27, 4.5, 'Cobwebs of Time', '1582441936')
(27, 4.5, 'Shadows of Glory', '0380820870')
(27, 4.5, 'Creation : A Novel', '0385507623')
(27, 4.5, 'Creation : A Novel', '0375727051')
(27, 4.5, 'The Norse Myths ', '0394748468')
(27, 4.5, 'Property : A Novel', '038550408')
(27, 4.5, 'Angel: City of ', '0671041444')
(27, 4.5, 'Taiko: An Epic Novel of War and Glory in Feudal Japan', '4770026099')
(27, 4.5, 'Rabble in Arms', '0892723866')
(27, 4.5, 'A Heart of Stone', '014200023')
(27, 4.5, 'Hell at the Breech : A Novel', '0688167411')
(27, 4.5, 'Irish Girls About Town: An Anthology of Short Stories', '0743457463')
(27, 4.5, 'A', '059526882')
(27, 4.5, 'The Complete Fairy Tales of the Brothers Grimm All', '0553382160')
(27, 4.5, 'Nicholas Nickleby ', '0142002755')
(27, 4.5, 'The Grass Crown', '0671045091')
(27, 4.5, 'Shadows of Glory', '0380976439')
(27, 4.5, 'Santa Evita', '067977629')
(27, 4.5, 'Santa Evita', '0679768149')
(27, 4.5, 'Lieutenants', '0515090212')
(27, 4.5, 'Madam President', '1930928696')
(26, 4.5, 'Waking Walt', '059525425')
(26, 4.5, 'Confessions of a Pagan Nun', '1570627193')
(26, 4.5, 'Red Planet: A Novel', '0441007627')
(26, 4.5, 'Confessions of a Pagan Nun : A Novel', '1570629137')
(26, 4.5, 'The Grass Dancer', '0425149625')
(26, 4.5, 'Dom Casmurro ', '0195103092')
(26, 4.5, 'Buster Midnight', '0312180624')
(26, 4.5, 'Billy Dead: A Novel', '0140280510')
(26, 4.5, 'The Tale of Genji ', '0670030201')
(26, 4.5, 'The Good Men: A Novel of Heresy', '1573229733')
(26, 4.5, 'The Forsyte Saga', '0735101221')
(26, 4.5, 'Crooked River Burning', '015601422')
(26, 4.5, 'Reap', '0140298371')
(26, 4.5, 'The Good Men', '157322197')
(26, 4.5, 'Shall We Tell the President', '0061013706')
(26, 4.5, 'The Forsyte Saga : The Man of Property and In Chancery', '0743245024')
(26, 4.5, 'Forsyte Saga', '0684818892')
(26, 4.5, 'The Good Soldier Svejk and His Fortunes in the World War ', '0140182748')
(26, 4.5, 'Crooked River Burning', '0151002940')
(26, 4.5, 'Midnight Whispers', '0671695169')
(26, 4.5, 'The Forsyte Saga ', '0192838628')
(25, 4.5, 'FLAMING IGUANAS: AN ILLUSTRATED ALL', '068485368')
(25, 4.5, 'The Borderland : A Novel of Texas', '0786884932')
(25, 4.5, 'Dark Angel: Before the Dawn', '0345451821')
(25, 4.5, 'My Last Days as Roy Rogers', '0446675644')
(25, 4.5, 'The Runaway Quilt : An Elm Creek Quilts Novel', '0743222261')
(25, 4.5, 'Alice', '0312283784')
(25, 4.5, 'In the Eye of the Sun', '0385720378')
(25, 4.5, 'The Milagro Beanfield War', '0805063749')
(25, 4.5, 'Glory Denied: The Saga of Jim Thompson', '0452283167')
(25, 4.5, 'Texas', '0449210928')
(25, 4.5, 'Alice', '0312203594')
