 
(Cantidad de reviews, Score, Titulo)
(85, 4.5, 'Hawksong : The Kiesha')
(85, 4.5, 'The Lust Lizard of Melancholy Cove')
(84, 4.0, 'Startide Rising ')
(84, 4.5, 'Time of the Twins ')
(84, 3.5, 'Midnight Predator')
(84, 3.5, 'Heaven')
(84, 4.5, 'Time of the Twins: Legends ')
(84, 4.5, 'The Bear Went Over the Mountain')
(84, 4.5, 'The Bear Went Over the Mountain : A Novel ')
(84, 4.5, 'Time of the Twins ')
(84, 4.5, 'Cloning Christ: A Challenge of Science and Faith')
(83, 4.5, 'Journey to the End of the Night')
(83, 4.5, 'Enemy Lines I: Rebel Dream ')
(83, 4.5, 'Elric of Melnibone ')
(83, 5.0, 'The Seer and the Sword')
(83, 2.5, 'Forever Free')
(83, 4.5, 'Haunted : A Tale of the Mediator')
(83, 4.5, 'Elric of Melnibone ')
(83, 3.5, 'Just Say No')
(83, 4.5, 'Enemy Lines I: Rebel Dream ')
(83, 4.5, 'Area 51 ')
(83, 3.0, 'The Difference Engine')
(83, 5.0, 'The Seer and the Sword')
(83, 4.0, 'A Girl Named Disaster')
(82, 4.0, 'The Illustrated Man ')
(82, 5.0, 'Secret Circle Vol I: The Initiation ')
(82, 3.5, 'Taltos')
(82, 3.5, 'The Cat Who Walks Through Walls')
(82, 4.0, 'The Illustrated Man')
(82, 4.0, 'Resurrection Day')
(82, 4.0, 'Komarr : A Miles Vorkosigan Adventure')
(82, 4.0, 'Life')
(82, 4.0, 'Life')
(82, 4.5, 'The Book of D')
(82, 4.0, 'Life')
(82, 4.0, 'Komarr ')
(82, 4.0, 'Life')
(81, 4.5, 'The Fifth Elephant: A Novel of Discworld')
(81, 2.5, 'The Dawning of a New Age ')
(81, 3.5, 'The Real Story : The Gap into Conflict ')
(81, 4.0, 'Diplomatic Immunity')
(81, 4.0, 'Practical Demonkeeping: A Comedy of Horrors')
(81, 4.0, 'Woman on the Edge of Time')
(81, 2.5, 'The Dawning of a New Age ')
(81, 3.5, 'Manifold: Time ')
(81, 4.5, 'The Forgotten Beasts of Eld')
(81, 4.5, 'Mirror of Her Dreams ')
(81, 4.0, 'Empire of the Ants')
(81, 4.5, 'The Fifth Elephant: A Novel of Discworld')
(81, 4.0, 'Diplomatic Immunity')
(81, 4.5, 'Zel')
(81, 4.0, 'Children of God ')
(81, 3.0, 'The Machine Crusade ')
(81, 3.5, 'Manifold: Time')
(81, 5.0, 'Animorphs ')
(81, 4.5, 'The Forgotten Beasts of Eld')
(80, 4.5, 'Red Dwarf: Infinity Welcomes Careful Drivers')
(80, 3.0, 'Before the Storm ')
(80, 4.0, 'A Hymn Before Battle')
(80, 4.5, 'The Light Fantastic ')
(80, 4.5, 'Parable of the Sower')
(80, 4.0, 'A Hymn Before Battle')
(80, 3.5, 'The Light of Other Days')
(80, 4.5, 'Thief of Time')
(80, 5.0, 'Prey ')
(80, 4.5, 'Parable of the Sower')
(80, 4.5, 'We')
(80, 4.5, 'Wit')
(80, 4.5, 'Thief of Time')
(80, 4.5, 'The Truth: A Novel of Discworld')
(80, 4.5, 'Light Fantastic ')
(80, 4.5, 'Truth')
(80, 4.5, 'We ')
(80, 4.5, 'The Anubis Gates')
(80, 3.5, 'The Light of Other Days')
(80, 4.0, 'Midshipman')
(80, 4.5, 'Summon the Keeper')
(79, 4.5, 'Lost in a Good Book: A Thursday Next Novel')
(79, 4.5, 'Thief of Time')
(79, 4.5, 'Dragon')
(79, 4.5, 'Tarzan of the Apes ')
(79, 4.5, 'The Wizard of Oz ')
(79, 4.5, 'Tarzan of the Apes ')
(79, 4.5, 'A Scanner Darkly ')
(79, 4.5, 'The Wonderful Wizard of Oz ')
(79, 3.5, 'Morgawr ')
(79, 5.0, 'The Living Blood')
(79, 3.5, 'Brotherhood of the Wolf ')
(79, 4.0, 'Cloak of Deception ')
(79, 4.0, 'Cloak of Deception ')
(79, 4.0, 'Cloak of Deception ')
(79, 4.5, 'The Dispossessed')
(79, 4.5, 'Tarzan of the Apes ')
(79, 3.5, 'Morgawr ')
(79, 4.0, 'Cloak of Deception ')
(79, 4.5, 'Tarzan of the Apes ')
(79, 4.5, 'Wizard of Oz ')
(79, 4.5, 'Tarzan of the Apes ')
(79, 3.5, 'Morgawr ')
(79, 3.5, 'Brotherhood of the Wolf ')
(78, 3.5, 'Star Trek: The Next Generation: I')
(78, 4.5, 'The Dispossessed: An Ambiguous Utopia')
(78, 3.0, 'Saucer ')
(78, 3.0, 'Saucer')
(78, 3.0, 'Saucer')
(78, 4.5, 'Have Space Suit')
(78, 3.0, 'Saucer')
(78, 5.0, 'The Dark Rival ')
(78, 3.0, 'Saucer')
(78, 3.5, 'I')
(78, 4.0, 'Zodiac')
(78, 4.5, 'Have Spacesuit')
(78, 4.5, 'Jumper')
(77, 3.5, 'Hard Merchandise ')
(77, 4.5, 'The Silver Chair ')
(77, 5.0, 'The Outsider ')
(77, 4.5, 'The Briar King ')
(77, 4.5, 'Iron Fist ')
(77, 4.0, 'Destiny: Child of the Sky')
(77, 5.0, 'The Outsider')
(77, 4.5, 'Iron Fist ')
(77, 4.0, 'The Firebrand')
(77, 3.5, 'Hard Merchandise : Star Wars: Book 3 of The Bounty Hunter Wars ')
(77, 4.5, 'The Chronicles of Narnia: The Silver Chair : BBC ')
(77, 3.5, 'Exit to Eden')
(77, 3.0, 'Shadow Moon ')
(77, 4.0, 'Destiny : Child of the Sky ')
(76, 3.0, '2061: Odyssey Three')
(76, 4.0, 'The Pearl of the Soul of the World: The Darkangel Trilogy')
(76, 4.5, 'The Brothers War ')
(76, 4.5, 'The Bone Doll')
(76, 3.0, 'Slave Ship ')
(76, 3.0, 'Titan')
(76, 3.5, 'Blue Gold : A Novel from the NUMA Files ')
(76, 4.0, 'Sailing to Sarantium ')
(76, 3.0, '2061: Odyssey Three')
(76, 3.0, 'Slave Ship ')
(76, 4.5, 'Blade Runner')
(75, 3.5, 'Invasion')
(75, 4.0, 'The Great War: Walk in Hell')
(75, 4.0, 'Avenger ')
(75, 4.0, 'To Reign in Hell : A Novel')
(75, 2.5, 'Baldur')
(75, 4.0, 'King')
(75, 4.0, 'Valis')
(75, 4.0, 'Acorna: The Unicorn Girl ')
(75, 4.0, 'Taliesin : Book One of the Pendragon Cycle ')
(75, 4.5, 'Deadline')
(75, 3.5, 'Guardians of the West ')
(75, 3.5, 'Footfall')
(75, 4.0, 'STAR TREK: AVENGER CASSETTE ')
(75, 4.0, 'The Great War: Walk in Hell')
(75, 4.5, 'Feed ')
(74, 4.0, 'Wolverine: Origin')
(74, 3.5, 'Destiny')
(74, 4.5, 'Job: A Comedy of Justice')
(74, 3.5, 'Destiny')
(74, 3.5, 'Brightness Reef ')
(74, 3.5, 'The Path Of Daggers: Limited Edition ')
(74, 4.0, 'Eon')
(74, 4.5, 'Last Battle: Chronicles of Narnia ')
(74, 3.5, 'Destiny')
(74, 4.5, 'The Hork')
(73, 4.0, 'Shoeless Joe')
(73, 4.5, 'The Scar')
(73, 4.0, 'Kushiel')
(73, 4.0, 'Edge of Victory II: Rebirth ')
(73, 4.5, 'A Princess of Mars')
(73, 4.5, 'The Door into Summer')
(73, 4.0, 'We All Fall Down')
(73, 4.0, 'Dragonseye')
(73, 4.5, 'To Green Angel Tower ')
(73, 4.0, 'Friday')
(73, 4.0, 'Edge of Victory II: Rebirth ')
(73, 4.5, 'A Princess of Mars ')
(73, 4.5, 'The Ultimate Hitchhiker')
(73, 5.0, 'The Star Trek Encyclopedia ')
(73, 4.5, 'Sea of Silver Light ')
(73, 5.0, 'The Star Trek Encyclopedia ')
(73, 4.5, 'The Demolished Man')
(73, 4.0, 'American Empire: Blood ')
(73, 3.5, 'Darwinia')
(73, 3.5, 'Darwinia')
(73, 4.5, 'Dirk Gently')
(73, 4.5, 'Sea of Silver Light ')
(73, 4.0, 'Friday')
(73, 4.0, 'American Empire: Blood ')
(73, 4.5, 'Darkness at Sethanon')
(73, 5.0, 'The Star Trek Encyclopedia')
(73, 4.0, 'Green Mars ')
(73, 4.5, 'To Green Angel Tower')
(73, 4.5, 'A Princess of Mars ')
(73, 4.0, 'Dragonseye ')
(73, 4.0, 'Kushiel')
(73, 4.5, 'A Darkness at Sethanon : Volume IV in the Riftwar Saga ')
(73, 4.5, 'Door into Summer')
(72, 4.5, 'The Door into Summer')
(72, 4.0, 'Acts of God ')
(72, 4.5, 'Ubik ')
(72, 4.5, 'The Atlas of Middle')
(72, 4.0, 'Acts of God ')
(71, 4.5, 'Planet of the Apes')
(71, 3.5, 'Household Gods')
(71, 4.0, 'Kiln People')
(71, 4.5, 'Troubling a Star')
(71, 4.0, 'Take a Thief')
(71, 4.0, 'The Icarus Hunt')
(71, 3.0, 'The Approaching Storm ')
(71, 3.0, 'The Approaching Storm ')
(71, 3.0, 'The Garden of Rama')
(71, 4.0, 'Magic Steps ')
(71, 4.5, 'The Crow')
(71, 3.0, 'The Approaching Storm ')
(71, 3.0, 'The Approaching Storm ')
(71, 4.0, 'The Icarus Hunt')
(71, 4.0, 'The Fifth Ring')
(71, 4.5, 'Dungeon Master')
(71, 4.0, 'Take a Thief: A Novel of Valdemar')
(71, 4.0, 'Magic Steps ')
(71, 5.0, 'Wise Child')
(71, 3.5, 'King Kelson')
(71, 4.5, 'Lucasfilm')
(71, 4.0, 'Kiln People')
(71, 4.5, 'The Golden One ')
(70, 5.0, 'Test of the Twins ')
(70, 5.0, 'The Seven Songs of Merlin ')
(70, 3.5, 'A Shadow on the Glass ')
(70, 4.0, 'Pathways ')
(70, 4.5, 'Songs of Distant Earth')
(70, 4.5, 'Aurian ')
(70, 4.5, 'The Wheel of Time ')
(70, 4.0, 'The Jackal of Nar ')
(70, 4.0, 'The Gate to Women')
(70, 5.0, 'Seven Songs of Merlin')
(70, 4.0, 'Equal Rites ')
(70, 5.0, 'The Seven Songs of Merlin ')
(70, 4.0, 'Pathways ')
(70, 4.5, 'The Right Stuff Revised Edition')
(70, 4.0, 'Birth of an Age ')
(70, 4.5, 'Ship of Destiny ')
(70, 5.0, 'Amy Number Seven ')
(70, 5.0, 'Crown Duel ')
(70, 4.0, 'Birth of an Age ')
(70, 5.0, 'Test of the Twins ')
(70, 4.5, 'Ship of Destiny ')
(70, 4.5, 'The Solution ')
(70, 4.5, 'The Wind Singer ')
(69, 4.0, 'Area 51: The Mission ')
(69, 3.5, 'The Experiment')
(69, 5.0, 'The Voyage of the Dawn Treader')
(69, 4.5, 'The Magical Worlds of Harry Potter: A Treasury of Myths')
(69, 4.5, 'Dragonsdawn')
(69, 4.5, 'Antibodies ')
(69, 4.5, 'Dragonsdawn ')
(69, 4.0, 'Elf Queen')
(69, 4.5, 'The Magical Worlds of Harry Potter: A Treasury of Myths')
(69, 3.5, 'The Experiment ')
(69, 4.5, 'The Magical Worlds of Harry Potter')
(69, 4.5, 'Antibodies ')
(69, 4.5, 'Faerie Tale')
(69, 4.5, 'Dragonsdawn')
(69, 5.0, 'The Chronicles of Narnia: Voyage of the Dawn Treader ')
(69, 4.0, 'The Wishsong of Shannara')
(69, 3.5, 'Mars ')
(69, 4.5, 'The Fifth Sacred Thing')
(69, 2.5, 'Stars ')
(69, 4.0, 'The Wishsong of Shannara')
(69, 4.0, 'The Gilded Chain: : A Tale of the King')
(68, 5.0, 'Dragonsinger ')
(68, 5.0, 'The Hab Theory')
(68, 4.5, 'Prince Caspian: The Return to Narnia ')
(68, 4.5, 'Prince Caspian ')
(68, 4.5, 'The Hutt Gambit ')
(68, 5.0, 'Dragonsinger ')
(68, 4.5, 'Prince Caspian ')
(68, 4.5, 'Interesting Times ')
(68, 5.0, 'Dragonsinger ')
(68, 4.5, 'Solaris')
(68, 4.5, 'Prince Caspian')
(68, 4.5, 'The Hutt Gambit ')
(68, 4.0, 'Final Reckoning: The Fate of Bester ')
(68, 4.5, 'The Tripods Boxed Set of 4: When the Tripods Came')
(68, 4.5, 'Solaris')
(68, 5.0, 'Dragonsinger ')
(68, 4.5, 'Traitor')
(67, 4.5, 'The Gods Themselves')
(67, 4.0, 'Hominids ')
(67, 4.0, 'Against the Tide of Years')
(67, 4.5, 'Tatooine Ghost ')
(67, 3.0, 'Colonization: Aftershocks')
(67, 3.5, 'A Knight of the Word ')
(67, 4.5, 'The Mysterious Island')
(67, 4.5, 'Over Sea')
(67, 4.0, 'Revised Core Rulebook ')
(67, 3.0, 'The Two Georges: The Novel of an Alternate America ')
(67, 4.5, 'Just a Couple of Days')
(67, 3.0, 'Aftershocks ')
(67, 4.5, 'The Mysterious Island ')
(67, 4.5, 'Tatooine Ghost ')
(67, 4.0, 'Earth')
(67, 4.5, 'The Last Book in the Universe')
(67, 4.5, 'Gateway ')
(67, 3.0, 'The Gold of Exodus')
(67, 4.0, 'Excession')
(67, 4.5, 'Lost ones')
(67, 4.5, 'Over Sea')
(67, 4.5, 'The Mysterious Island ')
(67, 4.5, 'Jedi Under Siege ')
(67, 4.0, 'Ship of Fools')
(67, 4.0, 'Hominids ')
(67, 3.5, 'Owlknight ')
(67, 4.5, 'Circle Of Magic ')
(67, 3.5, 'Owlknight ')
(67, 4.0, 'Core Rulebook ')
(67, 4.0, 'Stardoc: A Novel ')
(67, 4.0, 'The Time Ships')
(67, 4.0, 'Ship of Fools')
(67, 4.5, 'Over Sea')
(66, 4.5, 'The Threat ')
(66, 4.0, 'Expendable')
(66, 4.5, 'Soul Music ')
(66, 3.5, 'On the Oceans of Eternity')
(66, 5.0, 'Ficciones ')
(66, 4.0, 'Liberty')
(66, 4.5, 'The Krytos Trap ')
(66, 2.5, 'Tathea')
(66, 3.5, 'Jupiter')
(66, 4.5, 'Daughter of the Empire')
(66, 4.5, 'The Annotated Chronicles ')
(66, 4.0, 'Smoke and Mirrors: Short Fictions and Illusions')
(66, 4.0, 'Liberty')
(66, 4.5, 'The Dragonriders of Pern: Dragonflight')
(66, 4.5, 'Dragonriders of Pern ')
(66, 3.5, 'I Will Fear No Evil')
(66, 4.0, 'Smoke ')
(66, 3.5, 'Star Wars: Splinter of the Mind')
(66, 4.0, 'Around the World in Eighty Days ')
(66, 4.5, 'Starlight Crystal')
(66, 4.0, 'Utopia : A Thriller')
(66, 4.0, 'Down to Earth ')
(66, 4.0, 'Carpe Jugulum ')
(66, 4.5, 'Somewhere In Time')
(66, 4.5, 'The Annotated Chronicles ')
(66, 4.0, 'Talon of the Silver Hawk ')
(65, 5.0, 'Mary Stewart')
(65, 4.5, 'Battle Angel Alita : Rusty Angel ')
(65, 4.5, 'Caves of Steel ')
(65, 4.5, 'The Reality Dysfunction Part 2: Expansion')
(65, 5.0, 'A Stitch in Time ')
(65, 5.0, 'Unfinished Tales of Numenor and Middle')
(65, 5.0, 'Unfinished Tales: The Lost Lore of Middle')
(65, 4.5, 'The Scions of Shannara ')
(65, 4.5, 'Son of the Shadows ')
(65, 4.0, 'Owlsight ')
(65, 4.5, 'Goddess By Mistake')
(65, 5.0, 'Reaper Man ')
(65, 4.5, 'Caves of Steel')
(65, 4.5, 'Chobits Vol')
(65, 4.5, 'Stalking Darkness ')
(65, 5.0, 'Unfinished Tales of Numenor and Middle')
(65, 5.0, 'Reaper Man')
(65, 4.5, 'Wild Seed')
(65, 4.0, 'Owlsight ')
(65, 4.0, 'The War of the Flowers')
(65, 4.0, 'Charlie and the Great Glass Elevator')
(65, 4.5, 'STAR TREK FEDERATION CASSETTE')
(65, 4.5, 'The Last Hero : A Discworld Fable ')
(65, 4.0, 'Star Trek: Preserver ')
(65, 4.5, 'The Last Hero : A Discworld Fable')
(65, 4.0, 'Preserver ')
(65, 4.0, 'Charlie and the Great Glass Elevator')
(65, 4.5, 'Federation ')
(65, 4.0, 'Preserver ')
(65, 4.0, 'GLORY ROAD')
(65, 4.5, 'Wild Seed')
(65, 4.5, 'Son of the Shadows ')
(65, 4.5, 'The Black Gryphon ')
(65, 4.0, 'Ice Hunt')
(65, 5.0, 'Into the Cold Fire ')
(65, 4.5, 'Son of the Shadows ')
(64, 4.0, 'Nightfall ')
(64, 4.0, 'So Long')
(64, 4.0, 'Glory Road')
(64, 4.0, 'So Long and Thanks for All the Fish ')
(64, 4.0, 'So Long and Thanks for All the Fish')
(64, 4.0, 'The Thief')
(64, 3.0, 'Guenevere')
(64, 4.5, 'Vampire Diaries ')
(64, 3.0, 'Guenevere')
(64, 3.5, 'Antarctica')
(64, 5.0, 'The Neutronium Alchemist : Conflict  ')
(64, 4.5, 'Batman: Year One')
(64, 4.0, 'So Long')
(64, 4.0, 'Castaways of the Flying Dutchman')
(64, 4.5, 'Foundation and Empire ')
(64, 4.5, 'Foundation and Empire ')
(64, 5.0, 'Transformation')
(63, 4.5, 'Eli')
(63, 4.5, 'The Girl With the Silver Eyes')
(63, 4.5, 'The Wonderful Flight to the Mushroom Planet')
(63, 3.5, 'Prisoner of Time')
(63, 4.5, 'Forgotten Realms Campaign Setting ')
(63, 4.5, 'Dark Shadows : Ang')
(63, 4.5, 'The Discovery ')
(63, 4.5, 'The Girl With the Silver Eyes ')
(63, 4.5, 'Deep Wizardry ')
(63, 4.0, 'Children of the Matrix')
(63, 4.5, 'Ruins ')
(63, 4.0, 'The Unifying Force ')
(63, 4.5, 'Deep Wizardry: The Second Book in the Young Wizards Series')
(63, 2.5, 'Rainbow Mars')
(62, 3.0, 'The Eve of the Maelstrom ')
(62, 3.0, 'The Road to Mars')
(62, 2.5, 'Vitals')
(62, 3.0, 'The Alien Years')
(62, 4.0, 'Gundam Wing ')
(62, 4.5, 'Underworld  ')
(62, 4.0, 'Moving Mars : A Novel')
(62, 3.0, 'The Eve of the Maelstrom ')
(62, 4.5, 'Nemesis ')
(62, 4.0, 'The Wild Road')
(62, 4.0, 'Invitation to the Game')
(62, 4.5, 'The Druid of Shannara ')
(62, 4.0, 'The Great War: Breakthroughs')
(62, 3.5, 'Homecoming')
(62, 4.5, 'Magician')
(62, 2.5, 'Vitals')
(62, 3.5, 'The Final Warning: Your Survival Guide to the New Millennium')
(62, 4.5, 'This Alien Shore')
(61, 4.0, 'Well of Darkness ')
(61, 4.0, 'The Great War: Breakthroughs ')
(61, 4.5, 'Wolf Tower: The Claidi Journals ')
(61, 4.5, 'Long Dark Tea Time of the Soul')
(61, 3.5, 'Into the Darkness ')
(61, 4.0, 'Down and Out in the Magic Kingdom')
(61, 4.5, 'Seventh Son ')
(61, 4.5, 'Lord of Emperors ')
(61, 4.5, 'Memory ')
(61, 4.5, 'Animorphs ')
(61, 4.5, 'Out of Time')
(61, 5.0, 'Excalibur: A Novel of Arthur ')
(61, 4.5, 'The Complete Guide to Middle')
(61, 4.5, 'Memory ')
(61, 3.5, 'In the Garden of Iden ')
(61, 3.5, 'Into the Darkness ')
(61, 4.5, 'A Song for Arbonne')
(61, 4.5, 'The Song for Arbonne')
(61, 3.5, 'Freedom')
(61, 3.5, 'Freedom')
(61, 4.0, 'Jarka Ruus ')
(61, 4.0, 'Well of Darkness ')
(61, 4.5, 'The Complete Guide to Middle')
(61, 4.5, 'Lord of Emperors ')
(61, 5.0, 'Excalibur: A Novel of Arthur ')
(61, 4.5, 'Wolf Tower ')
(60, 3.5, 'The Invaders Plan ')
(60, 4.5, 'Among the Impostors')
(60, 3.5, 'Priestess Of Avalon')
(60, 3.5, 'Force Heretic I: Remnant ')
(60, 4.0, 'Rise of a Merchant Prince ')
(60, 4.5, 'Wyrd Sisters')
(60, 4.0, 'Shatterpoint ')
(60, 4.5, 'Among the Impostors ')
(60, 3.5, 'Priestess of Avalon')
(60, 4.5, 'The Hounds of the Morrigan')
(60, 4.5, 'Golden Fool ')
(60, 4.0, 'Song of Kali')
(60, 5.0, 'By the Sword ')
(60, 4.5, 'Time Stops for No Mouse ')
(60, 4.0, 'Virtual Light')
(60, 3.5, 'Force Heretic I: Remnant ')
(60, 3.5, 'The Still')
(60, 4.5, 'Time Stops for No Mouse: A Hermux Tantamoq Adventure ')
(60, 4.0, 'Dark Apprentice ')
(60, 4.0, 'The Strange Case of Dr Jekyll and Mr Hyde ')
(60, 4.5, 'Terry Pratchetts Wyrd Sisters ')
(60, 4.5, 'Exile ')
(60, 4.5, 'Obernewtyn ')
(60, 4.5, 'Obernewtyn ')
(60, 5.0, 'Good Faeries Bad Faeries')
(60, 4.5, 'Wraeththu ')
(60, 4.5, 'Lords and Ladies')
(60, 4.5, 'Wyrd Sisters ')
(59, 3.5, 'Star Wars: Dark Empire ')
(59, 3.5, 'Distraction')
(59, 4.5, 'The Dark Glory War ')
(59, 5.0, 'The Mystery Science Theater 3000 Amazing Colossal Episode Guide')
(59, 4.5, 'The Castle in the Attic ')
(59, 4.5, 'The Fire Rose')
(59, 4.5, 'All The Weyrs of Pern ')
(59, 4.0, 'Foundation')
(59, 4.0, 'Dhampir')
(59, 4.0, 'Angel Fire East ')
(59, 3.5, 'Decipher')
(59, 3.5, 'The Sword of Shannara Trilogy')
(59, 3.5, 'The Rivan Codex : Ancient Texts of THE BELGARIAD and THE MALLOREON')
(59, 3.5, 'Invasion')
(59, 4.5, 'Heretics of Dune ')
(59, 4.0, 'Grunts')
(59, 4.0, 'The Sword ')
(59, 4.0, 'Foundation')
(59, 4.5, 'Batman: The Long Halloween')
(59, 4.5, 'Stone of Farewell ')
(59, 4.0, 'Angel Fire East ')
(59, 4.5, 'The Ashes of Eden ')
(59, 4.5, 'The Essential Guide to Vehicles and Vessels ')
(59, 4.5, 'The STAR TREK ASHES OF EDEN')
(59, 5.0, 'Safely Home')
(59, 4.5, 'Magic Knight Rayearth 1')
(59, 4.5, 'Feast of All Saints')
(59, 5.0, 'Captive ')
(58, 3.5, 'Triangle: Imzadi II ')
(58, 4.5, 'Winter Rose')
(58, 5.0, 'The Doom Brigade ')
(58, 3.5, 'Imzadi II Triangle ')
(58, 4.5, 'Searching for Dragons: The Enchanted Forest Chronicles')
(58, 4.5, 'Searching for Dragons: The Enchanted Forest Chronicles')
(58, 4.0, 'To Your Scattered Bodies Go ')
(58, 4.5, 'Daughters of the Moon: The Lost One ')
(58, 4.5, 'The Worthing Saga')
(58, 5.0, 'Daughters of the Moon: The Sacrifice ')
(58, 4.0, 'The Peshawar Lancers')
(58, 3.5, 'Book of Vile Darkness ')
(58, 4.5, 'Searching for Dragons')
(58, 4.0, 'Maskerade ')
(58, 4.5, 'Winter Rose')
(58, 4.0, 'Dark Genesis: The Birth of the Psi Corps ')
(58, 3.5, 'Imzadi II: Triangle ')
(58, 4.5, 'Streams of Silver ')
(58, 4.0, 'The Peshawar Lancers')
(58, 3.5, 'Blood and Fog ')
(58, 4.5, 'Old Magic')
(58, 4.5, 'Searching for Dragons')
(58, 3.5, 'The Terminal Experiment')
(58, 4.0, 'Flashforward')
(57, 4.5, 'The Lost World ')
(57, 4.0, 'The Apprentice')
(57, 4.5, 'Declare')
(57, 4.0, 'Deathstalker: Being the First Part of the Life and Times of Owen Deathstalker ')
(57, 4.5, 'The Lost World')
(57, 4.5, 'Alien Voices : Lost World ')
(57, 4.5, 'Lost World ')
(57, 4.0, 'The Eugenics Wars Vol I:  The Rise and Fall of Khan Noonien Singh ')
(57, 3.0, 'Ecotopia Emerging')
(57, 4.0, 'Diaspora: A Novel')
(57, 4.0, 'Sewer')
(57, 4.0, 'The Rise and Fall of Khan Noonien Singh')
(57, 4.0, 'The Rise and Fall of Khan Noonien Singh')
(57, 4.0, 'Beggars in Spain ')
(57, 4.0, 'The Eugenics Wars Vol I:  The Rise and Fall of Khan Noonien Singh ')
(56, 3.5, 'Owlflight ')
(56, 4.5, 'Men at Arms ')
(56, 3.5, 'Waiting')
(56, 3.5, 'Owlflight ')
(56, 4.5, 'Burning Chrome')
(56, 4.5, 'Lightsabers ')
(56, 4.5, 'Malory')
(56, 4.5, 'Le Morte D')
(56, 4.0, 'The Dolphins of Pern ')
(56, 4.0, 'Making History: A Novel')
(56, 4.0, 'Blood Music')
(56, 4.0, 'Blood Music')
(56, 4.5, 'Immortal: Buffy the Vampire Slayer ')
(56, 4.5, 'Calling on Dragons ')
(56, 3.5, 'Elminster: The Making of a Mage ')
(56, 4.5, 'Arrow')
(56, 3.5, 'Avalon: : The Return of King Arthur')
(56, 4.0, 'The Legacy ')
(56, 4.5, 'Le Morte d')
(56, 4.0, 'Turnabout')
(56, 4.5, 'Calling on Dragons ')
(56, 4.0, 'The Dolphins of Pern ')
(56, 3.5, 'Owlflight ')
(56, 4.5, 'Calling on Dragons ')
(56, 4.5, 'Men at Arms')
(56, 3.5, 'The Black Swan ')
(56, 4.5, 'Le Morte d')
(56, 4.5, 'Calling on Dragons: The Enchanted Forest Chronicles')
(56, 4.5, 'Lightsabers ')
(56, 3.0, 'The Tower and the Hive ')
(56, 4.0, 'The Dolphins of Pern')
(56, 4.5, 'Immortal  ')
(56, 4.0, 'Exile')
(56, 4.0, 'Turnabout')
(56, 4.5, 'Malory')
(56, 4.0, 'Alien Rapture: The Chosen')
(55, 3.5, 'The Fresco')
(55, 3.5, 'The Pillars of the World')
(55, 4.0, 'Spike and Dru: Pretty Maids All in a Row ')
(55, 4.5, 'The Farthest Shore ')
(55, 4.5, 'Talion : Revenant')
(55, 4.5, 'The Farthest Shore ')
(55, 4.0, 'Spike And Dru : Pretty Maids All In A Row')
(55, 3.5, 'Enchanter ')
(55, 3.0, 'The Second Angel')
(55, 4.0, 'Child of the Prophecy ')
(55, 4.0, 'Child of the Prophecy ')
(55, 4.5, 'Enemy Lines II: Rebel Stand ')
(55, 4.0, 'The Seventh Gate : A Death Gate Novel')
(55, 4.5, 'The Farthest Shore ')
(55, 3.5, 'The Fresco')
(55, 4.5, 'Enemy Lines II: Rebel Stand ')
(55, 4.0, 'The Burning Stone ')
(55, 4.5, 'The Lord of the Rings Trilogy Gift Set')
(55, 3.5, 'The New Madrid Run')
(55, 3.5, 'Enchanter ')
(55, 4.0, 'Wyrm ')
(55, 4.5, 'The Farthest Shore ')
(55, 3.5, 'Psionics Handbook ')
(55, 4.5, 'The Elvenbane ')
(55, 4.5, 'The Lord of the Rings: Trilogy Gift Set')
(55, 4.5, 'Gun')
(55, 4.0, 'Dragon and Phoenix')
(55, 3.0, 'The Second Angel')
(55, 4.0, 'Battlestar Galactica: Armageddon')
(55, 4.5, 'The Long Night of Centauri Prime ')
(54, 4.5, 'First Rider')
(54, 4.0, 'The Island of Dr')
(54, 4.5, 'Out of the Darkness ')
(54, 3.5, 'Convergence : Book One of The Blending ')
(54, 4.0, 'The Island of Dr')
(54, 5.0, 'Another Fine Myth')
(54, 3.5, 'Agents of Chaos II: Jedi Eclipse ')
(54, 4.5, 'Summers at Castle Auburn')
(54, 4.5, 'Acts of the Apostles ')
(54, 3.5, 'Agents of Chaos II: Jedi Eclipse ')
(54, 4.0, 'The Island of Dr')
(54, 4.5, 'K')
(54, 4.0, 'The Island of Dr')
(54, 3.5, 'Section 31:  Rogue ')
(54, 3.5, 'The Book of Fours')
(54, 3.5, 'The Book of Fours ')
(54, 4.5, 'Batman: No Man')
(54, 4.0, 'Interstellar Pig')
(54, 4.5, 'Batman: No Man')
(54, 4.0, 'Plague Dogs')
(54, 4.5, 'Batman: No Man')
(54, 5.0, 'Shadowland ')
(54, 5.0, 'The Underground ')
(54, 4.5, 'Riddley Walker')
(54, 4.0, 'The Island of Doctor Moreau ')
(54, 4.5, 'Batman: No Man')
(54, 4.5, 'Summers at Castle Auburn')
(54, 5.0, 'The Chronicles of Chrestomanci')
(54, 4.5, 'Batman: No Man')
(54, 4.5, 'Animorphs ')
(54, 4.5, 'Batman: No Man')
(54, 4.0, 'The Island of Dr')
(53, 4.0, 'The Golden Age ')
(53, 5.0, 'Faeries')
(53, 5.0, 'Plan B')
(53, 5.0, 'Faeries ')
(53, 4.0, 'Ambush at Corellia ')
(53, 4.5, 'Silverthorn ')
