 
(Cantidad de reviews, Score, Titulo)
(105, 4.0, 'Oliver Twist ')
(105, 4.0, 'Veronika Decides to Die')
(104, 4.0, 'Kissing in Manhattan')
(104, 4.0, 'Crazy Ladies : A Novel')
(104, 3.5, 'The Snow Garden : A Novel')
(104, 4.0, 'Horse Heaven ')
(104, 3.5, 'A Gesture Life : A Novel')
(104, 3.5, 'Lives of the Monster Dogs')
(103, 3.5, 'Animal Husbandry')
(103, 4.5, 'Sophie')
(103, 4.0, 'In the Fall')
(103, 3.5, 'The Heat Seekers')
(103, 4.0, 'In the Fall : A Novel ')
(102, 3.5, 'Robinson Crusoe ')
(102, 3.5, 'Robinson Crusoe: Life and Strange Surprizing Adventures ')
(102, 4.0, 'South of the Border')
(102, 4.0, 'Stone Monkey ')
(101, 4.5, 'David Copperfield ')
(101, 4.5, 'David Copperfield ')
(101, 4.0, 'Stone Monkey ')
(101, 3.0, 'McNally')
(101, 4.5, 'David Copperfield ')
(101, 3.5, 'The Cold Six Thousand')
(100, 3.5, 'The Lake of Dead Languages')
(100, 3.5, 'Unless: A Novel')
(100, 4.5, 'Never Change')
(100, 4.5, 'Steppenwolf: A Novel')
(100, 4.5, 'Never Change')
(100, 3.5, 'Unless: A Novel')
(99, 4.0, 'Under the Skin: A Novel')
(99, 4.5, 'A River Runs through It and Other Stories')
(99, 3.5, 'The Cold Six Thousand : A Novel')
(99, 4.5, 'A River Runs through It and Other Stories')
(98, 3.5, 'Timbuktu : A Novel')
(98, 4.0, 'Passage to Dawn ')
(98, 4.5, 'Notes from Underground ')
(98, 3.5, 'Timbuktu')
(98, 4.0, 'The Company: A Novel of the CIA')
(98, 4.0, 'Sarum : The Novel of England')
(98, 4.5, 'The Hound of the Baskervilles ')
(97, 4.5, 'The Wind in the Willows')
(97, 4.5, 'Love Story')
(97, 3.5, 'Hornet Flight')
(97, 3.5, 'Blue Diary')
(97, 4.5, 'Love Story')
(97, 3.5, 'The Lake of Dead Languages ')
(97, 4.0, 'Silas Marner ')
(97, 4.0, 'Silas Marner ')
(97, 4.0, 'Silas Marner: The Weaver of Raveloe ')
(96, 4.0, 'Sweet Hereafter Movie Tie')
(95, 3.5, 'By the River Piedra I Sat Down and Wept')
(95, 4.5, 'Crossing to Safety ')
(95, 3.0, 'Smart Vs')
(95, 3.0, 'Smart Vs')
(94, 4.5, 'Crossing to Safety ')
(94, 4.0, 'Angels')
(94, 4.0, 'The Rum Diary : A Novel')
(93, 4.0, 'Dust to Dust')
(93, 4.5, 'Island of the Sequined Love Nun')
(93, 4.5, 'Hard')
(93, 4.0, 'Chronicle of a Death Foretold')
(93, 4.5, 'The Lunatic Cafe ')
(93, 4.5, 'Sister Carrie ')
(93, 4.5, 'Talk Before Sleep')
(93, 4.5, 'The Lone Ranger and Tonto Fistfight in Heaven')
(93, 4.0, 'Chronicle of a Death Foretold')
(92, 3.0, 'Sin Killer : The Berrybender Narrative')
(92, 3.5, 'In the Drink : A Novel')
(92, 4.0, 'The Fortress of Solitude : A Novel')
(92, 4.5, 'Lying Awake')
(91, 4.0, 'The Vagina Monologues')
(91, 3.5, 'Tales from Watership Down')
(91, 3.5, 'The Silver Wolf')
(91, 4.5, 'Lying Awake')
(91, 3.5, 'High Maintenance')
(90, 4.5, 'Don Quixote De LA Mancha ')
(90, 4.5, 'Dubliners ')
(90, 4.5, 'HOUSE OF MIRTH')
(90, 3.5, 'A Virtuous Woman ')
(90, 4.5, 'The Miracle Life of Edgar Mint : A Novel ')
(90, 4.5, 'Don Quixote De LA Mancha ')
(90, 4.0, 'Cities of the Plain ')
(90, 4.0, 'Cities of the Plain ')
(90, 3.5, 'The Sportswriter ')
(90, 3.5, 'Crash : A Novel')
(90, 4.0, 'Sense and Sensibility ')
(90, 4.0, 'Sense and Sensibility ')
(90, 4.0, 'Cities of the Plain : A Novel ')
(90, 4.5, 'Don Quixote ')
(90, 3.5, 'A Virtuous Woman')
(90, 4.0, 'Sense And Sensibility ')
(90, 4.5, 'House of Mirth : A Novel')
(90, 4.5, 'Dubliners')
(90, 3.5, 'Nectar in a Sieve ')
(89, 4.5, 'My Name Is Asher Lev')
(89, 4.0, 'Baudolino')
(89, 4.0, 'Baudolino')
(88, 3.5, 'Cloud of Sparrows')
(88, 4.0, 'True History of the Kelly Gang')
(88, 4.5, 'Gulliver')
(88, 4.0, 'A Gathering of Spies')
(88, 4.5, 'Gulliver')
(88, 4.0, 'A Son of the Circus ')
(88, 4.5, 'Woman In White ')
(88, 3.0, 'Running in Heels: A Novel')
(88, 4.5, 'The Woman in White ')
(88, 4.5, 'Gulliver')
(88, 4.5, 'Gulliver')
(88, 3.5, 'The Last of the Mohicans ')
(88, 4.5, 'Gullivers Travels')
(88, 4.5, 'At Swim')
(88, 4.5, 'At Swim')
(88, 4.5, 'The Woman in White ')
(88, 4.5, 'Gulliver')
(87, 4.5, 'The House of Gentle Men : A Novel')
(87, 4.0, 'True History of the Kelly Gang : A Novel')
(87, 4.0, 'What We Keep : A Novel ')
(87, 4.5, 'Dante')
(86, 4.5, 'AMERICAN SKIN: A Novel')
(86, 3.5, 'Tomcat in Love')
(86, 3.5, 'Tomcat in Love')
(86, 4.0, 'Dhalgren')
(85, 3.0, 'Moving Target')
(85, 4.5, 'TUMBLING')
(85, 4.0, 'Drop City')
(85, 4.0, 'The ITCH : A Novel')
(85, 4.5, 'The Lust Lizard of Melancholy Cove')
(84, 4.5, 'The Sheltering Sky')
(84, 4.0, 'Mansfield Park ')
(84, 4.0, 'Mansfield Park ')
(84, 3.0, 'Be Cool')
(84, 4.5, 'The Sheltering Sky')
(84, 4.0, 'The Death of Vishnu: A Novel')
(84, 4.5, 'The Gates of the Alamo')
(84, 4.5, 'Persuasion ')
(84, 4.0, 'Death of Vishnu')
(84, 3.0, 'Be Cool')
(84, 4.0, 'Man And Boy : A Novel')
(84, 4.0, 'Mansfield Park ')
(84, 4.0, 'Passage to India ')
(84, 4.5, 'Persuasion ')
(83, 4.5, 'Journey to the End of the Night')
(83, 4.0, 'The Dream of Scipio')
(83, 4.5, 'The Fall ')
(83, 3.5, 'Until the Real Thing Comes Along ')
(83, 4.0, 'The Hotel New Hampshire')
(83, 4.0, 'Rabbit')
(83, 4.5, 'Area 51 ')
(83, 4.0, 'The Wailing Wind')
(83, 4.0, 'The Hotel New Hampshire ')
(83, 3.5, 'Just Say No')
(83, 4.0, 'Rabbit Run')
(83, 4.0, 'Letters from Pemberley')
(83, 4.0, 'What You Owe Me')
(82, 4.5, 'The Wake of the Wind : A Novel')
(82, 4.5, 'Persuasion ')
(82, 3.5, 'Villa Incognito')
(82, 4.0, 'This Side of Paradise ')
(82, 4.0, 'Portnoy')
(81, 4.0, 'Moviegoer')
(81, 4.0, 'Woman on the Edge of Time')
(81, 4.0, 'Woman on the Edge of Time')
(81, 4.0, 'Evening Class')
(81, 3.0, 'City of God : A Novel')
(81, 4.5, 'Crow Lake ')
(81, 4.0, 'Diplomatic Immunity')
(81, 5.0, 'The River Why')
(81, 4.0, 'Children of God ')
(81, 4.0, 'The Moviegoer ')
(81, 4.5, 'Cloudsplitter : A Novel')
(81, 4.5, 'Crow Lake ')
(80, 4.5, 'Middlemarch ')
(80, 4.5, 'Middlemarch: A Study of Provincial Life ')
(80, 4.5, 'Middlemarch: An Authoritative Text')
(80, 4.5, 'We')
(80, 3.5, 'Music for Torching')
(80, 4.5, 'Truth')
(80, 4.5, 'Middlemarch ')
(80, 3.5, 'Birds of America : Stories')
(80, 4.5, 'It')
(79, 4.0, 'Indian Killer')
(79, 4.5, 'Lost in a Good Book: A Thursday Next Novel')
(79, 4.0, 'The 25th Hour')
(79, 3.0, 'The Book of Shadows: A Novel')
(79, 4.5, 'Lost in a Good Book CD')
(79, 4.0, 'The 25th Hour')
(79, 4.5, 'A Wild Sheep Chase : A Novel ')
(79, 3.5, 'Even Cowgirls Get the Blues')
(79, 3.5, 'All He Ever Wanted')
(78, 4.0, 'I Wish I Had a Red Dress')
(78, 3.5, 'Good Harbor: A Novel')
(78, 4.5, 'Quincunx')
(78, 4.0, 'The Quilter')
(78, 4.5, 'Junky')
(78, 4.5, 'Junky: The Definitive Text of ')
(78, 3.0, 'Cuba Libre')
(78, 3.0, 'Cuba Libre')
(78, 3.5, 'Good Harbor: A Novel')
(78, 4.0, 'I Wish I Had a Red Dress')
(77, 4.0, 'My Ishmael')
(77, 4.0, 'Evening')
(77, 4.5, 'Written on the Body')
(77, 4.0, 'Trans')
(77, 4.0, 'The Firebrand')
(77, 4.0, 'A Taste of Reality : A Novel')
(77, 4.5, 'A Gracious Plenty : A Novel')
(77, 2.5, 'Me Times Three')
(76, 3.5, 'The House on Hope Street')
(76, 3.5, 'The Handyman : A Novel ')
(76, 3.5, 'The Blue Flower')
(76, 3.5, 'The Handyman: A Novel')
(76, 4.5, 'Keeping Faith: A Novel')
(76, 4.5, 'The Absence of Nectar')
(76, 4.0, 'The Natural ')
(75, 4.5, 'CRUDDY: An Illustrated Novel')
(75, 2.5, 'Baldur')
(75, 4.5, 'The Idiot ')
(75, 3.5, 'P')
(75, 4.0, 'We Need to Talk About Kevin: A Novel')
(75, 3.5, 'Rules of the Wild : A Novel of Africa')
(75, 4.5, 'The Idiot ')
(75, 4.5, 'The Power and the Glory ')
(75, 4.5, 'The Idiot ')
(75, 4.0, 'London Fields ')
(75, 4.5, 'The Idiot ')
(74, 3.0, 'The Diagnosis : A Novel')
(74, 4.5, 'Tending Roses')
(74, 4.5, 'The Many Aspects of Mobile Home Living : A Novel ')
(74, 3.5, 'Moo')
(74, 4.0, 'The Elementary Particles')
(74, 4.5, 'Hawaii : A Novel')
(74, 4.5, 'The Last Samurai')
(74, 3.5, 'Moo')
(74, 4.0, 'The Elementary Particles ')
(74, 4.0, 'The Great and Secret Show: The First Book of the Art')
(74, 4.0, 'The Moor')
(74, 3.0, 'The Diagnosis : A Novel')
(73, 4.5, 'The Tin Drum ')
(73, 4.0, 'Like Boogie on Tuesday')
(73, 4.0, 'The Man in the Iron Mask ')
(73, 4.5, 'Woodsong')
(73, 4.5, 'The Tin Drum ')
(73, 4.0, 'LAKE NEWS : A Novel')
(73, 4.5, 'The Tin Drum')
(73, 4.0, 'O Pioneers')
(72, 3.5, 'A Winter Haunting')
(72, 4.0, 'The Book of Illusions: A Novel')
(72, 4.5, 'Breakfast at Tiffany')
(72, 4.5, 'The LAST TEMPTATION OF CHRIST')
(72, 4.0, 'The Bridge of San Luis Rey ')
(72, 4.0, 'Book of Illusions')
(72, 4.0, 'Death Comes for the Archbishop ')
(71, 4.0, 'I')
(71, 4.5, 'Pale Fire ')
(71, 4.5, 'Embers')
(71, 3.0, 'Lone Eagle')
(71, 4.5, 'Pale Fire ')
(71, 3.5, 'My Dream of You')
(71, 2.5, 'Final Target')
(71, 4.0, 'In Search of Lost Time')
(71, 4.0, 'A River Sutra')
(71, 4.5, 'The Confessor')
(71, 4.5, 'Embers ')
(71, 4.0, 'In Search of Lost Time: Volume 1')
(70, 3.0, 'A Cup of Tea ')
(70, 4.0, 'The Russian Debutante')
(70, 4.5, 'The Mammy')
(70, 4.0, 'My Name Is Red')
(70, 5.0, 'Requiem for a Dream')
(70, 4.0, 'My Name Is Red ')
(69, 4.5, 'GARDEN OF EDEN')
(69, 3.0, 'Courting Trouble')
(69, 3.0, 'Courting Trouble')
(69, 3.5, 'The Voyage of the Narwhal')
(69, 3.0, 'Courting Trouble')
(69, 4.5, 'Jesus')
(69, 4.5, 'Blink')
(69, 4.0, 'Being There')
(69, 3.5, 'The Cheese Monkeys: A Novel in Two Semesters')
(68, 4.0, 'The Giant')
(68, 4.5, 'Silk ')
(68, 3.5, 'The Fall Of A Sparrow : A NOVEL')
(68, 3.5, 'The FALL OF A SPARROW: A NOVEL')
(68, 3.5, 'The Short History of a Prince : A Novel')
(68, 5.0, 'Narcissus and Goldmund')
(68, 5.0, 'Narcissus and Goldmund')
(68, 4.5, 'Solaris')
(68, 4.5, 'The Glass Bead Game')
(68, 4.5, 'Reservation Blues')
(67, 3.5, 'A Knight of the Word ')
(67, 4.5, 'The Canterbury Tales ')
(67, 4.5, 'Just a Couple of Days')
(67, 3.0, 'Fury : A Novel')
(67, 4.5, 'The Canterbury Tales ')
(67, 3.0, 'Fury')
(67, 4.0, 'The Coffee Trader : A Novel')
(67, 4.0, 'Big Cherry Holler')
(67, 4.5, 'The Gospel According to Jesus Christ')
(67, 3.5, 'Single Mom : A Novel')
(67, 3.5, 'SINGLE MOM : A Novel')
(67, 4.5, 'Canterbury Tales ')
(67, 3.0, 'Fury : A Novel')
(67, 4.0, 'Layover')
(66, 3.5, 'Salem Falls')
(66, 3.5, 'The Wedding')
(66, 4.5, 'Sittin')
(66, 4.5, 'CAUGHT UP IN THE RAPTURE: A NOVEL')
(66, 4.5, 'Casino Royale: A James Bond Novel')
(66, 4.0, 'Around the World in 80 Days ')
(66, 4.0, 'Utopia : A Thriller')
(66, 4.5, 'A Prayer for the Dying')
(65, 4.0, 'Lady Chatterley')
(65, 4.0, 'Northhanger Abbey ')
(65, 4.5, 'The Caine Mutiny: A Novel')
(65, 5.0, 'Unfinished Tales of Numenor and Middle')
(65, 4.0, 'Raise High the Roof Beam')
(65, 4.0, 'Queenmaker: A Novel of King David')
(65, 3.0, 'ACCORDION CRIMES')
(65, 3.5, 'Revenge of the Middle')
(65, 5.0, 'Unfinished Tales of Numenor and Middle')
(65, 5.0, 'Rainbow Boys')
(65, 4.0, 'Northanger Abbey')
(65, 4.0, 'Girl Talk')
(65, 4.0, 'Girl Talk')
(64, 3.5, 'Tishomingo Blues: A Novel')
(64, 4.5, 'Joy School ')
(64, 3.5, 'The Pleasing Hour: A Novel')
(64, 5.0, 'La fiesta del chivo ')
(64, 3.5, 'The Manhattan Hunt Club')
(64, 5.0, 'Fields of Fire')
(64, 4.0, 'V')
(64, 4.0, 'V')
(64, 3.5, 'Antarctica')
(64, 3.5, 'Annie John : A Novel')
(64, 4.0, 'In the Skin of a Lion')
(63, 4.5, 'Forever')
(63, 4.5, 'Forever')
(63, 4.0, 'Mayor of Casterbridge ')
(63, 4.0, 'The Mayor of Casterbridge ')
(63, 4.0, 'Children of the Matrix')
(62, 3.5, 'Back Story')
(62, 2.5, 'Vitals')
(62, 4.0, 'The Executioner')
(62, 4.5, 'Rain Fall')
(62, 3.5, 'An Invisible Sign of My Own')
(62, 3.5, 'An Invisible Sign of My Own : A Novel')
(62, 4.0, 'The Accidental Tourist : A Novel ')
(62, 5.0, 'Candy')
(62, 4.0, 'The Executioner')
(62, 3.5, 'The Ginger Man')
(62, 4.0, 'The Accidental Tourist')
(62, 3.5, 'Mating : A Novel')
(62, 4.0, 'Young Men ')
(62, 2.0, 'The Shark Mutiny')
(62, 4.0, 'Sarah : A Novel')
(62, 4.5, 'Another Roadside Attraction')
(62, 4.5, 'Coffee Will Make You Black')
(61, 4.0, 'The Magic Mountain ')
(61, 3.0, 'Quite a Year for Plums : A Novel')
(61, 4.0, 'The Map of Love : A Novel')
(61, 4.5, 'Moth Smoke : A Novel')
(61, 3.5, 'True at First Light : A Fictional Memoir')
(61, 3.5, 'True At First Light : A Fictional Memoir')
(61, 4.0, 'The Magic Mountain')
(61, 5.0, 'The Warmest December')
(61, 4.0, 'Whalesong ')
(61, 4.0, 'The Mermaids Singing')
(61, 4.5, 'And on the Eighth Day She Rested: A Novel')
(61, 4.0, 'Rubyfruit Jungle')
(61, 4.0, 'The Human Comedy ')
(60, 4.0, 'Caramelo ')
(60, 2.5, 'Mr')
(60, 3.5, 'The Gospel According to the Son')
(60, 4.0, 'The Secret Agent: A Simple Tale ')
(60, 3.5, 'Quarantine')
(60, 4.0, 'Winesburg')
(60, 3.5, 'Cavedweller')
(60, 4.0, 'The Strange Case of Dr')
(60, 3.0, 'Kisscut : A Novel')
(60, 4.0, 'Caramelo')
(60, 4.0, 'Caramelo : En Espa')
(60, 3.5, 'Quarantine : A Novel')
(60, 4.0, 'Sputnik Sweetheart')
(60, 4.0, 'Sputnik Sweetheart')
(60, 4.0, 'Caramelo')
(60, 3.5, 'Dead Man')
(60, 3.5, 'For Kings and Planets')
(60, 3.5, 'The Gospel According to the Son')
(60, 3.5, 'La Ciudad de las Bestias')
(59, 4.5, 'The Feast of All Saints')
(59, 4.0, 'Dreamland : A Novel')
(59, 4.0, 'Portrait of a Lady ')
(59, 4.5, 'Before Women Had Wings ')
(59, 4.0, 'Henderson the Rain King ')
(59, 4.0, 'The Portrait of a Lady ')
(59, 3.0, 'Cosmopolis: A Novel')
(59, 3.5, 'The Prime of Miss Jean Brodie ')
(59, 3.5, 'Cherry: A Memoir')
(59, 4.0, 'Austerlitz')
(59, 4.5, 'Before Women Had Wings')
(59, 4.0, 'The Portrait of a Lady ')
(59, 4.0, 'Duane')
(58, 4.5, 'The Shunning ')
(58, 4.5, 'Light in August ')
(58, 4.5, 'Four Letters of Love')
(58, 3.5, 'The Last Girls ')
(58, 3.0, 'A Thousand Country Roads: An Epilogue to The Bridges of Madison County')
(58, 4.0, 'The Master Butchers Singing Club : A Novel ')
(58, 4.5, 'Revolutionary Road ')
(58, 3.5, 'The Law of Similars')
(58, 3.5, 'Last Girls')
(58, 4.0, 'Under the Volcano : A Novel ')
(58, 3.5, 'Fay: A Novel')
(58, 4.5, 'Delta Of Venus')
(58, 4.0, 'Great Expectations ')
(58, 3.5, 'I Left My Back Door Open: A Novel')
(58, 4.0, 'The Vendetta Defense')
(58, 4.0, 'The Moon and Sixpence ')
(57, 4.5, 'Independent People')
(57, 3.0, 'Plain Jane')
(57, 4.5, 'Big Fish : A Novel of Mythic Proportions')
(57, 4.0, 'Jazz ')
(57, 3.5, 'Streets Of Laredo : A Novel')
(57, 4.5, 'And the Ass Saw the Angel')
(57, 3.0, 'Plain Jane')
(57, 4.0, 'Cranberry Queen')
(57, 4.5, 'Thunderland')
(57, 4.5, 'Sarah : Women of Genesis ')
(56, 4.5, 'The Risk Pool ')
(56, 5.0, 'The Locket : A Novel ')
(56, 4.0, 'Black Water ')
(56, 4.0, 'Blood Music')
(56, 4.0, 'The King Must Die : A Novel ')
(56, 5.0, 'The Brothers Karamazov')
(56, 4.5, 'Threshold: A Novel of Deep Time')
(56, 3.0, 'The Cat Who Brought Down the House ')
(56, 4.0, 'The Legacy ')
(56, 4.5, 'Fathers and Sons ')
(56, 3.5, 'Nora')
(56, 4.0, 'SOMETHING HAPPENED')
(56, 4.5, 'The Crossing ')
(56, 4.5, 'Hunger Point')
(56, 4.0, 'The Archivist : A Novel')
(55, 4.5, 'Three Men in a Boat: To Say Nothing of the Dog')
(55, 3.5, 'Perfect Match : A Novel')
(55, 3.0, 'Body of Lies')
(55, 4.0, 'Dinner at the Homesick Restaurant : A Novel ')
(55, 4.5, 'The Great Santini')
(55, 4.5, 'Beautiful Bodies : A Novel')
(55, 3.5, 'Perfect Match : A Novel')
(55, 3.0, 'Charlotte Gray')
(55, 4.0, 'A Death in the Family ')
(55, 4.5, 'Beautiful Bodies : A Novel')
(55, 4.0, 'Lord Jim ')
(55, 3.5, 'Child of My Heart')
(55, 4.5, 'Tempest Rising')
(55, 3.0, 'Body of Lies')
(55, 3.5, 'The Information')
(55, 4.5, 'The Lord of the Rings: Trilogy Gift Set')
(55, 3.5, 'The Breaker')
(55, 3.5, 'Death in Paradise ')
(54, 4.0, 'Glue')
(54, 4.0, 'Durable Goods')
(54, 4.5, 'Immortality ')
(54, 4.0, 'Look Homeward')
(54, 4.5, 'ZORBA THE GREEK')
(54, 4.5, 'The Castle ')
(54, 4.5, 'The Castle')
(54, 5.0, 'The Price of Passion')
(54, 4.0, 'Time')
(54, 4.0, 'Drinking Coffee Elsewhere ')
(54, 4.5, 'No Great Mischief : A Novel ')
(54, 4.0, 'Resurrecting Mingus')
(54, 3.5, 'The Bookshop : A Novel')
(54, 4.5, 'The Castle : A new translation based on the restored text')
(54, 3.5, 'The House of the Seven Gables ')
(53, 4.0, 'After Dachau: A Novel')
(53, 4.5, 'The Sorrows of Young Werther ')
(53, 3.5, 'CUPID AND DIANA: A Novel')
(53, 4.0, 'Get Shorty')
(53, 4.0, 'Veronica')
(53, 4.0, 'Without Fail')
(53, 4.5, 'True to Form : A Novel')
(53, 4.5, 'True to Form : A Novel')
(53, 4.5, 'A Bend in the River ')
(53, 4.0, 'Waiting for the Barbarians')
(53, 4.0, 'The Street')
(53, 4.0, 'On the Occasion of My Last Afternoon')
(53, 3.5, 'Hanna')
(53, 4.0, 'Ivanhoe ')
(53, 3.5, 'Hitler')
(53, 4.5, 'Waterland')
(53, 4.0, 'After Dachau: A Novel')
(53, 4.0, 'Waiting for the Barbarians : ')
(53, 5.0, 'Handling Sin')
(53, 4.5, 'The Sorrows of Young Werther ')
(52, 4.0, 'Last Orders')
(52, 3.5, 'All Families are Psychotic : A Novel')
(52, 3.5, 'The Swiss Family Robinson ')
(52, 3.0, 'Krondor: Tear of the Gods ')
(52, 4.0, 'Out of Sight')
(52, 4.5, 'Vanity Fair: A Novel Without a Hero ')
(52, 4.0, 'Mrs')
(52, 4.0, 'Portrait in Sepia: A Novel')
(52, 4.5, 'Vanity Fair ')
(52, 4.0, 'The Lecturer')
(52, 4.0, 'The Lecturer')
(52, 4.0, 'Postcards')
(52, 4.5, 'The Odd Sea')
(52, 4.5, 'Vanity Fair ')
(52, 4.0, 'Midnight Champagne: A Novel: A Novel')
(52, 4.5, 'Where I')
(52, 4.0, 'Portrait in Sepia : A Novel')
(52, 4.0, 'Charms for the Easy Life')
(52, 3.0, 'The Law of Love')
(52, 4.0, 'Portrait in Sepia')
(52, 4.5, 'Down and Out in Paris and London')
(52, 4.5, 'Joy in the Morning ')
(51, 2.5, 'Sunset in St')
(51, 3.5, 'Lake Wobegon Summer 1956')
(51, 4.0, 'The Special Prisoner')
(51, 3.0, 'The Cottage')
(51, 3.5, 'Hard Times ')
(51, 4.5, 'Elsie Dinsmore ')
(51, 4.5, 'A House for Mr')
(51, 3.0, 'The Cottage')
(51, 4.5, 'Palace Walk ')
(51, 4.5, 'A House for Mr')
(51, 3.5, 'A Ship Made of Paper : A Novel')
(51, 3.5, 'The Nautical Chart')
(51, 4.0, 'Goodnight')
(51, 3.5, 'This Just In')
(51, 4.0, 'The Wife: A Novel')
(51, 3.5, 'The Nautical Chart')
(51, 3.5, 'The All')
(51, 4.5, 'A Town Like Alice')
(51, 4.0, 'Lord of the Barnyard: Killing the Fatted Calf and Arming the Aware in the Cornbelt')
(51, 3.0, 'Jacqueline Susann')
(50, 4.0, 'TO HAVE AND HAVE NOT')
(50, 4.5, 'Savannah Blues')
(50, 4.5, 'The Bridge')
(50, 4.0, 'Spending: A Utopian Divertimento')
(50, 3.5, 'What She Saw')
(50, 4.0, 'To Have and Have Not ')
(50, 4.0, 'SPENDING: A Novel')
(50, 5.0, 'Twenty Years After ')
(50, 4.5, 'Triggerfish Twist')
(50, 4.5, 'Triggerfish Twist: A Novel')
(50, 3.5, 'Renee and Jay')
(50, 3.0, 'Blue Light')
(50, 4.5, 'Fifth Business ')
(50, 4.5, 'Of Love and Other Demons ')
(50, 4.0, 'The Sound of Waves')
(50, 4.5, 'The Bridge')
(50, 3.0, 'The Accidental Virgin')
(50, 4.0, 'THAT HIDEOUS STRENGTH')
(50, 4.5, 'The Scandalous Summer of Sissy LeBlanc : A Novel')
(50, 4.0, 'A Long Fatal Love Chase')
(50, 2.5, 'The Elegant Gathering of White Snows')
(50, 4.5, 'The Moonstone ')
(50, 4.5, 'Savannah Blues')
(50, 4.0, 'Black Sunday')
(50, 3.5, 'Tulip Fever')
(49, 5.0, 'The Yokota Officers Club : A Novel ')
(49, 4.5, 'The Ice Master')
(49, 3.5, 'Midnight Voices')
(49, 4.5, 'Porno')
(49, 4.5, 'The Feast of the Goat: A Novel')
(49, 4.5, 'The Feast of the Goat: A Novel')
(49, 5.0, 'The Yokota Officers Club')
(49, 4.0, 'Rum Punch')
(49, 4.0, 'A Box of Matches: A Novel')
(49, 3.5, '10th Grade: A Novel')
(49, 4.5, 'Collected Fictions')
(49, 4.5, 'Babyville')
(49, 4.5, 'PERELANDRA')
(49, 4.5, 'The Ice Master')
(49, 4.5, 'Saint Maybe')
(49, 4.5, 'Someone')
(49, 4.5, 'Collected Fictions')
(49, 3.0, 'Journey')
(49, 3.5, 'The Kiss ')
(49, 4.5, 'Island ')
(49, 3.5, 'The Restraint of Beasts')
(49, 4.0, 'The Cement Garden ')
(49, 4.5, 'A History of the World in 10 1')
(48, 4.0, 'Bitterroot')
(48, 4.5, 'Dead Souls ')
(48, 4.5, 'The Book of Laughter and Forgetting')
(48, 4.0, 'Tar Baby')
(48, 4.5, 'The Endless Steppe: Growing Up in Siberia')
(48, 4.0, 'The Last Promise')
(48, 4.5, 'All the Names')
(48, 4.0, 'ESPERANZA')
(48, 4.0, 'Tar Baby')
(48, 4.5, 'Divine Comedy')
(48, 3.5, 'The Ladies')
(48, 4.0, 'Bitterroot')
(47, 4.0, 'Goodbye')
(47, 4.5, 'When Nietzsche Wept: A Novel of Obsession')
(47, 4.5, 'El amor en los tiempos del Colera')
(47, 4.5, 'All the Names')
(47, 4.5, 'Ella Minnow Pea : A Novel in Letters')
(47, 4.0, 'The Twentieth Wife: A Novel')
(47, 3.5, 'The White Bone')
(47, 3.5, 'He Sees You When You')
(47, 4.5, 'The Stories of John Cheever ')
(47, 4.5, 'Family Matters')
(47, 4.5, 'Bread Alone')
(47, 3.5, 'Jack Maggs : A Novel')
(47, 4.0, 'Everybody Smokes In Hell')
(47, 3.5, 'The White Bone')
(47, 4.0, 'Goodbye')
(47, 4.5, 'The Stories of John Cheever')
(46, 4.0, 'You Are Not a Stranger Here ')
(46, 3.5, 'The Prince and the Pauper ')
(46, 4.5, 'Dance Dance Dance ')
(46, 4.0, 'Walking Across Egypt ')
(46, 4.5, 'The Good Soldier : A Tale of Passion ')
(46, 4.0, 'Ada')
(46, 4.5, 'Good Soldier ')
(46, 4.5, 'One')
(46, 3.5, 'The Married Man : A Novel ')
(46, 4.5, 'The Good Soldier ')
(46, 4.0, 'My Sister from the Black Lagoon : A Novel of My Life')
(46, 4.5, 'Heidi')
(46, 4.0, 'Must Love Dogs: A Novel')
(46, 4.0, 'Hey Nostradamus')
(46, 3.5, 'Herzog ')
(46, 4.0, 'The Music Lesson : A Novel')
(46, 4.0, 'You Are Not a Stranger Here')
(46, 4.5, 'The Good Soldier: A Tale of Passion ')
(46, 4.0, 'Fake Liar Cheat')
(46, 4.0, 'The Famished Road')
(46, 4.0, 'A Rich Man')
(46, 4.0, 'From The Dust Returned')
(46, 4.0, 'Blackberry Wine: A Novel')
(46, 4.0, 'Walking Across Egypt')
(46, 3.5, 'The Prince and the Pauper ')
(46, 4.0, 'Turtle Moon')
(46, 4.5, 'The Good Soldier : A Tale of Passion ')
(46, 4.0, 'Everville')
(46, 3.5, 'The Married Man')
(46, 4.5, 'The Good Soldier ')
(45, 4.0, 'The Dying Animal')
(45, 3.5, 'The Ice Storm: A Novel')
(45, 4.0, 'The Adventures of Augie March ')
(45, 3.5, 'Night of the Wolf')
(45, 4.0, 'The Adventures of Augie March ')
(45, 4.5, 'The Upper Room')
(45, 4.0, 'The Dying Animal')
(45, 5.0, 'Angel Fire')
(45, 3.0, 'The Telling')
(45, 4.0, 'Sabbath')
(45, 3.5, 'Surfacing')
(45, 4.0, 'The Dying Animal')
(45, 2.5, 'Incubus ')
(45, 4.5, 'Oscar and Lucinda : movie tie')
(45, 3.5, 'The Story of Lucy Gault')
(45, 3.0, 'The Tall Pine Polka')
(45, 4.5, 'Spilling Clarence : A Novel')
(45, 4.0, 'The Fifth Mountain')
(45, 3.5, 'Cape Light')
(45, 4.5, 'Eureka Street : A Novel of Ireland Like No Other')
