 
(Cantidad de reviews, Score, Titulo)
(13, 3.5, 'Kubrick')
(13, 4.5, 'The Anatomy of Melancholy ')
(13, 4.5, 'Wild Years: The Music and Myth of Tom Waits')
(13, 4.0, 'A Passion for Books : A Book Lover')
(13, 5.0, 'Altered State: The Story of Ecstasy Culture and Acid House ')
(13, 4.5, '100 Banned Books: Censorship Histories of World Literature')
(13, 4.0, 'Anatomy of Criticism: Four Essays')
(13, 4.5, 'The Films of Akira Kurosawa')
(13, 4.5, 'Rock ')
(13, 3.5, 'It Was All Just Rock ')
(13, 4.0, 'Temples of Sound: Inside the Great Recording Studios')
(13, 4.0, 'A Passion for Books : A Book Lover')
(13, 3.5, 'Summer of Love: The Inside Story of LSD')
(13, 3.0, 'Listening to the Future: The Time of Progressive Rock')
(13, 4.0, 'Anti')
(13, 4.0, 'Nostradamus and His Prophecies')
(13, 5.0, 'My Name')
(13, 4.5, 'Weezer')
(13, 5.0, 'The Beatles on Apple Records')
(13, 3.0, 'The Music')
(13, 4.5, 'The Hits Just Keep on Coming: The History of Top 40 Radio')
(13, 4.5, 'The Wisdom of Big Bird ')
(13, 4.0, 'The Rough Guide to Reggae ')
(13, 4.0, 'Dressing in the Dark: Lessons in Mens Style from the Movies')
(13, 4.5, 'Hogan')
(13, 4.5, 'The Battle of Brazil : Terry Gilliam v')
(13, 4.0, 'Meditations on Middle Earth: New Writing on the Worlds of J')
(13, 5.0, 'The Music of George Harrison : While My Guitar Gently Weeps')
(13, 4.0, 'Rough Guide to Classical Music 3 ')
(13, 5.0, 'The Who: Maximum R ')
(13, 4.5, 'Johann Sebastian Bach: The Learned Musician')
(13, 4.5, '110 Stories: New York Writes After September 11')
(13, 4.0, 'Meditations on Middle Earth')
(13, 3.0, 'Go Where You Wanna Go : The Oral History of The Mamas and The Papas')
(13, 4.0, 'The Magical Worlds of Lord of the Rings : The Amazing Myths')
(13, 4.5, 'The Town and the City')
(13, 3.5, 'Making the List: A Cultural History of the American Bestseller')
(13, 5.0, 'Visions of Jazz: The First Century')
(13, 4.5, 'Anarchism and Other Essays')
(13, 4.0, 'Profoundly Disturbing : The Shocking Movies that Changed History')
(13, 4.5, 'The Tain: Translated from the Irish Epic Tain Bo Cuailnge')
(13, 4.0, 'Final Cut : Art')
(13, 4.5, 'Jethro Tull: A History of the Band')
(12, 5.0, 'The Deer and The Cauldron')
(12, 4.5, 'Sir Gawain and the Green Knight: A Verse Translation ')
(12, 4.5, 'The Exorcist ')
(12, 5.0, 'Wished for Song:  A Portrait of Jeff Buckley')
(12, 4.5, 'Bingo Night at the Fire Hall: Rediscovering Life in an American Village')
(12, 4.5, 'Visions of Gerard : A Novel')
(12, 4.5, 'Some Horses : Essays ')
(12, 5.0, 'The Complete Poetry ')
(12, 4.0, 'Flowers in the Dustbin : The Rise of Rock and Roll')
(12, 4.5, 'Casebook: ')
(12, 4.5, 'The New Bloomsday Book: A Guide Through Ulysses')
(12, 4.5, 'A ')
(12, 4.5, 'Inferno ')
(12, 4.0, 'At the Hong Kong Movies: 600 Reviews from 1988 Till the Handover')
(12, 5.0, 'Deconstructing Harold Hill')
(12, 4.0, 'Cowboy Bebop Complete Anime Guide Volume 2')
(12, 4.5, 'Dark City Dames: The Wicked Women of Film Noir')
(12, 4.0, 'A Whore Just Like the Rest: The Music Writings of Richard Meltzer')
(12, 5.0, 'Behind the Mask of Spider')
(12, 4.5, 'Way to Rainy Mountain')
(12, 4.5, 'Lifesaving: A Memoir')
(12, 4.5, 'The Fender Bass')
(12, 4.5, 'Vanity Fair')
(12, 4.5, 'Mythologies')
(12, 5.0, 'Gowns by Adrian : The MGM Years 1928')
(12, 4.5, 'The DANGEROUS SUMMER')
(12, 4.0, 'Stephen R')
(12, 4.0, 'KISS: The Early Years')
(12, 4.5, 'Mexico City Blues')
(12, 4.0, 'Flowers in the Dustbin: The Rise of Rock and Roll')
(12, 4.5, 'Children')
(12, 3.5, 'The MYSTERIOUS CASE OF NANCY DREW AND THE HARDY BOYS')
(12, 2.5, 'My Antonia ')
(12, 4.5, 'Dark City Dames : The Wicked Women of Film Noir')
(12, 4.5, 'Door Wide Open')
(12, 5.0, 'Keep Watching the Skies')
(12, 3.5, 'Music of Yes: Structure and Vision in Progressive Rock ')
(12, 3.0, 'Danny Boy: The Beloved Irish Ballad')
(12, 4.0, 'On Deconstruction: Theory and Criticism After Structuralism')
(12, 4.5, 'Long Bomb: How the XFL Became TV')
(12, 3.5, 'Lone Star Swing: On the Trail of Bob Wills and His Texas Playboys')
(12, 4.5, 'The Mojo Collection: The Greatest Albums of All Time')
(12, 4.5, 'Vanity Fair')
(12, 5.0, 'The Quiet American ')
(12, 4.0, 'Realms of Tolkien: Images of Middle')
(12, 4.0, 'The Language of New Media ')
(12, 4.0, 'Without Lying Down: Frances Marion and the Powerful Women of Early Hollywood')
(12, 3.5, 'Men')
(12, 4.0, 'War Music: An Account of Books 1')
(12, 4.0, 'The Pharmer')
(12, 4.0, 'AGAINST INTERPRETATION')
(12, 4.5, 'Some Horses')
(12, 3.0, 'Danny Boy: The Legend of the Beloved Irish Ballad')
(12, 4.5, 'Are You Morbid')
(12, 4.5, 'Backstage at the Dean Martin Show')
(12, 3.5, 'Sex Stupidity and Greed: Inside the American Movie Industry')
(11, 5.0, 'The Color of Blood')
(11, 4.5, 'Elvis Presley: A Life in Music')
(11, 4.5, 'The Classical Style: Haydn')
(11, 4.5, 'What the Dormouse Said : Lessons for Grownups from Children')
(11, 3.0, 'Frodo')
(11, 3.0, 'Shoot Out : Surviving the Fame and ')
(11, 4.5, 'The Classical Style: Haydn')
(11, 4.0, 'The Fisher King: A Novel')
(11, 4.5, 'Me and Ted Against the World : The Unauthorized Story of the Founding of CNN')
(11, 2.5, 'Feminine Endings: Music')
(11, 5.0, 'The Meaning of Shakespeare ')
(11, 4.0, 'The Merry Wives of Windsor : Applause First Folio Editions ')
(11, 4.0, 'The Ethics of Star Trek')
(11, 4.5, 'Playing In The Dark : Whiteness and the Literary Imagination')
(11, 4.5, 'Supernatural Horror in Literature')
(11, 4.0, 'Little Joe')
(11, 3.0, 'Pearl Jam and Eddie Vedder: None Too Fragile')
(11, 3.5, 'Life: The Movie : How Entertainment Conquered Reality')
(11, 4.5, 'Amelia Peabody')
(11, 4.0, 'Bill Wyman')
(11, 4.5, 'Reflections on Exile and Other Essays ')
(11, 4.5, 'Reflections on Exile and Other Essays')
(11, 5.0, 'The Meaning of Shakespeare')
(11, 2.5, 'Bill Evans: Everything Happens to Me ')
(11, 2.5, 'Shostakovich: A Life')
(11, 4.5, 'Blue Melody: Tim Buckley Remembered')
(11, 4.5, 'The Comedy of Errors ')
(11, 4.0, 'What Jazz Is : An Insider')
(11, 4.5, 'Southern Rockers: The Roots and Legacy of Southern Rock')
(11, 4.0, 'Against Interpretation : And Other Essays')
(11, 4.0, 'Death in Venice and Other Tales')
(11, 5.0, 'Encyclopedia of Walt Disney')
(11, 2.5, 'Get the Picture')
(11, 4.0, 'Out of Sheer Rage: Wrestling With D')
(11, 5.0, 'Sweet Soul Music : Rhythm and Blues and the Southern Dream of Freedom')
(11, 5.0, 'An Experiment in Criticism ')
(11, 4.0, 'Spiritual Lives of the Great Composers')
(11, 3.5, 'Stand and Be Counted: Making Music')
(11, 4.5, 'Playing in the Dark : Whiteness and the Literary Imagination')
(11, 5.0, 'It Came from Bob')
(11, 3.5, 'What Just Happened')
(11, 4.5, 'Reflections from the Keyboard: The World of the Concert Pianist')
(11, 4.0, 'Spinning Blues into Gold : The Chess Brothers and the Legendary Chess Records')
(11, 4.5, 'Writing Music for Hit Songs: Including New Songs from the ')
(11, 4.5, 'Love Supreme')
(11, 4.5, 'Shostakovich')
(11, 4.5, 'The Tao of Star Wars')
(11, 5.0, 'Blues')
(11, 3.5, 'Monkeemania: The True Story of the Monkees')
(11, 3.5, 'Funk ')
(11, 4.5, 'John Bonham: A Thunder of Drums')
(11, 5.0, 'Celluloid Mavericks: A History of American Independent Film')
(11, 5.0, 'Silent Stars Speak: Interviews With Twelve Cinema Pioneers')
(11, 5.0, 'Yes Yes Y')
(11, 4.0, 'Spinning Blues into Gold : The Chess Brothers and the Legendary Chess Records')
(11, 3.5, 'Harp of Burma ')
(11, 5.0, 'Gone With the Wind')
(11, 3.5, 'Due South: The Official Guide')
(11, 4.5, 'The Clash: Return of the Last Gang in Town')
(11, 4.5, 'The 50 Greatest Love Letters of All Time')
(11, 4.0, 'The Ethics of Star Trek')
(11, 4.5, 'BowieStyle')
(11, 4.0, 'Field Guide to the Irish Music Session: A Guide to Enjoying Irish Traditional Music in Its Natural Habitat')
(11, 4.0, 'Eaten Alive')
(11, 5.0, 'Impro for Storytellers ')
(11, 4.0, 'Exploding: The Highs')

