 
(Cantidad de reviews, Score, Titulo)
(74, 4.5, 'Portrait in Death ')
(74, 4.0, 'More Than You Know: A Novel')
(74, 4.5, 'The Last Samurai')
(74, 4.0, 'The Elementary Particles')
(74, 4.5, 'Hawaii : A Novel')
(74, 4.5, 'Why Girls Are Weird : A Novel')
(74, 4.5, 'The Last Samurai')
(74, 3.5, 'The Stone Angel ')
(74, 4.0, 'More Than You Know: A Novel')
(74, 4.0, 'The Great and Secret Show: The First Book of the Art')
(74, 4.5, 'Tending Roses')
(74, 4.0, 'Something')
(74, 3.5, 'Destiny')
(74, 4.5, 'Carnal Innocence')
(74, 4.5, 'Crazy for Cornelia')
(74, 4.5, 'A Place to Call Home')
(74, 3.0, 'Fatal Terrain')
(74, 2.5, 'Tom Clancy')
(73, 4.0, 'Shoeless Joe')
(73, 4.5, 'The Scar')
(73, 4.5, 'Ask the Dust')
(73, 2.5, 'Bad Boy')
(73, 4.0, 'Celebration')
(73, 4.0, 'Like Boogie on Tuesday')
(73, 4.5, 'It Had to Be You')
(73, 4.0, 'Dragonseye')
(73, 4.0, 'A Supposedly Fun Thing I')
(73, 4.0, 'Like Boogie On Tuesday')
(73, 4.5, 'Ask the Dust')
(73, 4.5, 'The Angel Chronicles')
(73, 4.5, 'Letters from Rifka')
(73, 4.5, 'The Gift')
(73, 4.0, 'Music in the Night ')
(73, 4.0, 'A Supposedly Fun Thing I')
(73, 4.0, 'LAKE NEWS : A Novel')
(73, 5.0, 'The Star Trek Encyclopedia ')
(73, 4.5, 'The Gift')
(73, 3.5, 'The Most Wanted')
(73, 5.0, 'Butterfly')
(73, 4.0, 'Lake News')
(73, 4.5, 'The Traveler')
(73, 4.5, 'Cloud Nine')
(73, 4.5, 'The Angel Chronicles')
(72, 2.5, 'Shanghai Baby : A Novel')
(72, 4.5, 'Moon Palace ')
(72, 4.5, 'Night Embrace ')
(72, 4.5, 'Yo Yo Love')
(72, 4.0, 'Bridge of San Luis Rey')
(72, 3.5, 'Half Asleep in Frog Pajamas')
(72, 3.5, 'An Isolated Incident')
(72, 5.0, 'The Egyptian: A Novel')
(72, 3.0, 'The Blessing')
(72, 3.0, 'Normal Girl : A Novel')
(72, 4.5, 'Body Check')
(72, 5.0, 'Five Smooth Stones')
(72, 4.5, 'Yo Yo Love')
(71, 4.5, 'Grand Avenue')
(71, 3.5, 'Cause Celeb')
(71, 3.5, 'Cause Celeb ')
(71, 4.0, 'Mirror Image')
(71, 4.5, 'The Griffin ')
(71, 4.0, 'I')
(71, 4.0, 'I')
(71, 3.5, 'Miss Wyoming ')
(71, 3.0, 'Lone Eagle ')
(71, 3.5, 'Bright Lights')
(71, 3.0, 'Lone Eagle')
(71, 3.5, 'Miss Wyoming : A Novel')
(71, 4.5, 'Rising Tides ')
(71, 3.5, 'My Dream of You')
(71, 4.0, 'Mirror Image')
(71, 4.5, 'Rising Tides')
(71, 4.5, 'Double Standards')
(71, 3.0, 'Whispers and Lies')
(71, 4.0, 'The Magician')
(71, 3.0, 'A Certain Age : A Novel')
(71, 3.5, 'The End Of Alice')
(71, 3.5, 'Surfing the Himalayas: A Spiritual Adventure')
(71, 3.0, 'Lone Eagle')
(71, 3.0, 'Lone Eagle')
(71, 4.5, 'Truly Madly Yours ')
(71, 4.5, 'The Collector ')
(71, 4.5, 'The Confessor')
(71, 4.0, 'Mirror Image')
(71, 3.5, 'My Dream of You')
(71, 4.0, 'Swann')
(71, 4.5, 'The Donovan Legacy: Captivated')
(71, 4.0, 'The Magician')
(71, 4.5, 'Simply Irresistible ')
(71, 4.5, 'Grand Avenue')
(71, 3.0, 'An Angel for Emily')
(71, 3.0, 'Whispers and Lies : A Novel')
(71, 3.5, 'My Dream of You')
(70, 4.5, 'Just As I Am : A Novel')
(70, 3.5, 'The Sunday Wife')
(70, 4.0, 'The Russian Debutante')
(70, 4.5, 'Sweet Liar')
(70, 3.5, 'The Sunday Wife: A Novel')
(70, 4.5, 'Coming Back to Me')
(70, 3.0, 'Afterburn')
(70, 4.5, 'We Have Always Lived in the Castle')
(70, 4.5, 'The Mammy')
(70, 4.5, 'See Jane Score ')
(70, 3.5, 'A Salty Piece of Land')
(70, 3.5, 'The Mismeasure of Man')
(70, 4.5, 'The Passion')
(70, 5.0, 'Requiem for a Dream')
(70, 4.0, 'The HARRIS MEN')
(70, 4.5, 'Just As I Am')
(70, 4.0, 'The Russian Debutante')
(70, 2.5, 'Diary of a Groupie : A Novel')
(70, 4.0, 'Five Quarters of the Orange')
(70, 4.5, 'The Seventh Scroll')
(70, 4.0, 'Five Quarters of the Orange')
(70, 3.5, 'The Good German')
(69, 3.5, 'Voyage of the Narwhal: A Novel')
(69, 3.5, 'Divine Evil')
(69, 4.0, 'Hand I Fan With')
(69, 3.0, 'The Second Time Around')
(69, 4.5, 'The Fifth Sacred Thing')
(69, 4.0, 'Being There')
(69, 3.5, 'The Cheese Monkeys: A Novel in Two Semesters')
(69, 4.5, 'Harvest')
(69, 4.5, 'The Man Who Was Thursday : A Nightmare ')
(69, 3.0, 'The Second Time Around')
(68, 4.0, 'The Intuitionist : A Novel')
(68, 3.0, 'Dark Lady')
(68, 4.0, 'Making Minty Malone')
(68, 3.0, 'Slightly Shady')
(68, 3.5, 'The Fall Of A Sparrow : A NOVEL')
(68, 3.0, 'The Devil')
(68, 4.5, 'Out of Control')
(68, 3.0, 'Dark Lady')
(68, 4.0, 'The Sea')
(68, 3.5, 'Bare Bones : A Novel')
(68, 4.5, 'Nobody')
(68, 4.5, 'Giovanni')
(68, 3.5, 'The Short History of a Prince : A Novel')
(68, 5.0, 'Rage of Angels')
(68, 3.5, 'The Fall of a Sparrow')
(68, 4.0, 'Hide and Seek')
(68, 3.5, 'The Fourth Estate')
(68, 4.5, 'Out of the Madhouse  ')
(68, 4.5, 'A Home at the End of the World: A Novel')
(68, 4.5, 'Invisible Cities ')
(68, 3.5, 'Come the Spring ')
(67, 4.5, 'Heaven')
(67, 3.5, 'For Better')
(67, 4.5, 'The Winds of War')
(67, 4.0, 'Big Cherry Holler ')
(67, 3.5, 'A Knight of the Word ')
(67, 4.5, 'The Scarlet Thread ')
(67, 4.5, 'Heaven')
(67, 4.5, 'The Winds of War')
(67, 4.5, 'Scarlet Thread')
(67, 4.5, 'The Mysterious Island ')
(67, 4.0, 'Critical Mass')
(67, 5.0, 'Father Elijah: An Apocalypse')
(67, 4.0, 'Player Piano')
(67, 3.5, 'One Better')
(67, 4.0, 'Big Cherry Holler')
(67, 4.5, 'The Gospel According to Jesus Christ')
(67, 3.5, 'Single Mom : A Novel')
(67, 3.5, 'SINGLE MOM : A Novel')
(67, 3.0, 'Just Revenge')
(67, 3.0, 'Fury : A Novel')
(67, 3.5, 'Salem Falls')
(67, 4.0, 'Layover')
(67, 4.0, 'Native Speaker')
(67, 3.5, 'Salem Falls')
(67, 4.0, 'Big Cherry Holler')
(66, 5.0, 'Jorge Luis Borges: Ficciones')
(66, 4.5, 'Hunger')
(66, 3.5, 'Amanda')
(66, 3.5, 'Salem Falls')
(66, 5.0, 'Ficciones')
(66, 4.0, 'Chocolate Star ')
(66, 3.5, 'The Wedding')
(66, 4.0, 'The Crush')
(66, 4.0, 'Florida Road Kill: A Novel')
(66, 4.0, 'And This Too Shall Pass : A Novel')
(66, 3.5, 'The Wedding')
(66, 4.5, 'Sittin')
(66, 3.5, 'Fiona Range')
(66, 4.5, 'CAUGHT UP IN THE RAPTURE: A NOVEL')
(66, 4.5, 'A Prayer for the Dying')
(66, 3.5, 'Jupiter')
(66, 4.5, 'The Hearts of Men : A Novel')
(66, 4.5, 'Somewhere In Time')
(66, 3.5, 'The Wedding')
(66, 3.0, 'The Informers')
(66, 3.5, 'Leslie')
(66, 4.0, 'The Hero with a Thousand Faces')
(65, 4.0, 'Sanctuary')
(65, 4.5, 'Exclusive')
(65, 4.0, 'Raise High the Roof Beam')
(65, 3.5, 'Homecourt Advantage')
(65, 4.5, 'Welcome to the Monkey House')
(65, 4.0, 'Caught Inside : A Surfer')
(65, 4.5, 'Stormy Weather')
(65, 4.5, 'The Shell Seekers ')
(65, 3.5, 'Revenge of the Middle')
(65, 4.0, 'Raise High the Roof Beam')
(65, 3.5, 'Survival of the Fittest ')
(65, 4.5, 'About the Author : A Novel')
(65, 4.5, 'The Shell Seekers ')
(65, 4.5, 'Stalking Darkness ')
(65, 4.5, 'Over the Edge')
(65, 3.0, 'The Royals')
(65, 4.0, 'The War of the Flowers')
(65, 4.0, 'The Sixteen Pleasures: A Novel')
(65, 4.0, 'Lady Chatterley')
(65, 4.0, 'Windswept House')
(65, 4.0, 'Girl Talk')
(65, 4.0, 'Lady Chatterleys Lover')
(65, 4.0, 'Daughter of God')
(65, 4.5, 'Salad Days')
(65, 4.0, 'Ice Hunt')
(65, 4.0, 'Fat Tuesday')
(65, 4.5, 'Wishes')
(65, 4.5, 'High Energy')
(64, 3.5, 'Tishomingo Blues')
(64, 3.5, 'Tishomingo Blues: A Novel')
(64, 4.5, 'Joy School ')
(64, 4.0, 'Waking the Moon')
(64, 4.5, 'The Year of Ice ')
(64, 4.0, 'Lost in Translation')
(64, 4.0, 'So Long and Thanks for All the Fish ')
(64, 4.5, 'Standing at the Scratch Line : A Novel')
(64, 4.5, 'Stormy Weather')
(64, 4.0, 'So Long and Thanks for All the Fish')
(64, 3.0, 'Forever and Always ')
(64, 5.0, 'La Fiesta del Chivo')
(64, 4.0, 'What Girls Learn : A Novel')
(64, 3.5, 'Tishomingo Blues CD')
(64, 4.0, 'Ain')
(64, 3.5, 'Tishomingo Blues')
(64, 4.5, 'Joy School')
(64, 5.0, 'La fiesta del chivo')
(64, 3.5, 'Annie John : A Novel')
(64, 4.0, 'Ain')
(64, 4.0, 'Going After Cacciato')
(64, 4.5, 'Bringing Out the Dead ')
(64, 4.5, 'Standing at the Scratch Line : A Novel')
(64, 4.0, 'The Sound and the Fury : The Corrected Text with Faulkner')
(64, 4.0, 'Gangsta')
(64, 4.0, 'Going After Cacciato')
(64, 4.0, 'Baby')
(64, 4.5, 'Joy School')
(64, 4.0, 'Contagion')
(64, 5.0, 'Transformation')
(63, 4.5, 'Forever')
(63, 4.0, 'Mayor of Casterbridge ')
(63, 4.5, 'Forever')
(63, 4.0, 'The Butcher Boy')
(63, 4.5, 'Slapstick : Or Lonesome No More')
(63, 4.5, 'The Phantom of the Opera ')
(63, 4.5, 'She Flew the Coop : A Novel Concerning Life')
(63, 4.5, 'The Girl With the Silver Eyes')
(63, 4.0, 'God Bless You')
(63, 4.5, 'Forever')
(63, 4.5, 'The Winter of Our Discontent ')
(63, 4.5, 'Marabou Stork Nightmares')
(63, 4.0, 'Stolen Moments')
(63, 4.5, 'Libra ')
(63, 4.5, 'Married but Still Looking : A Novel')
(63, 3.5, 'Olivia ')
(62, 4.5, 'Faded Coat of Blue : A Novel ')
(62, 4.0, 'The Accidental Tourist')
(62, 4.0, 'Summer Island')
(62, 2.5, 'Vitals')
(62, 4.0, 'Isabel')
(62, 4.0, 'Summer Island')
(62, 4.5, 'The First Time')
(62, 4.0, 'The Accidental Tourist : A Novel ')
(62, 4.0, 'Summer Island : A Novel')
(62, 5.0, 'Candy')
(62, 4.0, 'WHAT A WOMANS GOTTA DO : A NOVEL OF SUSPENSE')
(62, 4.5, 'Faded Coat of Blue ')
(62, 3.5, 'The Ginger Man')
(62, 4.0, 'The Accidental Tourist')
(62, 3.5, 'Going Down')
(62, 3.0, 'HTML 4 for Dummies')
(62, 4.0, 'Sarah : A Novel')
(62, 3.5, 'The Burning Point')
(62, 4.5, 'The First Time')
(62, 4.0, 'Sarah : A Novel')
(62, 3.0, 'Knowing')
(61, 3.5, 'Look at Me : A Novel')
(61, 3.5, 'Look at Me')
(61, 4.0, 'The Runner')
(61, 3.5, 'Into the Darkness ')
(61, 4.0, 'Malice')
(61, 3.5, 'Dumb As Me: Women Gave Him Pleasure')
(61, 4.0, 'Love Medicine')
(61, 4.5, 'Moth Smoke : A Novel')
(61, 4.0, 'Dating Big Bird')
(61, 4.0, 'Dating Big Bird')
(61, 3.5, 'The Fundamentals of Play : A Novel')
(61, 5.0, 'The Warmest December')
(61, 5.0, 'The Warmest December')
(61, 5.0, 'Excalibur: A Novel of Arthur ')
(61, 3.5, 'The Third Heiress')
(61, 4.5, 'Momma')
(61, 4.5, 'And on the Eighth Day She Rested')
(61, 4.5, 'Mama Day ')
(61, 3.5, 'Brief Interviews With Hideous Men : Stories')
(61, 4.0, 'Light a Penny Candle')
(61, 4.0, 'The Mermaids Singing')
(61, 4.5, 'And on the Eighth Day She Rested: A Novel')
(61, 4.0, 'Rubyfruit Jungle')
(60, 4.5, 'The Prodigal Husband')
(60, 3.5, 'Dead Man')
(60, 3.0, 'Presumption : An Entertainment')
(60, 4.5, 'Don')
(60, 3.5, 'Cavedweller')
(60, 4.0, 'Fortunes of War')
(60, 4.0, 'Caramelo')
(60, 4.0, 'Caramelo : En Espa')
(60, 4.0, 'The Glass Palace : A Novel')
(60, 4.0, 'Into the Night')
(60, 4.5, 'Blues Dancing : A Novel')
(60, 3.0, 'The Tenth Insight : Holding the Vision ')
(60, 4.0, 'Caramelo')
(60, 4.5, 'How I Play Golf ')
(60, 3.5, 'Just the Way You Are')
(60, 4.5, 'Terry Pratchetts Wyrd Sisters ')
(60, 4.5, 'The Mosquito Coast')
(60, 3.5, 'Pride')
(60, 3.5, 'Dead Man')
(60, 4.5, 'Nothing Lasts Forever')
(60, 4.0, 'The Secret Agent')
(60, 4.0, 'Amber Beach ')
(60, 3.5, 'For Kings and Planets')
(60, 4.0, 'The Glass Palace : A Novel')
(60, 3.0, 'The Tenth Insight : Holding the Vision')
(60, 4.5, 'Lords and Ladies')
(60, 4.0, 'Amber Beach ')
(60, 4.5, 'Wyrd Sisters ')
(59, 5.0, 'Safely Home')
(59, 4.5, 'Weep No More')
(59, 3.0, 'The Flip Side of Sin')
(59, 4.5, 'Kiss an Angel')
(59, 4.5, 'Before Women Had Wings ')
(59, 3.0, 'It')
(59, 4.5, 'The Alexandria Quartet: Justine')
(59, 4.5, 'Redemption Song : A Novel')
(59, 4.0, 'Angel Fire East ')
(59, 4.5, 'The Boys of My Youth')
(59, 3.5, 'Shampoo Planet : Shampoo Planet')
(59, 4.0, 'He Never Called Again')
(59, 4.0, 'Austerlitz ')
(59, 3.5, 'Lethal Seduction')
(59, 4.0, 'Angel Fire East ')
(59, 3.5, 'Ash Wednesday ')
(59, 3.0, 'The Flip Side of Sin')
(59, 4.0, 'Duane')
(59, 4.5, 'Journeyer')
(59, 3.0, 'It')
(59, 4.5, 'Redemption Song : A Novel')
(59, 4.5, 'Eternity')
(59, 4.5, 'Finders Keepers ')
(59, 5.0, 'Safely Home')
(59, 3.5, 'Lethal Seduction')
(59, 3.5, 'Ash Wednesday')
(58, 4.5, 'Charm School')
(58, 4.0, 'Ghostwritten : A Novel')
(58, 4.0, 'The Master Butchers Singing Club : A Novel')
(58, 4.0, 'Lila: An Inquiry Into Morals')
(58, 4.5, 'Four Letters of Love')
(58, 3.0, 'A Thousand Country Roads: An Epilogue to The Bridges of Madison County')
(58, 4.0, 'To Your Scattered Bodies Go ')
(58, 4.5, 'The Dice Man')
(58, 4.0, 'Eden Close')
(58, 4.5, 'Shades Of Twilight')
(58, 4.0, 'The Vendetta Defense')
(58, 4.0, 'It Must Be Love ')
(58, 4.0, 'The Vendetta Defense')
(58, 3.5, 'All That and a Bag of Chips')
(58, 4.0, 'Crooked Little Heart : A Novel')
(58, 4.0, 'Ghostwritten ')
(58, 4.0, 'Great Expectations ')
(58, 4.0, 'The Vendetta Defense')
(58, 3.0, 'Gai')
(58, 3.5, 'I Left My Back Door Open: A Novel')
(58, 4.5, 'Mirror Image')
(58, 4.5, 'The Bridge on the Drina ')
(58, 3.5, 'The Last Girls')
(58, 4.0, 'The Moon and Sixpence ')
(57, 3.5, 'The Cove')
(57, 4.5, 'Dangerous Kiss : A Lucky Santangelo Novel')
(57, 2.5, 'The Blue Bedspread')
(57, 4.0, 'Kim ')
(57, 4.0, 'Kim ')
(57, 3.0, 'Plain Jane')
(57, 4.5, 'The More I See You')
(57, 4.0, 'Jazz')
(57, 4.5, 'The Ties That Bind')
(57, 4.5, 'Big Fish : A Novel of Mythic Proportions')
(57, 3.5, 'Johnny Angel')
(57, 4.5, 'The Lost World')
(57, 4.5, 'Alien Voices : Lost World ')
(57, 4.0, 'Jazz ')
(57, 4.0, 'Kim ')
(57, 3.5, 'Streets Of Laredo : A Novel')
(57, 4.0, 'Cranberry Queen')
(57, 3.5, 'The Man Who Ate the 747')
(57, 3.5, 'The Man Who Ate the 747')
(57, 3.0, 'Plain Jane')
(57, 4.0, 'Fishbowl')
(57, 4.0, 'Cranberry Queen')
(57, 4.5, 'Dangerous Kiss ')
(57, 4.0, 'Chang and Eng')
(57, 3.5, 'Streets of Laredo')
(57, 4.5, 'Not a Penny More')
(57, 4.0, 'Straw Men')
(56, 4.5, 'Fathers and Sons')
(56, 4.0, 'Brave New Girl')
(56, 4.0, 'Eclipse Bay')
(56, 5.0, 'The Locket : A Novel ')
(56, 4.0, 'Fear of Flying')
(56, 4.5, 'Men at Arms ')
(56, 4.0, 'Black Water ')
(56, 3.0, 'The Perfect Elizabeth : A Tale of Two Sisters')
(56, 5.0, 'The Locket')
(56, 3.0, 'The Perfect Elizabeth: A Tale of Two Sisters')
(56, 4.0, 'Eclipse Bay ')
(56, 3.5, 'The Hundred Days ')
(56, 3.5, 'Nora')
(56, 3.5, 'Nora')
(56, 5.0, 'The Locket ')
(56, 3.5, 'Nora')
(56, 3.0, 'Best Friends')
(56, 4.5, 'Fathers and Sons')
(56, 3.5, 'Winter Moon')
(56, 4.5, 'Reunion in Death')
(56, 4.0, 'The Stepford Wives')
(56, 4.5, 'Buffy the Vampire Slayer : Immortal ')
(56, 4.0, 'Rosemary')
(56, 3.5, 'Wild Orchids : A Novel')
(56, 4.5, 'Drown')
(56, 3.5, 'Wild Orchids : A Novel')
(56, 4.0, 'The Empress')
(56, 3.0, 'Best Friends')
(56, 5.0, 'Golf is Not a Game of Perfect')
(56, 4.0, 'Eclipse Bay')
(56, 4.5, 'Fathers and Sons ')
(56, 4.5, 'Hunger Point')
(56, 4.5, 'Fathers and Sons ')
(56, 4.5, 'Immortal  ')
(56, 5.0, 'Island of the Innocent ')
(56, 3.5, 'Anywhere but Here')
(56, 4.5, 'Foxfire : Confessions of a Girl Gang')
(56, 4.0, 'Alien Rapture: The Chosen')
(55, 4.5, 'A Light in the Window ')
(55, 3.5, 'Executive Power')
(55, 4.5, 'The Great Santini')
(55, 4.5, 'The Great Santini')
(55, 3.5, 'Child of My Heart')
(55, 4.5, 'The Great Santini')
(55, 3.0, 'Charlotte Gray')
(55, 3.0, 'Gump ')
(55, 4.0, 'Spike And Dru : Pretty Maids All In A Row')
(55, 4.5, 'A Light in the Window ')
(55, 3.5, 'The Breaker')
(55, 4.5, 'Orthodoxy')
(55, 3.5, 'Larry')
(55, 3.5, 'The First Victim ')
(55, 4.5, 'Beyond Valor: World War II Ranger and Airborne Veterans Reveal the Heart of Combat')
(55, 3.0, 'Darwin')
(55, 4.0, 'Plantation: A Lowcountry Tale')
(55, 4.0, 'The Naked and the Dead')
(55, 4.0, 'Plantation : A Lowcountry Tale ')
(55, 4.5, 'A Fan')
(55, 3.5, 'Child of My Heart')
(55, 4.5, 'A Light in the Window ')
(55, 4.5, 'True Confessions ')
(55, 4.5, 'The Proposition')
(55, 4.5, 'Tempest Rising')
(55, 4.0, 'Gangster')
(55, 4.0, 'Gangster')
(55, 4.5, 'Great Santini')
(55, 3.0, 'Darwin')
(55, 4.5, 'Beyond Valor: World War II')
(55, 4.0, 'Temptation')
(55, 4.0, 'The Naked and the Dead : 50th Anniversary Edition')
(55, 4.5, 'The Survivors Club')
(55, 2.5, 'L')
(55, 4.0, 'Local Girls')
(54, 4.0, 'Glue')
(54, 4.0, 'Durable Goods')
(54, 4.5, 'Zorba the Greek')
(54, 4.5, 'Flashman: From the Flashman Papers')
(54, 4.0, 'Resurrecting Mingus')
(54, 4.0, 'Joe College : A Novel')
(54, 3.5, 'The Cigarette Girl: A Novel')
(54, 4.0, 'Beauty')
(54, 4.5, 'World of Pies : A Novel')
(54, 4.5, 'World of Pies : A Novel')
(54, 3.0, 'Neurotica')
(54, 5.0, 'The Price of Passion')
(54, 3.0, 'Neurotica')
(54, 3.5, 'The Book of Fours')
(54, 4.0, 'Name Dropping')
(54, 3.5, 'The Book of Fours ')
(54, 4.5, 'Honest Illusions')
(54, 5.0, 'Shadowland ')
(54, 4.5, 'Riddley Walker')
(54, 4.0, 'Resurrecting Mingus')
(54, 3.5, 'The Cigarette Girl : A Novel')
(54, 3.5, 'The Bookshop : A Novel')
(54, 4.0, 'Joe College')
(54, 4.0, 'Durable Goods')
(54, 4.0, 'Election')
(54, 3.0, 'Small Town')
(54, 4.5, 'The Castle : A new translation based on the restored text')
(54, 2.5, 'A Man to Call My Own : A Novel')
(54, 4.0, 'Memoir from Antproof Case')
(54, 3.5, 'Up Island: A Novel')
(54, 4.0, 'Jade Island ')
(54, 4.5, 'The Moorchild ')
(54, 4.5, 'Blooded ')
(54, 4.5, 'The World of Normal Boys')
(53, 4.5, 'Honest Illusions')
(53, 3.5, 'Awaken')
(53, 4.5, 'The World of Normal Boys: A Novel')
(53, 4.5, 'Mackenzie')
(53, 4.5, 'Mackenzie')
(53, 4.5, 'ALWAYS OUTNUMBERED')
(53, 4.0, 'Leviathan ')
(53, 4.5, 'Bluebeard ')
(53, 3.5, 'Vox')
(53, 4.0, 'Fools Die')
(53, 4.0, 'Slow Heat in Heaven')
(53, 3.5, 'Kaaterskill Falls')
(53, 4.0, 'The Probable Future')
(53, 3.0, 'Amanda Bright')
(53, 4.0, 'Single White Vampire')
(53, 2.5, 'Desire and Duty : A Sequel to Jane Austen')
(53, 5.0, 'Until Tomorrow ')
(53, 4.5, 'True to Form : A Novel')
(53, 4.5, 'True to Form : A Novel')
(53, 4.0, 'Weight Training for Dummies')
(53, 4.0, 'Waiting for the Barbarians')
(53, 4.5, 'God')
(53, 3.5, 'Young Wives')
(53, 4.0, 'On the Occasion of My Last Afternoon')
(53, 3.5, 'The House of the Seven Gables ')
(53, 3.5, 'Young Wives')
(53, 3.5, 'CUPID AND DIANA : A NOVEL ABOUT FINDING THE RIGHT MAN THE RIGHT CAREER AND THE RIGHT OUTFIT')
(53, 4.5, 'As the Crow Flies')
(53, 3.5, 'Kaaterskill Falls')
(53, 5.0, 'Handling Sin')
(53, 4.5, 'The Sorrows of Young Werther ')
(52, 4.5, 'The Odd Sea')
(52, 4.0, 'Furnace')
(52, 3.5, 'The Swiss Family Robinson')
(52, 4.0, 'Last Orders')
(52, 4.0, 'Small Town Girl')
(52, 4.0, 'Small Town Girl')
(52, 3.5, 'All Families are Psychotic : A Novel')
(52, 4.5, 'Betrayal in Death ')
(52, 4.5, 'Blinking Red Light')
(52, 4.5, 'Heart of Fire ')
(52, 4.5, 'Betrayal in Death ')
(52, 4.5, 'Brideshead Revisited')
(52, 5.0, 'Beginner')
(52, 4.0, 'Mrs')
(52, 3.5, 'All Families are Psychotic')
(52, 4.5, 'Joy')
(52, 4.0, 'The Lecturer')
(52, 4.0, 'The Shape of Snakes')
(52, 4.5, 'The Odd Sea')
(52, 4.5, 'Halloween Rain  ')
(52, 4.5, 'The Forever King ')
(52, 3.0, 'Nothing but the Rent')
(52, 4.5, 'PHYSICIAN')
(52, 3.5, 'Swiss Family Robinson')
(52, 4.5, 'War for the Oaks')
(52, 4.5, 'Heart of Fire ')
(52, 4.0, 'Portrait in Sepia')
(52, 4.5, 'The Physician')
(52, 4.5, 'Vanity Fair: An Authoritative Text Backgrounds and Contents Criticism ')
(51, 3.5, 'Cowboy : A Novel')
(51, 3.5, 'Cowboy : A Novel')
(51, 4.5, 'Til')
(51, 3.5, 'Lake Wobegon Summer 1956 CD')
(51, 3.0, 'The Cottage')
(51, 3.0, 'Jacqueline Susann')
(51, 4.0, 'The Soloist ')
(51, 3.5, 'Hard Times ')
(51, 3.0, 'The Cottage')
(51, 3.0, 'The Cottage')
(51, 4.5, 'The Unsung Hero')
(51, 4.5, 'The Book of Night with Moon')
(51, 3.5, 'Lake Wobegon Summer 1956 Cassette')
(51, 5.0, 'The Kingdoms and the Elves of the Reaches Book 3 ')
(51, 2.0, 'Twelve Times Blessed ')
(51, 4.0, 'Last Exit to Brooklyn')
(51, 3.0, 'The Cottage')
(51, 4.0, 'Chemical Pink')
(51, 3.0, 'The Cottage')
(51, 3.5, 'A Ship Made of Paper : A Novel')
(51, 4.0, 'Goodnight')
(51, 3.5, 'The Woman Next Door : A Novel')
(51, 3.5, 'The Woman Next Door')
(51, 3.5, 'This Just In')
(51, 4.0, 'The Wife: A Novel')
(51, 4.5, 'Money')
(51, 3.5, 'The Doomsday Conspiracy')
(51, 4.0, 'Genuine Lies')
(51, 3.5, 'The Woman Next Door : A Novel')
(51, 3.5, 'The Woman Next Door ')
(51, 2.5, 'Sunset in St')
(51, 3.0, 'The Cottage: A Novel')
(51, 4.0, 'Chemical Pink')
(51, 4.0, 'Bebe')
(51, 3.5, 'Lola Carlyle Reveals All ')
(51, 4.5, 'To the Ends of the Earth ')
(51, 4.5, 'I Know Who Holds Tomorrow : A Novel')
(51, 4.0, 'Lord of the Barnyard: Killing the Fatted Calf and Arming the Aware in the Cornbelt')
(51, 3.5, 'The Eleventh Commandment')
(51, 4.0, 'Genuine Lies')
(51, 4.0, 'Plan B')
(51, 5.0, 'Cosmic Banditos')
(51, 4.5, 'The Book of Night with Moon')
(51, 3.5, 'Shades of Justice')
(51, 4.0, 'Angel Falls')
(51, 4.5, 'Unsung Hero')
(51, 3.0, 'Jacqueline Susann')
(51, 3.0, 'Chindi')
(51, 4.0, 'That Hideous Strength ')
(51, 3.5, 'The Serpent')
(51, 3.5, 'ICEBERG')
(51, 2.5, 'Sunset in St')
(50, 4.0, 'Galatea 2')
(50, 4.5, 'The Farming of Bones')
(50, 4.5, 'White Dragon')
(50, 4.0, 'Reflections in the Nile ')
(50, 4.0, 'The Wooden Sea')
(50, 4.5, 'Breath of Magic')
(50, 4.5, 'The Bridge')
(50, 3.5, 'What She Saw')
(50, 4.5, 'The Cabin : Misery on the Mountain ')
(50, 3.0, 'Straight Talking : A Novel')
(50, 4.5, 'The Scandalous Summer of Sissy Leblanc: A Novel')
(50, 4.5, 'Up a Road Slowly ')
(50, 4.0, 'SPENDING: A Novel')
(50, 3.5, 'Enchanted: The Donovan Legacy ')
(50, 4.5, 'Triggerfish Twist')
(50, 4.0, 'In Too Deep')
(50, 3.5, 'Renee and Jay')
(50, 3.5, 'Renee and Jay')
(50, 4.5, 'George')
(50, 4.5, 'These High')
(50, 5.0, 'Always')
(50, 4.5, 'Fifth Business ')
(50, 5.0, 'Lion')
(50, 3.5, 'Treasure Box')
(50, 5.0, 'Always')
(50, 4.5, 'The Scandalous Summer of Sissy LeBlanc : A Novel')
(50, 4.5, 'The Memory Book : The Classic Guide to Improving Your Memory at Work')
(50, 3.5, 'The Luckiest Girl in the World : A young skater battlres her self')
(50, 4.0, 'A Long Fatal Love Chase')
(50, 3.5, 'Tulip Fever')
(50, 4.5, 'The Woman Who Walked into Doors')
(50, 5.0, 'Morning Glory')
(50, 4.0, 'The Wooden Sea : A Novel')
(50, 2.5, 'The Elegant Gathering of White Snows')
(50, 4.0, 'Whispers at Midnight')
(50, 4.0, 'Getting Rid Of Bradley')
(50, 4.5, 'Warm Hands : A Novel')
(50, 4.5, 'Ella Minnow Pea: A Progressively Lipogrammatic Epistolary Fable')
(50, 5.0, 'Life')
(50, 4.5, 'The Diary of Mattie Spenser')
(50, 4.0, 'Dr')
